Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.165s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	7.15	6.89	6.88	0.58	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.87	0.54	0.40	0.00
3.00	7.20	6.90	6.90	0.26	0.00	0.00	2.31	0.00	0.25	0.00	0.00	1.31	0.00	1.01	0.53
4.00	7.21	6.90	6.90	0.00	0.09	0.00	1.40	0.82	0.26	0.00	0.00	0.27	0.00	0.42	0.00
5.00	7.20	6.90	6.90	0.02	0.49	0.00	0.99	0.13	0.00	0.00	0.00	0.64	0.19	0.00	0.35
6.00	7.21	6.90	6.90	0.53	0.40	0.00	1.45	0.09	0.00	0.00	0.00	0.00	0.00	0.47	0.00
7.00	7.20	6.90	6.90	0.20	0.31	0.00	0.00	0.18	0.00	0.00	0.00	0.00	1.19	0.02	0.00
8.00	7.20	6.90	6.90	0.02	0.04	0.00	0.02	0.24	0.00	0.01	0.00	0.00	0.07	0.52	0.24
9.00	7.21	6.90	6.90	0.07	0.13	0.00	1.74	0.44	0.00	0.00	0.00	2.01	0.00	0.64	0.00
10.00	7.20	6.90	6.90	0.09	0.19	0.00	0.00	0.85	0.00	0.00	0.00	0.99	0.09	0.40	0.12
11.00	7.21	6.90	6.90	0.42	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.39	0.00
12.00	7.20	6.90	6.90	0.07	0.00	0.00	0.29	0.49	0.00	0.00	0.00	1.75	0.00	0.24	0.19
13.00	7.20	6.90	6.90	0.74	0.15	0.00	1.78	0.09	0.00	0.00	0.00	0.49	0.00	0.39	0.00
14.00	7.21	6.90	6.90	0.41	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.07
15.00	7.20	6.90	6.90	0.24	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00
16.00	7.21	6.90	6.90	0.00	0.00	0.00	0.14	0.44	0.00	0.00	0.00	0.00	0.06	0.00	0.12
17.00	7.20	6.89	6.89	0.00	0.00	0.00	0.00	1.12	0.27	0.00	0.00	0.00	0.00	0.00	0.59
18.00	7.21	6.90	6.90	0.39	0.00	0.00	0.00	0.94	0.42	0.00	0.00	0.49	0.00	0.00	0.42
19.00	7.20	6.90	6.90	0.16	0.00	0.00	0.00	0.99	0.38	0.00	0.00	0.00	0.00	0.00	0.33
20.00	7.20	6.90	6.90	0.33	0.00	0.00	0.00	3.33	0.54	0.00	0.00	0.00	0.00	0.22	0.45
21.00	7.21	6.90	6.90	0.26	0.00	0.00	0.00	0.57	0.38	0.00	0.00	2.84	0.99	0.19	0.14
22.00	7.20	6.90	6.90	0.13	0.00	0.00	0.00	0.87	0.24	0.00	0.00	0.00	1.92	0.00	0.24
23.00	7.21	6.90	6.90	0.07	0.09	0.01	0.00	1.40	0.71	0.00	0.00	0.00	1.48	0.00	0.45
24.00	7.20	6.90	6.90	0.00	0.25	0.00	0.00	0.00	0.19	0.01	0.00	0.00	0.00	0.78	0.42
25.00	7.20	6.90	6.90	0.33	0.05	0.00	1.66	0.00	0.00	0.00	0.00	2.73	0.00	0.75	0.19
26.00	7.21	6.90	6.90	0.71	0.00	0.00	0.99	0.91	0.13	0.00	0.00	0.00	3.46	0.15	0.27
