Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.117s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	7.18	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.97	0.54	0.00	0.58	0.00	0.00	0.00	0.00
3.00	7.20	0.00	0.00	0.00	0.00	0.22	0.41	0.11	2.89	3.21	0.00	0.00	0.00	0.20	0.00	0.00
4.00	7.21	0.00	0.00	0.00	0.01	0.02	1.57	1.19	0.69	0.00	0.00	0.67	1.68	0.27	2.08	0.14
5.00	7.20	0.00	0.00	0.00	0.00	0.07	0.98	0.49	2.11	1.05	0.46	0.05	0.15	0.00	1.17	0.00
6.00	7.21	0.00	0.04	0.00	0.05	0.00	0.38	0.00	0.02	0.00	0.00	1.39	0.45	1.48	1.66	0.14
7.00	7.20	0.00	0.00	0.00	0.00	0.02	0.99	1.93	1.34	0.00	0.00	0.24	0.34	0.00	0.73	0.26
8.00	7.20	0.00	0.00	0.00	0.00	0.00	0.52	0.00	1.08	0.04	0.00	0.25	0.16	0.99	0.08	0.04
9.00	7.21	0.00	0.00	0.00	0.00	0.20	1.26	0.00	2.57	1.13	0.00	1.86	0.00	0.00	0.00	0.00
10.00	7.20	0.00	0.00	0.00	0.00	0.00	0.07	0.13	0.00	0.00	0.00	0.22	0.00	0.00	0.44	0.02
11.00	7.21	0.00	0.00	0.00	0.00	0.04	0.00	0.85	0.39	0.37	0.55	0.00	0.00	0.00	1.44	0.00
