Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.460s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	8.66	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.40	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.02
3.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.16	0.00	0.00	0.00
4.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	1.18	0.02	0.00	0.00	0.49	0.00	0.00	0.00	0.04	0.00	0.05	0.16	0.00	0.00	0.00
5.00	8.70	7.80	0.00	0.05	0.00	0.00	0.00	0.24	0.00	0.00	0.52	0.05	0.00	0.00	1.08	0.00	0.00	0.00	0.05	0.00	0.19	0.05	0.00	0.00	0.00
6.00	8.69	7.80	0.00	0.21	0.00	0.00	0.00	0.25	0.00	0.31	0.42	0.00	0.00	0.00	0.45	0.00	0.09	0.00	0.00	0.00	0.31	0.42	0.00	0.00	0.00
7.00	8.70	7.81	0.00	0.32	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.09	0.00	0.00	0.00	0.12	0.45	0.00	0.00	0.44
8.00	8.70	7.80	0.00	0.29	0.00	0.00	0.00	1.24	0.00	0.02	0.24	0.16	0.00	0.00	0.19	0.00	0.07	0.00	0.19	0.00	0.02	0.49	0.00	0.00	0.45
9.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.42	0.12	0.00	0.00	0.35	0.00	0.35	0.00	0.09	0.00	0.19	0.28	0.00	0.00	0.00
10.00	8.70	7.81	0.00	0.08	0.00	0.00	0.00	0.71	0.00	0.05	0.38	0.00	0.00	0.00	0.16	0.00	0.02	0.00	0.02	0.00	0.31	0.31	0.01	0.00	0.00
11.00	8.69	7.80	0.00	0.45	0.00	0.00	0.00	1.30	0.00	0.05	0.00	0.00	0.00	0.00	0.49	0.12	0.26	0.00	0.12	0.00	0.02	0.66	0.00	0.00	0.07
12.00	8.70	7.81	0.00	0.05	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.59	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.07
13.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.34	0.00	0.00	0.00	0.00	0.20	0.64	0.09	0.00	0.00	0.00	0.18	0.28	0.00	0.00	0.02
14.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.09	0.00	0.00	0.00	0.00	0.07	0.45	0.16	0.00	0.20	0.00	0.00	0.07	0.00	0.00	0.06
15.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	1.54	0.00	0.00	0.00	0.06	0.00	0.02	0.00	0.25	0.00	0.54	0.14	0.00	0.00	0.35
16.00	8.69	7.80	0.00	0.00	0.01	0.00	0.00	1.53	0.00	0.00	0.68	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.09	0.00	0.18	0.73	0.00	0.00	0.00
17.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	1.13	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.21	0.00	0.00	0.49	0.00	0.00	0.00
18.00	8.70	7.81	0.00	0.26	0.00	0.00	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.21	0.00	0.00	0.09	0.00	0.00	0.19
19.00	8.70	7.80	0.00	0.13	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.31	0.00	0.31	0.00	0.02	0.58	0.00	0.00	0.64
20.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.31	0.00	0.00	0.00	0.00	0.87	0.80	0.16	0.00	1.63	0.00	0.20	0.41	0.00	0.00	0.33
21.00	8.69	7.81	0.00	1.04	0.01	0.00	0.00	0.54	0.00	0.16	0.00	0.00	0.00	0.00	0.51	0.73	0.05	0.00	1.38	0.00	0.16	0.02	0.00	0.00	0.00
22.00	8.70	7.80	0.00	0.86	0.00	0.00	0.00	0.99	0.00	0.11	0.00	0.00	0.00	0.00	0.49	0.42	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00
23.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.39	0.00	0.32	0.00	0.00	1.00	0.00	0.12	0.00	0.00	0.00	0.07	0.66	0.00	0.00	0.78
24.00	8.70	7.80	0.00	0.01	0.00	0.00	0.00	0.38	0.00	0.12	0.00	0.07	0.00	0.00	0.77	0.64	0.45	0.00	0.00	0.00	0.24	0.00	0.00	0.00	1.24
25.00	8.69	7.80	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.27	2.30	0.00	0.00	0.00	0.77	0.95	0.33	0.00	0.05	0.00	0.33	0.41	0.00	0.00	0.00
26.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.40	0.00	0.00	0.00	0.24	0.53	0.16	0.00	0.00	0.00	0.28	0.42	0.00	0.00	0.54
27.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.35	0.00	0.00	0.46	0.14	0.31	0.00	0.00	0.00	0.28	0.14	0.00	0.00	0.00
28.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.61	0.02	0.00	0.99	0.00	0.22	0.66	0.00	0.00	0.00
29.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.82	0.14	0.00	0.00	0.00	0.33	0.26	0.00	0.00	0.00
30.00	8.69	7.80	0.00	0.34	0.65	0.00	0.00	0.40	0.00	0.00	0.00	0.19	0.00	0.00	2.00	0.07	0.31	0.00	0.00	0.00	0.16	0.61	0.00	0.00	0.00
31.00	8.70	7.80	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.31	0.00	1.25	0.00	0.19	1.45	0.00	0.00	0.49
32.00	8.70	7.81	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.01	0.00	0.00	0.00	0.80	0.08	0.00	0.00	0.00	0.05	0.21	0.00	0.00	0.00
33.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.06	0.02	0.12	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00
34.00	8.70	7.81	0.00	0.02	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.12
35.00	8.69	7.80	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.99	0.12	0.00	0.00	0.00	0.87	0.14	0.00	0.11	0.00	0.00	0.22	0.00	0.00	0.01
36.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.14	0.00	0.00	0.00	0.57	0.31	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00
37.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	1.01	0.14	0.00	0.00	2.72	0.39	0.24	0.00	0.00	0.00	0.45	0.35	0.00	0.00	0.14
38.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.49	0.00	0.00	0.00	0.75	0.78	0.02	0.00	0.00	0.00	0.12	0.22	0.00	0.00	0.01
39.00	8.70	7.80	0.00	0.24	0.00	0.00	0.00	0.25	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.65	0.47	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.26
40.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.58	0.80	0.26	0.00	1.04	0.00	0.45	0.00	0.00	0.00	0.62
41.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	2.06	0.61	0.07	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
42.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.75	0.46	0.46	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.41
43.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.75	0.94	0.16	0.00	0.07	0.00	0.00	1.28	0.00	0.00	0.35
44.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.66	0.00	2.24	0.00	0.07	0.00	0.00	0.00	0.00
45.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.01	0.00	0.00	0.00	0.00	1.32	1.10	0.02	0.00	0.00	0.00	0.16	0.13	0.00	0.00	0.05
46.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.52	0.14	0.00	0.00	0.46
47.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.57	0.00	0.00	0.99	0.00	0.24	0.52	0.00	0.00	0.00
48.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	1.42	0.00	0.00	0.00	0.19	0.35	0.00	0.00	0.00	0.00	0.07	0.37	0.00	0.00	0.00
49.00	8.69	7.80	0.00	0.02	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.75	0.24	0.00	0.00	0.00	0.12	0.12	0.00	0.00	0.00
50.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.02	0.00	0.00	1.55	0.61	0.00	0.00	0.00	0.00	0.33	0.42	0.00	0.00	0.00
51.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.07	0.75	0.00	0.00	0.09	0.00	0.09	0.40	0.00	0.00	0.00
52.00	8.70	7.80	0.07	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	1.28	1.51	0.02	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00
53.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.71	0.42	0.00	0.00	0.00	0.75	0.67	0.00	0.00	0.00
54.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.19	2.93	0.00	0.00	0.00	1.22	0.19	0.07	0.00	0.00	0.00	0.45	1.94	0.00	0.00	0.00
55.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.24	1.78	0.00	0.00	0.00	0.49	0.00	0.31	0.00	0.00	0.00	0.64	0.46	0.00	0.00	0.00
56.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.07	0.00	0.00	0.00	0.00	0.49	0.00	0.02	0.00	0.00	0.00	0.49	0.38	0.00	0.00	0.00
57.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.61	0.45	0.00	0.00	0.00	0.25	0.07	0.00	0.00	1.02
58.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.02	0.00	0.00	0.00	0.00	2.73	1.13	0.24	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.87
59.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	0.55	0.00	0.00	1.60	0.00	0.00	0.00	1.74	1.10	0.40	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00
60.00	8.70	7.80	0.00	0.14	0.42	0.00	0.00	1.01	0.00	0.00	1.88	0.00	0.00	0.00	1.53	1.11	0.75	0.00	0.00	0.00	0.31	0.49	0.00	0.00	0.00
61.00	8.70	7.80	0.00	0.05	0.00	0.00	0.00	2.00	0.00	0.00	1.04	0.00	0.00	0.00	1.25	0.85	0.12	0.00	0.00	0.00	0.82	0.04	0.00	0.00	0.00
62.00	8.70	7.81	0.00	0.39	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.27
63.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.32	0.49	0.00	0.00	0.00	0.81	0.73	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.75
64.00	8.69	7.80	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.39	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.75
65.00	8.70	7.81	0.00	0.00	0.26	0.00	0.00	0.87	0.00	0.52	0.49	0.00	0.00	0.00	0.73	0.71	0.02	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00
66.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.16	0.49	0.00	0.00	0.00	0.00	0.73	0.14	0.00	0.00	0.00	0.21	1.07	0.00	0.00	0.00
67.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.25	0.33	0.00	0.00	0.00	0.00	0.64	0.09	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
68.00	8.69	7.80	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.07	0.01	0.00	0.00	0.00	1.32	0.40	0.45	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.64
69.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.28	0.00	0.00	0.00	0.00	0.99	0.42	0.52	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.47
70.00	8.70	7.81	0.00	0.48	0.00	0.00	0.00	1.08	0.00	0.80	0.99	0.00	0.00	0.00	0.99	0.99	0.07	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.80
71.00	8.70	7.80	0.00	0.85	0.00	0.00	0.00	1.18	0.00	0.26	1.58	0.00	0.00	0.00	0.01	0.75	0.00	0.00	0.00	0.00	0.52	1.51	0.00	0.00	0.58
72.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.14	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.13
73.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.14	0.01	0.00	0.00	0.00	1.58	0.71	0.14	0.00	0.19	0.00	0.28	0.00	0.00	0.00	0.14
74.00	8.70	7.80	0.00	1.52	0.00	0.00	0.00	0.75	0.00	0.79	0.00	0.16	0.00	0.00	0.49	0.87	0.12	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00
75.00	8.70	7.80	0.00	0.08	0.00	0.00	0.00	0.52	0.00	0.35	0.05	0.07	0.00	0.00	0.00	0.54	0.42	0.00	0.78	0.00	0.00	1.35	0.00	0.00	0.00
76.00	8.70	7.81	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.27	0.00	0.12	0.00	0.00	0.00	0.40	0.38	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.49
77.00	8.70	7.80	0.00	1.25	0.00	0.00	0.00	0.98	0.00	0.66	3.25	0.12	0.00	0.00	0.00	0.68	0.05	0.00	0.00	0.00	0.35	1.98	0.00	0.00	0.00
78.00	8.69	7.81	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.32	1.25	0.12	0.00	0.00	1.46	1.08	0.19	0.00	0.09	0.00	0.12	0.00	0.01	0.00	0.00
79.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00	1.19	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.47	0.21	0.00	0.00	0.00
80.00	8.70	7.80	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.05	0.00	0.00	0.00	0.57	0.61	0.00	0.00	0.00
