Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.311s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	6.89	6.26	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00
3.00	6.90	6.30	0.00	0.00	0.00	0.62	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.20
4.00	6.90	6.30	0.00	0.02	0.00	0.18	0.00	0.93	0.45	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.89	0.61
5.00	6.90	6.30	0.00	0.00	0.00	0.07	0.00	3.33	0.65	0.00	0.00	0.00	0.00	0.66	0.00	0.01	0.67	0.60
6.00	6.90	6.30	0.00	0.00	0.84	0.00	0.00	2.51	0.00	0.00	0.00	0.00	0.00	1.48	0.00	1.02	0.94	0.60
7.00	6.90	6.30	0.00	0.00	0.37	0.00	0.00	2.30	1.86	0.00	0.00	0.00	0.33	0.00	0.00	0.01	0.88	0.60
8.00	6.90	6.30	0.00	0.00	0.12	0.02	0.00	0.99	2.52	0.00	0.00	0.00	0.37	1.52	0.00	1.67	0.91	0.60
9.00	6.90	6.30	0.00	0.00	0.49	0.00	0.00	0.47	2.87	0.00	0.00	0.00	0.80	0.67	0.00	0.00	0.87	0.60
10.00	6.90	6.30	0.00	0.00	0.53	0.02	0.00	2.59	1.65	0.00	0.00	0.00	0.64	0.99	0.00	0.01	0.92	0.60
11.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	1.52	1.46	0.00	0.00	0.00	0.14	0.01	0.00	0.37	0.85	0.60
12.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.54	1.02	0.00	0.26	0.53	0.60
13.00	6.90	6.30	0.00	0.49	0.00	0.00	0.00	0.51	1.53	0.00	0.00	0.00	0.78	0.97	0.00	0.55	0.68	0.40
14.00	6.90	6.30	0.00	0.01	0.48	0.61	0.00	3.62	0.00	0.00	0.00	0.00	0.00	0.95	0.00	0.06	0.09	0.62
15.00	6.90	6.30	0.00	0.00	1.33	0.00	0.00	1.50	1.83	0.00	0.00	0.00	1.53	0.99	0.00	0.21	0.00	0.60
16.00	6.90	6.30	0.00	0.00	3.87	0.51	0.00	2.83	1.51	0.00	0.00	0.00	0.32	0.26	0.00	0.09	1.19	0.59
17.00	6.89	6.30	0.00	0.00	1.37	0.82	0.00	0.00	1.78	0.00	0.00	0.00	0.00	1.61	0.00	0.59	0.75	0.60
