Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.286s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	8.05	8.09	7.77	0.00	1.61	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	8.10	7.80	0.25	1.45	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.71
4.00	8.10	8.10	7.81	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.08	0.00	0.00	0.00	0.41
5.00	8.10	8.10	7.80	0.27	2.60	0.00	0.00	0.00	3.44	0.00	1.95	0.00	0.00	0.00	0.53
6.00	8.10	8.10	7.80	0.71	0.38	0.20	0.00	0.00	4.40	0.00	1.70	0.00	0.00	0.00	1.28
7.00	8.10	8.10	7.81	0.00	4.88	1.08	0.00	0.00	2.99	0.00	3.30	0.00	0.00	0.00	1.31
8.00	8.09	8.09	7.80	0.00	3.05	5.53	0.00	0.00	4.42	0.00	3.12	0.71	0.00	0.00	1.39
9.00	8.10	8.10	7.80	0.00	0.00	1.14	0.00	0.00	4.58	0.00	0.49	1.28	0.00	0.00	0.45
10.00	8.10	8.10	7.81	0.00	2.63	0.69	0.00	0.00	2.40	0.00	0.00	1.35	0.00	0.00	0.68
11.00	8.10	8.10	7.80	0.31	0.00	1.78	0.00	0.00	0.92	0.00	2.60	2.20	0.00	0.00	0.16
12.00	8.10	8.10	7.81	0.14	0.00	2.43	0.00	0.00	2.12	0.00	0.00	2.03	0.00	0.00	0.14
13.00	8.10	8.10	7.80	0.06	2.08	0.98	0.00	0.00	4.89	0.00	2.64	0.95	0.00	0.00	0.89
14.00	8.09	8.09	7.80	0.53	0.00	2.30	0.00	0.00	3.40	0.00	1.78	2.33	0.00	0.00	0.67
15.00	8.10	8.10	7.81	0.01	0.00	3.53	0.00	0.00	1.87	0.00	2.25	1.81	0.00	0.00	0.45
