Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.306s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	9.22	7.15	7.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.30	7.20	7.20	1.24	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.30	7.21	7.21	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.29	7.20	7.20	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	2.45	0.00	0.00	0.00	0.00
6.00	9.30	7.21	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.73	0.00	0.00	0.94	0.00	0.00	0.15	0.00
7.00	9.30	7.20	7.20	0.31	2.00	0.00	0.00	0.00	0.00	0.00	0.00	4.04	0.00	0.00	0.00	0.00	1.17	1.47	1.40
8.00	9.30	7.20	7.20	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.02	0.00	1.73	2.05	1.83
9.00	9.29	7.21	7.21	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.02	0.72	0.21
10.00	9.30	7.20	7.20	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	2.37	0.00	0.33	0.32	0.34
11.00	9.30	7.21	7.21	0.21	0.81	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	1.98	0.00	0.35	0.44	0.44
