Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.321s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.89	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93
3.00	9.90	7.80	1.38	0.00	0.09	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	3.30	0.00	0.02
4.00	9.90	7.81	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	2.61	0.00	1.74
5.00	9.89	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	4.45	0.00	1.80
6.00	9.90	7.80	0.49	0.00	0.29	0.00	0.00	0.00	0.00	3.52	0.00	0.00	0.00	1.25	0.00	0.20
7.00	9.90	7.81	1.37	0.00	0.00	0.00	0.00	0.11	0.00	1.00	0.00	0.00	0.00	3.18	0.00	1.85
8.00	9.89	7.80	2.24	0.00	1.75	0.00	0.00	0.00	0.00	2.76	0.00	0.00	0.00	3.36	0.00	0.00
9.00	9.90	7.80	0.13	0.00	1.74	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	2.18	0.00	0.09
10.00	9.90	7.81	3.03	0.00	1.00	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.00	3.24	0.00	1.02
11.00	9.89	7.80	2.41	0.00	0.39	0.00	0.00	1.83	0.00	0.22	0.00	0.00	0.00	2.73	0.00	0.00
