Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.345s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.17	7.16	3.64	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00
3.00	7.20	7.20	4.44	0.00	0.04	0.47	0.21	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00
4.00	7.21	7.21	3.92	0.00	0.00	0.07	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.00
5.00	7.20	7.20	2.63	0.00	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
6.00	7.21	7.21	3.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.09
7.00	7.20	7.20	2.54	0.00	0.44	0.40	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.51
8.00	7.20	7.20	2.85	0.00	0.08	0.20	1.84	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.24
9.00	7.21	7.21	5.53	0.00	0.02	0.04	0.49	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.24	0.00	0.00	0.00	0.14
10.00	7.20	7.20	3.85	0.00	0.42	0.27	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.59	0.00	0.14
11.00	7.21	7.21	2.79	0.00	0.41	0.00	0.99	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.12
12.00	7.20	7.20	3.99	0.00	0.00	0.00	2.81	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33
13.00	7.20	7.20	1.92	0.00	1.14	0.33	4.73	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.07
14.00	7.21	7.21	2.23	0.00	0.00	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.87	0.00	0.00	0.00	0.12
15.00	7.20	7.20	2.46	0.00	0.00	0.01	2.10	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.12
16.00	7.21	7.21	1.81	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.02
17.00	7.20	7.20	3.69	0.00	0.99	0.00	2.08	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.05	0.00	0.00	0.00	0.00
18.00	7.21	7.21	3.91	0.00	3.66	0.37	2.47	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.16
19.00	7.20	7.20	1.78	0.00	0.97	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.25
20.00	7.20	7.20	5.70	0.00	1.18	0.53	2.18	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00
21.00	7.21	7.21	2.13	0.00	0.59	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.02
22.00	7.20	7.20	2.99	0.00	1.63	0.00	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.13
23.00	7.21	7.21	2.83	0.00	0.00	0.12	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.01
24.00	7.20	7.20	2.56	0.00	0.00	1.13	1.53	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.05
25.00	7.20	7.20	5.62	0.00	3.50	0.00	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.24
26.00	7.21	7.21	3.10	0.00	1.42	0.00	0.13	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
27.00	7.20	7.20	2.87	0.00	0.64	0.00	0.16	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29
28.00	7.21	7.21	2.98	0.00	0.71	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.00	0.00	0.00	0.25
29.00	7.20	7.20	5.36	0.00	0.52	0.53	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.75
30.00	7.20	7.20	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.59
