Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.308s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	8.66	7.20	0.22	0.00	0.00	0.39	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.70	7.20	3.56	0.00	0.00	0.41	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.70	7.21	0.61	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	8.70	7.20	2.27	0.00	0.00	2.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	8.69	7.21	1.44	0.00	2.06	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	8.70	7.20	1.91	0.00	4.60	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00
8.00	8.70	7.20	0.00	0.00	2.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	8.70	7.21	2.99	0.00	3.73	1.63	0.00	0.00	0.06	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
10.00	8.70	7.20	5.38	0.00	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	8.69	7.21	0.01	0.00	2.93	2.05	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00
12.00	8.70	7.20	0.00	0.00	1.50	0.75	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00
13.00	8.70	7.20	0.00	0.00	0.61	0.97	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00
14.00	8.70	7.21	4.58	0.00	3.24	2.40	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00
15.00	8.70	7.20	6.04	0.00	2.03	3.34	0.00	0.00	0.00	0.04	0.00	1.48	0.00	0.00	0.00	0.00	0.00
16.00	8.69	7.21	2.19	0.00	0.54	0.08	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	8.70	7.20	1.70	0.00	4.16	1.78	0.00	0.00	0.00	0.05	0.00	0.34	0.00	0.00	0.44	0.00	0.00
18.00	8.70	7.21	5.42	0.00	1.38	0.00	0.00	0.00	0.00	0.08	0.00	0.92	0.00	0.00	0.00	0.00	0.00
19.00	8.70	7.20	3.19	0.00	2.24	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.52	0.00	0.00
20.00	8.70	7.20	5.02	0.00	3.86	1.35	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.84	0.00	0.00
21.00	8.69	7.21	3.59	0.00	3.03	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.34	0.00	0.00
22.00	8.70	7.20	2.25	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00
23.00	8.70	7.21	1.46	0.00	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00
24.00	8.70	7.20	3.46	0.00	0.92	0.00	0.00	0.00	0.00	0.02	0.00	0.53	0.00	0.00	0.00	0.00	0.00
