Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.413s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.44	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.24	0.00
3.00	7.50	6.59	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.07
4.00	7.50	6.61	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	2.12	2.45	1.27	0.00	0.00	0.00	0.00	0.00	1.18
5.00	7.50	6.59	0.05	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.61	2.14	0.38	0.00	0.00	0.00	0.00	0.00	2.45
6.00	7.50	6.61	0.04	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	1.05	0.72	0.12	0.00	0.00	0.00	0.00	0.00	0.85
7.00	7.50	6.59	0.94	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	1.32	1.73	0.08	0.00	0.00	0.00	0.00	0.00	0.95
8.00	7.50	6.61	0.00	0.00	0.00	0.00	0.00	0.00	2.05	0.00	0.00	0.42	1.64	0.04	0.00	0.00	0.00	0.00	0.00	0.07
9.00	7.50	6.59	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.65	1.39	0.00	0.00	0.00	0.00	0.00	0.00	1.48
10.00	7.49	6.61	1.39	0.00	0.00	0.01	0.00	0.00	1.51	0.00	0.00	1.54	1.72	1.51	0.00	0.19	0.00	0.00	0.00	0.01
11.00	7.50	6.59	1.00	0.00	0.00	0.02	0.00	0.00	3.73	0.00	0.00	1.08	2.92	0.89	0.00	0.00	0.00	0.00	0.09	0.41
12.00	7.50	6.61	1.10	0.00	0.00	0.09	0.00	0.00	3.03	0.00	0.00	0.49	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.13
13.00	7.50	6.59	1.15	0.00	0.00	0.02	0.00	0.00	3.38	0.00	0.00	0.00	0.93	0.84	0.00	0.12	0.00	0.00	0.49	0.35
14.00	7.50	6.61	0.00	0.00	0.00	0.00	0.00	0.00	5.71	0.00	0.00	0.00	2.93	0.99	0.00	0.00	0.00	0.00	0.08	1.05
15.00	7.50	6.59	0.55	0.00	0.00	0.05	0.00	0.00	3.24	0.00	0.00	0.88	1.91	1.02	0.00	0.00	0.00	0.00	0.00	0.00
16.00	7.50	6.59	0.98	0.00	0.00	0.07	0.00	0.00	0.72	0.00	0.00	0.26	2.05	0.60	0.00	0.20	0.00	0.00	0.00	2.07
17.00	7.50	6.61	0.12	0.00	0.00	0.00	0.00	0.00	1.90	0.00	0.00	1.54	1.37	0.18	0.00	0.00	0.00	0.00	0.00	0.64
18.00	7.50	6.59	0.00	0.00	0.00	0.00	0.00	0.00	3.14	0.00	0.00	0.00	2.13	0.19	0.00	0.00	0.00	0.00	0.00	1.60
19.00	7.49	6.61	4.76	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.60
20.00	7.50	6.59	0.11	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	1.50	1.54	1.37	0.00	0.00	0.00	0.00	0.00	2.18
21.00	7.50	6.61	1.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	3.67	0.22	0.00	0.00	0.00	0.00	0.57	0.91
22.00	7.50	6.59	0.35	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.31	1.41
23.00	7.50	6.61	0.18	0.00	0.00	0.00	0.00	0.00	3.01	0.00	0.00	1.55	2.79	0.81	0.00	0.15	0.00	0.00	0.00	0.33
24.00	7.50	6.59	0.67	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	1.46	2.66	1.13	0.00	0.00	0.00	0.00	0.00	2.39
25.00	7.50	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.02	0.00	0.00	0.00	0.00	0.00	0.00	2.08
