Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.217s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.63	7.44	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.37
3.00	8.70	7.50	0.00	0.00	0.07	0.00	0.00	0.00	0.02	1.25	0.00	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.70	7.50	0.00	0.00	0.24	0.28	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	8.70	7.50	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	8.69	7.50	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.72	0.00	0.40	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.09
7.00	8.70	7.50	0.00	0.00	0.04	1.41	0.00	0.00	0.00	0.46	0.35	0.14	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.08
8.00	8.70	7.50	0.00	0.00	0.87	0.99	0.00	0.00	0.00	0.26	0.13	0.02	0.00	1.01	0.05	0.00	0.00	0.00	0.00	0.00	0.48
9.00	8.70	7.50	0.00	0.00	0.48	1.25	0.00	0.00	0.00	0.61	0.32	0.00	0.01	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.18
10.00	8.70	7.49	0.00	0.00	0.57	0.00	0.00	0.00	0.07	1.85	0.02	0.00	0.16	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.19
11.00	8.69	7.50	0.00	0.00	0.34	0.49	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.52
