Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.120s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.77	0.00	0.14	0.00	0.00	0.00	1.37	0.00	1.52	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.08
3.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	1.67	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.52
5.00	7.80	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	1.74	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.99	0.00
6.00	7.80	0.00	1.84	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.49
7.00	7.81	0.00	0.06	0.00	0.00	0.00	0.00	0.09	0.49	0.00	0.00	0.18	1.91	0.00	0.00	0.00	0.00	0.00	0.00	1.38
8.00	7.80	0.00	0.20	0.00	0.00	0.00	0.00	0.34	4.07	0.00	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	7.80	0.00	0.02	0.00	0.00	0.00	0.00	0.14	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	7.81	0.00	0.49	0.00	0.00	0.00	0.00	0.51	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.35
11.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	7.81	0.22	0.00	0.00	0.00	0.00	0.00	0.14	2.36	0.00	0.99	0.00	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.80	0.00	0.00	0.00	0.00	0.00	0.34	0.55	0.00	0.00	0.00	0.02	0.73	0.00	0.00	0.00	0.00	0.00	0.60	0.07
14.00	7.80	0.00	0.95	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.49	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.59
15.00	7.81	0.20	0.00	0.00	0.00	0.00	0.00	1.57	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	7.80	0.14	1.12	0.00	0.00	0.86	0.20	0.29	0.75	0.00	1.45	1.28	0.05	0.00	0.00	0.00	0.00	0.00	0.02	0.16
17.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.19	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39
18.00	7.81	0.18	0.49	0.00	0.00	0.00	0.00	0.62	1.21	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.79
19.00	7.80	0.00	0.00	0.00	0.00	0.00	1.24	0.57	0.52	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.19	0.28
20.00	7.80	0.00	1.63	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00
21.00	7.81	0.00	1.28	0.00	0.00	0.00	0.00	3.09	0.00	0.00	0.52	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.84
22.00	7.80	0.31	0.00	0.00	0.00	0.00	0.92	0.77	2.19	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.19	0.33
23.00	7.81	0.12	1.71	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	1.32	0.52
24.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.07	0.00	2.21	1.65	0.18	0.00	0.00	0.00	0.00	0.00	0.49	0.05
25.00	7.80	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.52	0.00	0.00	0.28	2.28	0.00	0.00	0.00	0.00	0.00	0.58	0.57
26.00	7.81	0.00	0.62	0.00	0.00	0.00	0.00	0.14	0.81	0.00	0.00	0.49	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.02
27.00	7.80	0.00	0.49	0.00	0.00	0.00	0.38	1.25	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	7.80	0.00	0.00	0.00	0.00	0.01	0.00	1.83	0.57	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.04	1.34	0.11
29.00	7.81	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.49	0.99	3.86	0.00	0.00	0.00	0.00	0.00	0.61	0.54
30.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	1.83	1.64	0.00	2.57	0.00	1.27	0.00	0.00	0.00	0.00	0.01	0.49	0.00
31.00	7.80	0.04	1.48	0.00	0.00	0.00	0.34	0.00	0.95	0.00	0.41	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	7.81	0.05	0.00	0.00	0.00	0.00	0.47	0.00	0.45	0.00	0.68	0.45	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
