Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.141s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.09	7.80	0.00	1.30	2.04	0.00	0.00	1.26	0.00	3.32	0.38	0.35
3.00	8.10	7.80	0.94	2.10	1.78	0.00	0.58	1.53	0.00	0.74	0.22	1.06
4.00	8.10	7.81	0.00	0.00	2.87	0.00	1.54	0.00	0.00	0.00	1.00	0.00
5.00	8.10	7.80	1.74	1.73	0.57	0.08	0.18	0.49	0.00	2.48	0.61	0.00
6.00	8.10	7.80	0.92	2.37	2.18	0.06	0.07	0.49	0.01	2.61	0.49	0.00
7.00	8.10	7.81	0.68	0.14	0.29	0.31	0.39	0.00	0.00	0.12	0.00	0.00
8.00	8.09	7.80	0.00	0.14	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.28
9.00	8.10	7.80	0.94	0.31	0.27	0.05	1.42	1.17	0.00	2.17	0.00	1.05
10.00	8.10	7.81	0.00	1.48	0.62	0.00	0.00	1.93	0.00	1.98	0.34	0.74
11.00	8.10	7.80	0.00	1.99	3.07	0.00	0.28	1.52	0.00	1.80	0.52	0.28
12.00	8.10	7.81	0.00	0.51	1.61	0.00	0.57	0.01	0.00	1.20	0.64	1.46
13.00	8.10	7.80	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00
