Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.171s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.69	7.49	7.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.15	0.00
3.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	0.00	0.19	0.00	0.73	0.00	0.00	0.00
4.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.37	0.00	0.00	2.03	0.00	0.54	0.00	1.31	1.20	0.05	0.47
5.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	1.15	0.00	0.15	0.00	0.00	0.39	0.00	0.95
6.00	8.69	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.29	0.00	0.00	1.99	0.00	0.12	0.00	0.00	0.49	0.00	0.60
7.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	1.33	0.09	0.16	0.00	0.49	0.14	1.15	0.28
8.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	1.30	0.46	0.00	0.00	1.94	0.89	0.09	0.00
9.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	1.58	0.09	0.00	0.00	0.00	1.78	0.00	0.00
10.00	8.70	7.49	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	1.25	0.00	0.00	0.00	0.99	1.10	0.00	0.00
11.00	8.69	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	1.34	0.16	0.00	0.00	0.40	1.30	0.88	0.00
12.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.12	1.28	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.33	0.00	1.37	0.00
13.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.08	0.51	0.65	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.47	0.00	0.00	0.08
14.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.99	0.49	0.92	0.00	0.00	0.00	0.45	0.00	0.45	0.00	0.00	0.00	1.81	0.00
15.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	2.16	0.00	0.09	0.00	0.00	0.00	0.71	0.00
16.00	8.69	7.50	7.21	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.88	0.00	0.00	0.89	0.46	1.59	0.00	1.95	0.00	2.54	2.37
17.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	1.01	0.28	0.00	0.00	0.41	0.00	1.66	0.00
18.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	1.34	0.65	0.40	0.00	0.00	0.00	0.48	0.05	0.01	0.00	0.00	0.00	0.59	0.00
19.00	8.70	7.49	7.20	0.00	0.00	0.00	0.00	0.00	0.99	1.06	0.00	0.00	0.00	1.90	0.55	0.59	0.00	1.67	0.00	2.00	0.00
20.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.97	0.53	1.01	0.00	1.31	0.00	1.73	0.89
21.00	8.69	7.50	7.21	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.97	0.00	0.00	0.00	0.49	0.00
22.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.87	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	1.45	0.12	0.00	1.97
23.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	1.38	0.05	0.42	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	2.46	0.13
24.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.60	0.00
25.00	8.69	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.20	0.00	0.00	0.00	0.00	0.00
26.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.02	0.00	0.41	0.00	0.05	0.00	2.64	0.00	0.00	0.49
27.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.75	0.29	0.00	0.00	0.00	0.00	0.46	0.00	0.47	0.00	0.00	0.00	0.00	0.00
28.00	8.70	7.49	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	1.06	0.00	0.15	0.00	0.00	0.00
29.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.47	0.00	0.02	0.00	0.00	0.00
30.00	8.69	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	0.24	0.00	3.87	0.00	0.00	0.00
31.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.11	0.00	0.49	0.00	0.00	0.00
32.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.01	0.77	0.00	0.52	0.00	0.00	0.00
33.00	8.70	7.50	7.21	0.00	0.00	0.00	0.00	0.00	3.33	0.20	0.01	0.00	0.00	0.42	0.09	0.01	0.00	0.19	0.00	0.01	0.00
34.00	8.70	7.50	7.20	0.00	0.00	0.00	0.00	0.07	0.99	0.24	0.27	0.00	0.00	1.34	0.42	0.00	0.00	0.02	0.49	0.07	0.00
