Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.128s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	8.63	7.77	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.07	0.15	0.00	0.00	0.00	0.00	1.06
3.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	0.48	0.99	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
4.00	8.70	7.81	6.30	0.00	0.00	0.00	0.00	0.28	0.00	0.00	2.20	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00
5.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.08	0.00	0.00
6.00	8.69	7.80	6.30	0.07	0.00	1.01	1.39	3.66	0.11	0.47	1.71	0.00	0.00	0.00	0.26	0.00	0.00	0.14	0.00	1.93	0.00	1.40	0.00	0.00	0.00
7.00	8.70	7.81	6.30	0.00	0.00	0.00	1.38	2.13	0.05	1.31	0.00	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00	2.10	0.00	0.71	0.21	0.00	0.00
8.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	0.48	0.00	0.44	0.00	0.00	0.00	0.07	0.25	1.66	0.00	0.00	0.00	1.30	0.00	0.12	0.00	0.00	0.00
9.00	8.70	7.80	6.30	0.12	0.00	0.00	0.00	0.00	2.56	0.01	0.00	0.00	0.00	0.21	0.00	1.68	0.00	0.00	0.49	0.00	0.37	2.08	0.00	0.00	1.15
10.00	8.70	7.81	6.30	1.59	0.00	0.00	0.00	0.00	0.00	0.00	3.38	0.00	0.00	0.09	0.00	1.34	0.00	0.00	0.00	1.15	2.92	0.86	0.00	0.00	0.00
11.00	8.69	7.80	6.30	0.31	0.00	0.00	0.00	0.00	0.00	0.66	0.68	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	2.48	0.00	0.24	0.00	0.00
12.00	8.70	7.81	6.30	1.97	0.00	0.00	0.00	0.00	0.02	0.00	0.51	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.09	0.00	0.37	0.00	0.00	0.00	0.00
13.00	8.70	7.80	6.30	0.80	0.00	0.00	0.99	0.34	0.25	0.00	1.65	0.00	0.00	0.00	0.49	1.42	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00
14.00	8.70	7.80	6.30	1.22	0.00	0.00	0.00	2.38	1.25	0.49	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	1.22	0.00	2.30	0.00	0.00	0.00	0.09
15.00	8.70	7.81	6.30	2.03	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00
16.00	8.69	7.80	6.30	0.21	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	8.70	7.80	6.30	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.53	0.00	0.00	0.00	0.00
18.00	8.70	7.81	6.30	0.00	0.00	0.00	0.00	3.31	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	1.59	0.00	0.00	0.00	0.24
19.00	8.70	7.80	6.30	2.81	0.00	0.31	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.02	0.00	0.00	1.92	0.00	0.00	0.00	0.21
20.00	8.70	7.80	6.30	2.03	0.00	0.00	0.57	1.27	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.21
21.00	8.69	7.81	6.30	0.00	0.00	0.00	0.33	0.53	3.09	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.00	0.14
22.00	8.70	7.80	6.30	1.55	0.00	0.00	0.07	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.16	0.00	1.24	0.00	0.00	0.94
23.00	8.70	7.80	6.30	0.00	0.00	0.19	0.00	1.25	0.00	0.81	1.66	0.00	0.00	0.00	1.22	0.00	0.00	0.00	2.50	0.99	0.00	1.07	0.00	0.00	0.35
24.00	8.70	7.81	6.30	0.00	0.00	0.72	0.00	0.00	0.81	0.21	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.75	1.58	1.06	0.00	0.00	0.28
25.00	8.69	7.80	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	2.25	0.00	0.00	0.00	0.00
26.00	8.70	7.81	6.30	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	8.70	7.80	6.30	1.40	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00
28.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	0.14	0.00	0.99	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00
29.00	8.70	7.81	6.30	0.99	0.00	0.00	0.00	0.00	0.00	0.05	1.00	0.00	0.00	0.21	0.00	2.16	0.00	0.00	0.02	0.00	1.58	0.99	0.00	0.00	0.00
30.00	8.69	7.80	6.30	0.00	0.00	0.00	1.32	0.00	0.32	0.00	0.99	0.00	0.00	0.05	1.85	0.94	0.00	0.00	0.15	1.71	0.00	0.00	0.16	0.00	0.00
31.00	8.70	7.80	6.30	1.31	0.00	0.00	0.00	0.00	0.02	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	1.41	1.77	0.00	0.00	0.00	0.19
32.00	8.70	7.81	6.30	1.47	0.00	0.00	0.00	0.00	0.24	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.31
33.00	8.70	7.80	6.30	0.00	0.00	1.01	0.00	0.00	0.01	1.95	0.00	0.00	0.00	0.00	0.00	0.79	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	1.72
34.00	8.70	7.81	6.30	0.00	0.00	0.00	0.00	3.46	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.07	0.00	0.00	0.00	0.00
35.00	8.69	7.80	6.30	1.50	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00
36.00	8.70	7.80	6.30	0.49	0.00	1.64	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	1.24	0.04	0.00	0.00	0.00	0.00
37.00	8.70	7.81	6.30	1.30	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.28	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00
38.00	8.70	7.80	6.30	0.00	0.00	0.00	1.50	1.35	0.00	0.57	1.34	0.00	0.00	0.00	1.34	0.00	0.00	0.38	0.49	0.49	0.27	0.00	1.26	0.00	0.52
39.00	8.70	7.80	6.30	2.58	0.00	0.00	0.58	2.38	2.16	1.28	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	1.73	2.85	0.00	0.00	0.00
40.00	8.69	7.81	6.30	1.66	0.00	0.00	0.02	0.00	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.07	0.00	0.00	0.00
41.00	8.70	7.80	6.30	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.42	0.00	0.00	0.46	1.46	0.00	1.60	0.22	0.00	1.20
