Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.272s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	7.49	6.28	0.22	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	1.10	0.00	0.07
3.00	7.50	6.30	0.49	0.21	0.00	0.24	0.00	0.00	0.19	2.27	0.00	0.00	0.41	0.07	0.00	0.00
4.00	7.50	6.30	0.00	0.28	0.00	0.00	0.00	0.09	0.00	1.41	0.00	0.00	0.47	0.66	0.00	0.00
5.00	7.50	6.30	0.09	0.09	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.60	0.71	0.00	0.64
6.00	7.50	6.30	0.33	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.95	1.12	0.01
7.00	7.50	6.30	0.35	0.80	0.00	0.00	0.00	0.00	0.12	1.45	0.00	0.00	1.35	0.40	0.94	0.49
8.00	7.50	6.30	0.00	0.92	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.49	0.92	1.48	0.00
9.00	7.50	6.30	0.05	0.59	0.37	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.11	0.21	0.95	0.00
10.00	7.49	6.30	0.14	0.78	0.15	0.00	0.00	0.37	0.15	0.04	0.00	0.00	0.97	0.44	0.94	0.00
11.00	7.50	6.30	0.07	0.84	0.00	0.00	0.00	0.16	0.28	1.21	0.00	0.00	1.04	0.05	0.75	0.00
