Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.052s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.66	8.09	6.59	0.00	1.70	0.00	0.00	0.51	0.00	0.00	0.00
3.00	8.70	8.10	6.59	0.00	5.64	0.22	0.00	1.63	0.00	0.00	0.00
4.00	8.70	8.10	6.61	1.55	1.61	0.05	2.05	1.44	0.00	0.00	0.00
5.00	8.70	8.10	6.59	5.31	0.35	0.00	0.37	0.40	0.00	0.00	0.00
6.00	8.69	8.10	6.61	4.65	0.31	0.08	2.66	0.33	0.00	0.00	0.00
7.00	8.70	8.10	6.59	3.66	0.92	0.05	2.54	0.00	0.00	0.00	0.00
8.00	8.70	8.09	6.61	1.79	2.47	0.09	3.39	0.38	0.00	0.00	0.00
9.00	8.70	8.10	6.59	5.30	1.07	0.00	3.36	0.92	0.00	0.00	0.00
10.00	8.70	8.10	6.61	4.62	2.52	0.05	3.64	2.05	0.00	0.00	0.00
11.00	8.69	8.10	6.59	2.30	0.00	0.38	5.33	0.00	0.00	0.00	0.00
12.00	8.70	8.10	6.61	1.86	4.71	0.07	3.00	0.39	0.00	0.00	0.00
13.00	8.70	8.10	6.59	0.07	3.09	1.32	4.86	0.22	0.00	0.00	0.00
14.00	8.70	8.09	6.61	4.06	1.95	0.00	2.17	0.02	0.00	0.00	0.00
15.00	8.70	8.10	6.59	5.51	3.50	0.89	3.51	0.34	0.00	0.00	0.00
16.00	8.69	8.10	6.59	6.18	0.92	0.00	5.13	0.00	0.00	0.00	0.00
17.00	8.70	8.10	6.61	3.66	1.25	0.02	2.21	0.00	0.00	0.00	0.00
18.00	8.70	8.10	6.59	2.80	3.09	2.19	3.84	1.25	0.00	0.00	0.00
19.00	8.70	8.10	6.61	5.19	2.53	0.48	2.72	0.00	0.00	0.00	0.00
20.00	8.70	8.09	6.59	4.89	2.64	0.00	2.45	0.00	0.00	0.00	0.00
21.00	8.69	8.10	6.61	0.85	0.06	0.00	3.19	0.00	0.00	0.00	0.00
22.00	8.70	8.10	6.59	3.58	1.79	0.13	5.24	0.00	0.00	0.00	0.00
23.00	8.70	8.10	6.61	3.98	0.31	0.57	2.43	0.00	0.00	0.00	0.00
24.00	8.70	8.10	6.59	4.88	2.51	0.32	2.17	0.00	0.00	0.00	0.00
25.00	8.69	8.10	6.61	6.11	5.65	0.02	3.26	0.00	0.00	0.00	0.00
26.00	8.70	8.09	6.59	4.70	0.75	0.25	4.06	0.00	0.00	0.00	0.00
27.00	8.70	8.10	6.61	4.60	2.92	1.34	5.29	0.00	0.00	0.00	0.00
28.00	8.70	8.10	6.59	3.53	0.07	0.34	5.37	0.00	0.00	0.00	0.00
29.00	8.70	8.10	6.59	4.65	0.99	0.16	3.66	0.00	0.00	0.00	0.00
30.00	8.69	8.10	6.61	5.92	1.32	0.00	3.51	0.00	0.00	0.00	0.00
31.00	8.70	8.10	6.59	4.63	4.11	0.08	3.69	0.00	0.00	0.00	0.00
32.00	8.70	8.10	6.61	6.49	4.10	0.29	3.16	0.00	0.00	0.00	0.00
33.00	8.70	8.09	6.59	4.52	4.29	0.00	4.19	0.31	0.00	0.00	0.00
34.00	8.70	8.10	6.61	6.04	0.47	0.02	3.96	0.22	0.00	0.00	0.00
35.00	8.69	8.10	6.59	4.96	1.52	0.11	2.59	1.12	0.00	0.00	0.00
36.00	8.70	8.10	6.61	6.35	1.45	0.00	0.51	0.00	0.00	0.00	0.00
37.00	8.70	8.10	6.59	2.30	3.97	0.00	1.54	0.00	0.00	0.00	0.00
38.00	8.70	8.10	6.61	4.30	0.08	0.00	4.11	0.00	0.00	0.00	0.00
39.00	8.70	8.09	6.59	6.01	6.01	0.00	4.13	0.00	0.00	0.00	0.00
40.00	8.69	8.10	6.61	5.39	0.02	1.17	2.20	0.18	0.00	0.00	0.00
41.00	8.70	8.10	6.59	5.75	1.45	0.24	2.79	0.00	0.00	0.00	0.00
42.00	8.70	8.10	6.59	4.82	2.78	0.00	1.13	0.00	0.00	0.00	0.00
43.00	8.70	8.10	6.61	6.08	0.00	0.01	4.23	0.00	0.00	0.00	0.00
44.00	8.70	8.10	6.59	3.37	5.22	0.31	4.47	0.00	0.00	0.00	0.00
45.00	8.69	8.09	6.61	2.85	3.19	0.08	1.19	0.00	0.00	0.00	0.00
46.00	8.70	8.10	6.59	2.72	0.92	0.00	2.25	0.00	0.00	0.00	1.34
47.00	8.70	8.10	6.61	4.25	0.00	0.07	4.53	0.00	0.00	0.00	0.62
48.00	8.70	8.10	6.59	6.37	4.68	0.28	5.09	0.00	0.00	0.00	0.00
49.00	8.69	8.10	6.61	2.86	2.70	0.00	2.12	0.00	0.00	0.00	0.00
50.00	8.70	8.10	6.59	6.26	0.00	0.00	3.23	0.00	0.00	0.00	0.00
51.00	8.70	8.09	6.61	6.01	5.89	0.01	1.48	0.00	0.00	0.00	0.00
52.00	8.70	8.10	6.59	5.56	2.47	0.31	3.82	0.00	0.00	0.00	0.06
53.00	8.70	8.10	6.61	5.98	1.24	0.00	2.14	0.00	0.00	0.00	0.00
54.00	8.69	8.10	6.59	4.33	2.41	0.02	0.92	0.00	0.00	0.00	0.00
55.00	8.70	8.10	6.59	2.63	4.60	0.00	2.39	0.00	0.00	0.00	0.00
56.00	8.70	8.10	6.61	6.05	3.06	0.08	4.65	0.00	0.00	0.00	0.00
57.00	8.70	8.10	6.59	5.24	1.80	0.00	2.30	0.00	0.00	0.00	0.00
58.00	8.70	8.09	6.61	3.42	0.00	0.02	2.06	0.00	0.00	0.00	0.00
59.00	8.69	8.10	6.59	5.43	1.50	0.33	3.05	0.00	0.00	0.00	0.00
60.00	8.70	8.10	6.61	6.28	4.23	0.00	1.50	0.00	0.00	0.00	0.00
61.00	8.70	8.10	6.59	5.65	2.34	0.08	1.75	0.00	0.00	0.00	1.30
62.00	8.70	8.10	6.61	5.75	1.24	0.01	3.80	0.00	0.00	0.00	0.66
63.00	8.70	8.10	6.59	3.72	3.32	0.00	2.86	0.00	0.00	0.00	0.18
64.00	8.69	8.09	6.61	1.68	1.72	0.02	0.86	0.00	0.00	0.00	0.57
65.00	8.70	8.10	6.59	3.71	2.58	0.22	1.53	0.00	0.00	0.00	0.00
66.00	8.70	8.10	6.61	3.29	5.61	0.02	1.80	3.05	0.00	0.00	1.13
67.00	8.70	8.10	6.59	6.34	1.97	0.00	0.02	0.02	0.00	0.00	0.00
68.00	8.69	8.10	6.59	5.84	1.18	0.00	2.40	0.00	0.00	0.00	0.31
69.00	8.70	8.10	6.61	5.29	4.05	0.14	5.33	0.00	0.00	0.00	0.66
70.00	8.70	8.09	6.59	4.76	2.76	0.72	5.03	0.00	0.00	0.00	0.00
71.00	8.70	8.10	6.61	5.50	3.21	0.84	2.84	0.00	0.00	0.00	0.00
72.00	8.70	8.10	6.59	5.53	5.79	0.72	2.67	0.00	0.00	0.00	0.00
73.00	8.69	8.10	6.61	3.91	3.57	0.02	3.60	0.00	0.00	0.00	0.00
74.00	8.70	8.10	6.59	1.88	3.53	0.18	5.25	0.00	0.00	0.00	0.02
75.00	8.70	8.10	6.61	2.71	4.57	2.68	3.29	0.00	0.00	0.00	0.00
76.00	8.70	8.09	6.59	2.06	5.04	0.01	3.00	0.00	0.00	0.00	0.31
77.00	8.70	8.10	6.61	2.83	2.47	0.66	4.19	0.00	0.00	0.00	0.00
78.00	8.69	8.10	6.59	6.05	0.31	0.00	2.32	0.00	0.00	0.00	0.37
79.00	8.70	8.10	6.61	2.99	4.47	0.89	3.96	0.00	0.00	0.00	0.00
80.00	8.70	8.10	6.59	6.17	0.49	0.02	3.64	0.00	0.00	0.00	0.00
81.00	8.70	8.10	6.59	6.29	2.34	0.01	1.93	0.00	0.00	0.00	1.41
82.00	8.70	8.10	6.61	5.04	4.17	0.00	0.02	0.00	0.00	0.00	0.46
83.00	8.69	8.09	6.59	3.49	2.11	0.34	0.31	0.00	0.00	0.00	0.06
84.00	8.70	8.10	6.61	3.00	3.23	0.00	4.24	0.00	0.00	0.00	0.11
85.00	8.70	8.10	6.59	6.22	0.00	0.64	5.65	0.00	0.00	0.00	0.00
86.00	8.70	8.10	6.61	5.22	4.09	0.01	2.59	0.00	0.00	0.00	0.00
87.00	8.70	8.10	6.59	0.28	4.27	0.00	1.04	0.00	0.00	0.00	0.13
88.00	8.69	8.10	6.61	6.23	2.61	0.47	3.09	0.00	0.00	0.00	0.13
89.00	8.70	8.09	6.59	5.63	0.00	0.00	5.32	0.00	0.00	0.00	0.00
90.00	8.70	8.10	6.61	2.25	3.85	1.32	3.74	0.00	0.00	0.00	0.00
91.00	8.70	8.10	6.59	2.21	4.60	0.00	1.55	0.00	0.00	0.00	0.00
92.00	8.69	8.10	6.61	4.06	3.83	1.17	3.06	0.00	0.00	0.00	0.00
93.00	8.70	8.10	6.59	5.97	3.66	0.05	4.19	0.00	0.00	0.00	0.00
94.00	8.70	8.10	6.59	4.68	5.02	0.00	3.97	0.00	0.00	0.00	0.00
95.00	8.70	8.09	6.61	5.20	5.20	0.00	4.24	0.00	0.00	0.00	0.00
96.00	8.70	8.10	6.59	3.34	2.45	0.88	3.87	0.00	0.00	0.00	0.00
97.00	8.69	8.10	6.61	4.85	0.00	0.07	5.10	0.00	0.00	0.00	0.14
98.00	8.70	8.10	6.59	4.60	2.05	0.34	4.83	0.00	0.00	0.00	0.00
99.00	8.70	8.10	6.61	4.04	2.24	0.00	3.87	0.00	0.00	0.00	0.47
100.00	8.70	8.10	6.59	3.32	3.45	0.00	2.19	0.00	0.00	0.00	0.00
101.00	8.70	8.09	6.61	2.20	4.55	0.02	1.50	0.00	0.00	0.00	0.02
102.00	8.69	8.10	6.59	6.10	4.68	0.18	0.00	0.00	0.00	0.00	1.79
103.00	8.70	8.10	6.61	6.23	0.00	0.00	3.67	0.00	0.00	0.00	0.00
104.00	8.70	8.10	6.59	4.43	0.00	0.05	4.32	0.00	0.00	0.00	0.00
105.00	8.70	8.10	6.61	6.08	0.18	0.05	3.90	0.13	0.00	0.00	0.00
106.00	8.70	8.10	6.59	1.18	2.31	0.32	4.52	0.00	0.00	0.00	0.00
107.00	8.69	8.10	6.59	3.77	5.24	0.00	2.24	0.00	0.00	0.31	0.02
108.00	8.70	8.09	6.61	4.46	0.00	0.05	4.44	0.00	0.00	0.42	0.00
109.00	8.70	8.10	6.59	2.31	4.19	0.58	3.50	1.78	0.69	0.00	0.00
110.00	8.70	8.10	6.61	2.86	0.00	0.08	3.66	0.00	0.28	0.00	0.00
111.00	8.69	8.10	6.59	2.43	0.00	0.05	0.44	0.00	0.01	3.39	0.00
112.00	8.70	8.10	6.61	4.69	1.22	0.02	3.12	0.00	0.21	0.31	0.32
113.00	8.70	8.10	6.59	0.29	0.61	0.04	2.48	0.00	0.00	0.64	0.00
114.00	8.70	8.09	6.61	0.00	2.97	0.64	2.44	0.00	0.00	0.45	0.00
115.00	8.70	8.10	6.59	3.34	4.53	0.00	3.49	0.00	0.11	0.00	0.00
116.00	8.69	8.10	6.61	1.73	5.51	0.00	3.50	0.00	0.39	0.00	0.00
117.00	8.70	8.10	6.59	4.56	5.58	0.00	2.53	0.00	0.35	0.00	0.00
118.00	8.70	8.10	6.61	5.88	0.31	0.00	5.11	0.00	0.31	0.00	0.00
119.00	8.70	8.10	6.59	4.33	2.83	0.00	3.60	0.00	1.24	0.00	0.00
10.2.1.2	8.87	8.57
10.2.1.3	8.25	8.15
10.2.1.4	6.73	7.82
10.1.1.4	4.32	67590.34
10.1.1.5	2.55	137518.58
10.1.1.6	0.24	529691.48
10.1.1.7	3.18	80499.25
10.1.1.8	0.16	718645.64
10.1.1.9	0.34	361574.49
10.1.1.10	0.78	758634.78
10.1.1.11	0.19	494868.13
