Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.076s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	6.88	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00
3.00	6.90	1.11	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.08	0.99
4.00	6.90	1.20	0.00	0.00	0.00	0.52	0.12	0.00	0.00	0.00	0.00	0.00	0.05	0.12	1.30
5.00	6.90	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99
6.00	6.90	0.09	0.00	0.00	0.00	0.33	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.54
7.00	6.90	1.26	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	1.08
8.00	6.90	0.95	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.94
9.00	6.90	0.97	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.01	0.27	0.00	0.00	0.00	1.61
10.00	6.90	0.94	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.01	1.61	0.00	0.00	0.00	1.10
11.00	6.90	1.06	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.93
12.00	6.90	0.89	0.00	0.00	0.00	0.16	0.37	0.00	0.00	0.00	0.00	0.00	0.01	0.21	0.44
13.00	6.90	0.29	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38
14.00	6.90	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.12	0.08
15.00	6.90	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.86	0.00	0.11	0.35	1.14
16.00	6.90	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.02	1.45
17.00	6.89	1.04	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.54
18.00	6.90	2.05	0.00	0.01	0.00	0.57	0.32	0.00	0.00	0.04	1.75	0.00	0.00	0.24	0.75
19.00	6.90	0.89	0.00	0.04	0.00	0.14	0.59	0.00	0.00	0.06	0.00	0.00	0.00	0.01	1.13
20.00	6.90	1.04	0.00	0.00	0.00	0.21	0.87	0.00	0.00	0.02	0.59	0.00	0.00	0.02	0.80
21.00	6.90	0.54	0.00	0.00	0.00	0.28	0.67	0.00	0.00	0.00	0.52	0.00	0.00	0.31	0.38
22.00	6.90	0.00	0.00	0.00	0.00	0.82	2.37	0.00	0.00	0.00	1.93	0.00	0.00	0.33	0.01
23.00	6.90	0.00	0.00	0.00	0.00	0.40	0.27	0.00	0.00	0.00	0.09	0.00	0.00	0.00	1.05
24.00	6.90	0.00	0.00	0.00	0.00	0.99	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	2.06
25.00	6.90	0.00	0.00	0.00	0.00	1.13	1.46	0.00	0.00	0.00	0.00	0.00	0.14	0.00	2.13
26.00	6.90	0.00	0.00	0.00	0.00	0.34	0.00	0.13	0.00	0.00	0.06	0.00	0.01	0.00	2.08
27.00	6.90	0.00	0.00	0.00	0.00	0.15	0.00	0.05	0.00	0.01	0.05	0.00	0.08	0.13	1.59
28.00	6.90	0.00	0.66	0.00	0.00	0.22	0.00	0.11	0.00	0.05	3.05	0.00	0.06	0.42	1.13
29.00	6.90	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.29	0.00	0.01	0.07	1.00
30.00	6.90	0.00	0.00	0.02	0.01	0.09	0.46	0.00	0.00	0.01	0.13	0.00	0.02	0.26	1.88
31.00	6.90	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.04	0.00	1.72
32.00	6.90	0.00	0.00	0.00	0.00	0.07	0.49	0.00	0.00	0.00	0.00	0.00	0.04	0.40	0.55
33.00	6.90	0.19	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.13	0.00	0.00	0.42	0.64
34.00	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.04	0.16	2.07
35.00	6.90	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.12	2.80
36.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.04	0.00	1.48
37.00	6.90	0.38	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.01	0.14	0.69
38.00	6.90	0.04	0.00	0.00	0.00	0.62	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.28	1.41
39.00	6.90	0.00	0.00	0.00	0.00	0.89	0.00	0.01	0.00	0.05	0.00	0.01	0.00	0.65	1.27
40.00	6.90	0.00	0.00	0.00	0.00	0.57	1.37	0.00	0.00	0.01	0.00	0.00	0.04	0.14	1.74
