Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.093s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.89	6.59	5.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.26	0.58	0.00	0.00	0.00	0.25	0.00
3.00	6.90	6.59	5.70	0.00	0.45	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.02	0.00
4.00	6.90	6.61	5.70	0.00	1.32	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.33	0.00
5.00	6.90	6.59	5.70	0.00	0.94	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.19	0.14
6.00	6.90	6.61	5.70	0.00	1.72	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.09	0.09
7.00	6.90	6.59	5.70	0.00	1.27	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.09	0.00
8.00	6.90	6.61	5.70	0.00	0.38	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.57	0.49	0.00	0.00	0.00	0.00	0.02	0.12
9.00	6.90	6.59	5.70	0.00	1.68	0.00	0.00	0.00	0.94	0.00	0.00	0.00	1.04	0.09	0.00	0.00	0.00	0.00	0.33	0.31
10.00	6.90	6.61	5.70	0.00	1.30	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.12	0.24
11.00	6.90	6.59	5.70	0.00	1.44	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.00	0.00	0.12	0.05
12.00	6.90	6.61	5.70	0.00	2.30	0.00	0.00	0.00	1.06	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.21	0.00
13.00	6.90	6.59	5.70	0.00	3.53	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.02	0.00
14.00	6.90	6.61	5.70	0.00	1.55	0.00	0.00	0.00	1.77	0.00	0.00	0.00	2.10	0.00	0.49	0.00	0.00	0.00	0.00	0.33
15.00	6.90	6.59	5.70	0.00	0.00	1.08	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.45
16.00	6.90	6.59	5.70	0.00	0.00	0.19	0.00	0.00	2.41	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.26
