Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.408s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.88	6.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.42	0.00	0.00	0.00	0.00
3.00	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.05	0.00	0.00	0.00	0.00
4.00	6.90	6.61	0.00	0.37	0.00	0.00	1.27	4.45	0.00	0.01	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.06
5.00	6.90	6.59	0.00	0.00	0.00	0.00	1.34	1.60	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00
6.00	6.90	6.61	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	6.90	6.59	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.06	0.00	0.49	0.00	0.00	0.00	0.06	0.00	0.08	0.15	0.00	0.00	0.00	0.09
8.00	6.90	6.61	0.00	0.60	0.00	0.00	4.42	2.48	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	3.20	0.00	1.19	0.66	0.00	0.00	0.00	0.22
9.00	6.90	6.59	0.00	0.00	0.00	0.00	3.03	2.23	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.31	0.00	1.25	0.57	0.00	0.00	0.00	0.61
10.00	6.90	6.61	0.00	0.00	0.00	0.00	1.17	1.31	0.00	0.00	0.14	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.74	0.31	0.00	0.00	0.00	0.33
11.00	6.90	6.59	0.00	0.00	0.00	0.00	2.76	0.00	0.00	0.00	0.34	0.00	1.31	0.00	0.00	0.00	0.00	0.00	1.72	0.12	0.00	0.00	0.00	0.57
12.00	6.90	6.61	0.00	1.10	0.00	0.00	2.38	1.41	0.00	0.00	0.04	0.00	0.21	0.00	0.00	0.00	0.02	0.00	1.48	0.35	0.00	0.00	0.00	0.73
13.00	6.90	6.59	0.00	1.72	0.00	0.00	2.87	2.48	0.00	0.00	0.41	0.00	2.24	0.00	0.00	0.00	0.00	0.00	1.72	0.13	0.00	0.00	0.00	0.71
14.00	6.90	6.61	0.00	1.04	0.19	0.00	2.58	1.87	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	1.99	0.00	1.51	1.67	0.00	0.00	0.00	0.86
15.00	6.90	6.59	0.00	0.00	0.05	0.00	3.31	0.00	0.00	0.00	0.35	0.00	1.60	0.00	0.00	0.00	0.97	0.00	2.14	1.48	0.00	0.00	0.00	1.05
16.00	6.90	6.59	0.00	0.75	0.64	0.00	0.98	0.69	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.22
17.00	6.89	6.61	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	6.90	6.59	0.00	0.00	0.64	0.00	4.42	0.05	0.00	0.00	1.64	0.00	0.91	0.00	0.00	0.00	0.00	0.00	2.57	1.87	0.00	0.00	0.00	0.92
19.00	6.90	6.61	0.00	0.39	0.14	0.00	0.20	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	2.21	0.00	0.00	0.00	0.00
20.00	6.90	6.59	0.00	0.00	1.67	0.00	1.71	0.00	0.00	0.00	0.05	0.00	0.22	0.00	0.00	0.00	0.00	0.00	1.11	1.50	0.00	0.00	0.00	0.53
21.00	6.90	6.61	0.00	0.01	0.00	0.00	1.74	0.57	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.53	1.19	0.00	0.00	0.00	0.32
