Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.228s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.77	7.47	6.85	0.00	0.00	0.93	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
3.00	7.80	7.50	6.90	0.00	0.00	2.17	0.00	0.00	1.26	0.00	0.00	0.12	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.97
4.00	7.81	7.50	6.90	0.00	0.00	1.38	0.00	1.15	0.00	0.00	0.00	0.09	0.00	2.99	0.78	0.00	0.00	0.46	0.00	0.00	0.00	0.00
5.00	7.80	7.50	6.90	0.00	0.54	2.05	0.00	0.00	1.34	0.00	0.00	0.02	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.80	7.50	6.90	0.00	0.08	0.15	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	7.81	7.50	6.90	0.00	0.99	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.11	0.00	0.00	0.00	1.60
8.00	7.80	7.50	6.90	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.12
9.00	7.80	7.50	6.90	0.00	0.00	0.19	0.00	0.00	0.20	0.00	0.00	0.11	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.26
10.00	7.81	7.49	6.90	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49
11.00	7.80	7.50	6.90	0.00	0.29	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	7.81	7.50	6.90	0.00	0.57	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.80	7.50	6.90	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	7.80	7.50	6.90	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	7.81	7.50	6.90	0.00	1.65	1.87	0.00	0.00	0.00	0.00	0.00	0.07	0.00	1.45	1.02	0.00	0.00	1.50	0.00	0.00	0.00	0.01
16.00	7.80	7.50	6.90	0.00	0.46	1.27	0.00	0.02	1.26	0.00	0.00	0.16	0.00	0.00	4.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	7.80	7.50	6.89	0.00	0.00	1.88	0.00	0.00	0.53	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99
18.00	7.81	7.50	6.90	0.00	0.75	1.48	0.00	2.24	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.02
19.00	7.80	7.49	6.90	0.00	1.78	0.78	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	7.80	7.50	6.90	0.00	0.00	1.64	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	7.81	7.50	6.90	0.00	0.47	1.41	0.00	0.99	0.00	0.00	0.00	0.31	0.00	0.00	0.49	0.00	0.00	0.00	1.66	0.00	0.00	0.66
22.00	7.80	7.50	6.90	0.00	0.12	1.55	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	7.81	7.50	6.90	0.00	1.77	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00
24.00	7.80	7.50	6.90	0.00	0.22	0.78	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.60	0.00	0.00	0.82	0.00	0.00	0.00	0.01
25.00	7.80	7.50	6.90	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	7.81	7.50	6.90	0.00	0.00	2.07	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	1.25
27.00	7.80	7.50	6.90	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.18	0.00	0.00	0.24	1.40	0.00	0.00	0.12
28.00	7.80	7.49	6.90	0.00	0.00	1.37	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11
29.00	7.81	7.50	6.90	0.00	0.00	0.99	0.00	0.49	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	1.05
30.00	7.80	7.50	6.90	0.00	0.00	1.13	0.00	0.91	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	7.80	7.50	6.90	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34
32.00	7.81	7.50	6.90	0.00	0.49	1.79	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49
33.00	7.80	7.50	6.90	0.00	0.49	1.41	0.00	0.49	0.00	0.00	0.00	0.38	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24
34.00	7.81	7.50	6.89	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	1.44	0.00	0.00	0.59	1.80	0.00	0.00	0.00
35.00	7.80	7.50	6.90	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.42	0.00	1.14	1.24	0.00	0.00	0.02	0.00	0.00	0.00	0.00
36.00	7.80	7.50	6.90	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	7.81	7.49	6.90	0.00	0.00	1.15	0.00	0.00	0.58	0.00	0.00	0.12	0.00	1.37	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0.00
38.00	7.80	7.50	6.90	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	1.74	0.99	0.00	0.00	0.98
39.00	7.80	7.50	6.90	0.00	0.00	1.48	0.00	0.00	0.11	0.00	0.00	0.26	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.12
40.00	7.81	7.50	6.90	0.00	0.27	2.20	0.00	0.00	0.11	0.00	0.00	0.41	0.00	0.00	1.42	0.00	0.00	0.00	0.09	0.00	0.00	0.00
41.00	7.80	7.50	6.90	0.00	0.07	3.94	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00
42.00	7.80	7.50	6.90	0.00	0.00	1.26	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.00	0.11
43.00	7.81	7.50	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	7.80	7.50	6.90	0.00	0.99	0.00	0.00	0.49	1.92	0.00	0.00	0.24	0.00	2.67	0.00	0.00	0.00	0.08	0.00	0.00	0.00	1.86
45.00	7.81	7.50	6.90	0.00	0.00	1.40	0.00	2.26	0.99	0.00	0.00	0.00	0.00	2.06	3.90	0.00	0.00	1.26	0.37	0.00	0.00	0.21
46.00	7.80	7.49	6.90	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.51	0.00	0.00	0.16
47.00	7.80	7.50	6.90	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.42	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.49
48.00	7.81	7.50	6.90	0.00	0.20	1.22	0.00	0.00	0.00	0.00	0.08	0.25	0.00	0.00	1.99	0.00	0.00	0.75	0.00	0.00	0.00	0.00
49.00	7.80	7.50	6.90	0.00	0.01	2.98	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	3.60	0.00	0.00	0.99	0.99	0.00	0.00	0.00
50.00	7.80	7.50	6.89	0.00	0.80	2.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	4.17	0.00	0.00	0.01	0.00	0.00	0.00	0.00
51.00	7.81	7.50	6.90	0.00	0.33	2.86	0.00	0.00	0.49	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.31	2.43	0.00	0.00	0.00
52.00	7.80	7.50	6.90	0.00	1.37	2.91	0.00	4.36	1.67	0.00	0.00	0.40	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53.00	7.80	7.50	6.90	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.15
54.00	7.81	7.50	6.90	0.00	0.82	3.53	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32
55.00	7.80	7.49	6.90	0.00	1.64	0.22	0.00	0.49	1.77	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
56.00	7.81	7.50	6.90	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
57.00	7.80	7.50	6.90	0.00	1.78	1.93	0.01	0.00	0.99	0.00	0.00	0.00	0.00	0.00	2.23	0.00	0.00	0.00	0.64	0.00	0.00	0.00
58.00	7.80	7.50	6.90	0.00	0.00	2.17	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
59.00	7.81	7.50	6.90	0.00	0.99	0.49	0.00	0.00	0.25	0.00	0.33	0.87	0.00	0.00	2.65	0.00	0.00	0.16	0.00	0.00	0.00	0.33
60.00	7.80	7.50	6.90	0.00	0.00	3.05	0.00	0.26	0.00	0.00	0.00	1.12	0.00	0.00	1.54	0.00	0.00	0.00	0.49	0.00	0.00	0.33
61.00	7.80	7.50	6.90	0.00	2.01	1.24	0.00	0.09	0.42	0.00	0.00	0.49	0.00	0.01	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.08
62.00	7.81	7.50	6.90	0.00	0.33	1.20	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	7.80	7.50	6.90	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53
64.00	7.80	7.49	6.90	0.00	1.39	0.40	0.00	0.00	1.32	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
65.00	7.81	7.50	6.90	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	2.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66.00	7.80	7.50	6.89	0.00	0.00	3.10	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.99	0.00	0.00	0.19	0.04	0.00	0.00	0.00
67.00	7.81	7.50	6.90	0.00	1.58	5.00	0.00	0.00	0.00	0.00	0.05	0.71	0.00	0.00	0.00	0.00	0.00	1.05	0.99	0.00	0.00	0.47
68.00	7.80	7.50	6.90	0.00	0.20	2.18	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
69.00	7.80	7.50	6.90	0.00	0.99	0.72	0.00	0.00	0.93	0.00	0.00	0.75	0.00	0.00	3.63	0.00	0.00	0.00	0.00	0.00	0.00	1.15
