Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.316s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	7.77	7.47	0.21	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.50	0.52	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.81	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.80	7.50	0.13	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.80	7.50	0.35	0.00	0.06	1.35	0.00	0.00	0.68	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.02
7.00	7.81	7.50	0.32	0.00	0.00	0.95	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
8.00	7.80	7.50	0.15	0.00	0.00	2.70	0.00	0.00	1.34	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.01
9.00	7.80	7.50	0.09	0.00	0.94	1.17	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29
10.00	7.81	7.49	0.19	0.00	0.26	1.08	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
11.00	7.80	7.50	0.85	0.00	0.29	1.58	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18
12.00	7.81	7.50	1.12	0.00	0.00	0.81	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20
13.00	7.80	7.50	1.04	0.00	1.08	0.94	0.00	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04
14.00	7.80	7.50	1.75	0.00	1.84	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11
15.00	7.81	7.50	1.13	0.00	0.68	1.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
16.00	7.80	7.50	0.95	0.00	1.05	0.61	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
17.00	7.80	7.50	3.78	0.00	0.95	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00
18.00	7.81	7.50	3.06	0.00	0.71	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.08
19.00	7.80	7.49	1.50	0.00	1.39	1.38	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.09
20.00	7.80	7.50	0.53	0.00	0.00	0.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.22
21.00	7.81	7.50	2.26	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
22.00	7.80	7.50	1.20	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15
23.00	7.81	7.50	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	7.80	7.50	0.00	0.00	0.00	6.03	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86
25.00	7.80	7.50	0.00	0.00	0.85	3.78	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
26.00	7.81	7.50	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41
27.00	7.80	7.50	0.00	0.00	0.00	1.98	0.00	0.00	0.78	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.12
28.00	7.80	7.49	1.97	0.00	1.41	0.39	0.00	0.00	2.96	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.09
29.00	7.81	7.50	2.03	0.00	0.00	0.02	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.18
30.00	7.80	7.50	2.14	0.00	0.31	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00
31.00	7.80	7.50	0.79	0.00	0.31	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.02
32.00	7.81	7.50	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33
33.00	7.80	7.50	2.64	0.00	1.32	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.11
34.00	7.81	7.50	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62
35.00	7.80	7.50	1.64	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.72
36.00	7.80	7.50	0.07	0.00	0.00	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.64
37.00	7.81	7.49	4.65	0.00	0.00	0.01	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.33
38.00	7.80	7.50	1.44	0.00	1.19	0.00	0.00	0.00	3.01	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00
39.00	7.80	7.50	1.54	0.00	0.48	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.33
40.00	7.81	7.50	4.31	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.29
41.00	7.80	7.50	2.44	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.31
42.00	7.80	7.50	0.65	0.00	0.86	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12
43.00	7.81	7.50	0.00	0.00	2.90	0.45	0.00	0.00	1.18	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00
44.00	7.80	7.50	0.00	0.00	0.39	1.59	0.00	0.00	1.67	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
45.00	7.81	7.50	0.00	0.00	1.04	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.20
46.00	7.80	7.49	0.00	0.00	3.20	2.48	0.00	0.00	1.22	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.08
47.00	7.80	7.50	0.00	0.00	0.91	2.50	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18
48.00	7.81	7.50	0.91	0.00	0.00	0.29	0.00	0.00	1.32	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.14
49.00	7.80	7.50	1.17	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19
50.00	7.80	7.50	2.59	0.00	0.00	2.59	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25
51.00	7.81	7.50	1.97	0.00	0.98	2.06	0.00	0.00	0.60	0.00	0.00	0.00	0.06	0.00	0.28	0.00	0.00	0.06
52.00	7.80	7.50	1.39	0.00	0.74	0.46	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.13
53.00	7.80	7.50	1.05	0.00	0.04	0.94	0.00	0.00	2.01	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.04
54.00	7.81	7.50	3.44	0.00	0.77	1.38	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.05
55.00	7.80	7.49	1.45	0.00	1.87	1.26	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.09
56.00	7.81	7.50	0.00	0.00	0.91	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77
57.00	7.80	7.50	1.52	0.00	0.05	2.54	0.00	0.00	3.29	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00
58.00	7.80	7.50	1.80	0.00	0.00	2.56	0.00	0.00	1.59	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00
59.00	7.81	7.50	2.76	0.00	0.00	0.32	0.00	0.00	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
60.00	7.80	7.50	1.94	0.00	1.22	1.14	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.07
61.00	7.80	7.50	2.39	0.00	0.00	2.10	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.06
62.00	7.81	7.50	0.66	0.00	0.33	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00
63.00	7.80	7.50	0.99	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27
64.00	7.80	7.49	0.16	0.00	1.87	2.25	0.00	0.00	1.25	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.18
65.00	7.81	7.50	1.92	0.00	1.04	4.40	0.00	0.00	1.64	0.00	0.00	0.00	0.18	0.00	1.18	0.00	0.00	0.07
66.00	7.80	7.50	0.58	0.00	0.00	1.91	0.00	0.00	2.25	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.06
