Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.073s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	6.58	6.59	6.25	0.00	0.00	0.00	0.87	0.08	0.00	0.82	0.32	0.00	0.46	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00
3.00	6.59	6.59	6.30	0.00	0.00	0.00	0.00	0.06	0.00	1.34	2.59	0.00	3.49	0.21	0.11	0.00	0.00	0.04	0.00	0.48	1.06	0.00
4.00	6.61	6.61	6.30	0.19	0.00	0.00	0.00	0.00	0.04	1.83	0.48	0.00	0.31	0.40	1.45	0.32	0.00	0.00	0.00	0.00	1.18	0.00
5.00	6.59	6.59	6.30	0.00	0.00	0.75	0.20	0.78	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.51	0.00	0.00	0.00	0.49	0.58	0.00
6.00	6.61	6.61	6.30	0.85	0.00	0.00	0.19	0.79	0.00	0.00	0.00	0.52	0.91	0.00	0.00	0.92	0.00	0.00	0.00	0.31	1.65	0.00
7.00	6.59	6.59	6.30	1.25	0.00	0.49	1.60	0.00	0.00	0.00	0.20	0.74	0.40	0.09	0.00	2.28	0.00	0.02	0.00	0.00	0.71	0.00
8.00	6.61	6.61	6.30	0.00	0.00	0.00	1.84	0.00	0.00	2.60	0.37	0.00	1.47	0.06	0.20	0.55	0.07	0.49	0.00	1.95	1.22	0.99
9.00	6.59	6.59	6.30	0.00	0.00	0.00	2.33	0.02	0.16	0.82	1.34	0.00	2.81	0.00	0.00	0.00	0.14	0.00	0.00	2.08	1.11	0.00
10.00	6.61	6.61	6.30	0.00	0.00	1.26	0.35	0.27	0.00	1.25	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	2.17	0.52	0.79
11.00	6.59	6.59	6.30	0.00	0.00	0.00	0.85	0.00	0.12	1.37	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.57	0.00	0.00	0.52	0.33
