Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.178s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.49	6.88	6.59	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.38	0.59	0.00	0.00	0.00	0.00	0.00	0.13	0.11	0.16	1.48
3.00	7.50	6.90	6.59	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.41	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00
4.00	7.50	6.90	6.61	0.00	0.00	0.00	0.29	0.00	0.00	0.09	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.50	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.49	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.21	0.00	0.97
6.00	7.50	6.90	6.61	0.00	0.00	0.00	0.00	1.38	2.67	0.00	0.00	0.00	0.66	1.26	0.00	0.00	1.32	0.00	0.00	0.09	0.00	0.28
7.00	7.50	6.90	6.59	0.00	0.00	0.00	0.77	0.01	0.41	0.25	1.72	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00
8.00	7.50	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00
9.00	7.50	6.90	6.59	1.48	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.01	1.14	0.89	0.00	0.04	1.04	0.00	0.00	1.33	0.00	0.00
10.00	7.49	6.90	6.61	0.00	0.00	0.00	0.00	1.18	0.00	0.38	0.00	1.41	0.11	0.92	0.00	0.00	0.00	0.00	0.00	1.46	0.02	0.49
11.00	7.50	6.90	6.59	1.10	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.16	0.05	0.64	1.24	0.00	0.24	0.66	0.00	1.90
