Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.159s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.59	6.25	0.21	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.59	6.30	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	6.30	0.00	0.00	0.40	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.91	0.00
5.00	6.59	6.30	0.05	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.15	0.00	0.00	0.00	0.27	0.00
6.00	6.61	6.30	0.02	0.00	0.04	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.20	0.00	0.25	0.00	0.00	0.00
7.00	6.59	6.30	0.00	0.00	0.01	1.41	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00
8.00	6.61	6.30	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00
9.00	6.59	6.30	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00
10.00	6.61	6.30	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.66	0.05
11.00	6.59	6.30	0.00	0.00	0.02	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00
12.00	6.61	6.30	0.00	0.00	0.02	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.20	0.00
13.00	6.59	6.30	0.00	0.00	0.01	0.89	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	6.61	6.30	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	6.59	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.21	0.00	0.74	0.02
16.00	6.59	6.30	0.00	0.00	0.29	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.45	0.00	2.63	0.21
17.00	6.61	6.30	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.71	0.00	0.00	0.00
18.00	6.59	6.30	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00
19.00	6.61	6.30	0.00	0.00	0.12	1.21	0.00	0.00	0.00	0.09	0.00	0.00	0.16	0.00	0.00	0.00	0.09	0.00	0.00	0.00
20.00	6.59	6.30	0.00	0.00	0.02	1.06	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00
21.00	6.61	6.30	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00
22.00	6.59	6.30	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00	1.90	0.00	0.57	0.00	0.57	0.00	0.00	0.00
23.00	6.61	6.30	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	6.59	6.30	0.00	0.00	0.27	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.06	0.00
25.00	6.61	6.30	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.74	0.00
26.00	6.59	6.30	0.00	0.00	0.44	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00
27.00	6.61	6.30	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00
