Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.106s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.64	1.01
3.00	7.80	0.00	0.00	0.00	0.00	0.00	0.18	1.41	0.00	0.00	0.00	0.04	0.15	0.00	0.00	1.17	1.45
4.00	7.81	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.19	0.00	0.00	0.00	0.00	1.83
5.00	7.80	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.19	0.31	0.00	0.00	0.93	0.00
6.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19	0.26	1.26	0.04	0.00	1.61	0.00
7.00	7.81	0.00	0.00	0.00	0.00	0.00	0.33	0.49	0.00	0.00	0.00	0.00	0.67	1.28	0.00	1.38	0.00
8.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.74	0.00	0.00	0.00	1.44
9.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	1.27	0.00	0.46	0.00	0.00	0.87	1.25
10.00	7.81	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	1.93	0.99
11.00	7.80	0.00	0.00	0.00	0.00	0.00	0.14	1.91	0.67	0.09	1.01	0.11	0.37	0.02	0.00	0.22	0.18
12.00	7.81	0.00	0.00	3.67	0.00	0.00	0.07	0.00	0.64	0.28	0.49	0.68	1.24	0.00	0.00	0.42	0.00
13.00	7.80	0.00	0.00	0.62	0.00	0.00	0.41	1.13	0.00	0.12	0.00	0.14	1.01	0.00	0.08	1.25	2.31
14.00	7.80	0.00	0.00	1.33	0.00	0.00	0.02	0.12	0.00	0.28	0.33	0.00	2.59	0.00	0.00	0.15	1.27
15.00	7.81	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.02	1.12	0.18	1.20	0.00	0.00	1.51	0.00
16.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.38	0.00	0.32	0.00	0.00	0.00
17.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.21	0.12	0.33	0.00	0.07	0.00	0.00	0.00
18.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.33	0.00	0.24	0.02	0.47	0.00	0.00	0.00
19.00	7.80	0.00	0.00	1.00	0.00	0.00	0.07	1.75	0.00	0.26	0.01	0.21	2.46	0.00	0.00	0.92	1.71
20.00	7.80	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.19	0.44	0.48	0.00	1.19	2.21
21.00	7.81	0.00	0.00	0.53	0.00	0.00	0.00	0.05	0.00	0.35	0.00	0.45	0.78	0.00	0.00	0.49	0.00
22.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.22	0.46	0.00	0.00	0.12	0.08
23.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.05	0.00	0.00	0.00	0.85	0.00	0.00	2.51	1.48
24.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.41	2.14
25.00	7.80	0.00	0.00	0.58	0.00	0.00	0.00	0.13	0.00	0.12	0.49	0.00	1.72	0.68	0.00	0.42	1.88
