Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.283s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	7.75	6.88	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33
4.00	7.81	6.90	6.61	0.00	0.00	0.00	3.43	0.59	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12
5.00	7.80	6.90	6.59	0.00	0.00	0.00	2.59	0.00	0.00	0.00	0.82	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.80	6.90	6.61	0.02	0.15	0.00	0.66	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	7.81	6.90	6.59	0.00	0.31	0.00	1.02	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
8.00	7.80	6.90	6.61	0.15	1.37	0.00	1.10	0.00	0.00	0.00	0.00	0.39	0.00	0.18	0.00	0.00	0.00	0.00	0.13
9.00	7.80	6.90	6.59	0.00	0.65	0.00	1.95	0.01	0.00	0.00	0.31	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.14
10.00	7.81	6.90	6.61	0.00	0.64	0.00	1.67	0.00	0.00	0.00	0.31	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	7.80	6.90	6.59	0.00	0.00	0.00	0.86	0.41	0.00	0.00	1.77	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.20
12.00	7.81	6.90	6.61	0.00	0.00	0.00	1.59	0.00	0.00	0.00	0.31	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.80	6.90	6.59	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	7.80	6.90	6.61	0.32	1.53	0.00	4.11	0.00	0.00	0.00	0.92	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.33
15.00	7.81	6.90	6.59	1.07	2.71	0.00	1.33	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81
16.00	7.80	6.90	6.59	0.82	3.92	0.00	0.99	0.00	0.00	0.00	0.92	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.45
17.00	7.80	6.89	6.61	0.00	1.66	0.00	2.56	0.00	0.00	0.00	0.54	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.31
18.00	7.81	6.90	6.59	1.97	2.83	0.00	2.97	0.00	0.00	0.00	1.12	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.85
19.00	7.80	6.90	6.61	0.00	0.65	0.00	0.28	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	7.80	6.90	6.59	0.00	1.18	0.00	1.45	0.00	0.00	0.00	1.47	0.00	0.00	0.15	0.00	0.00	0.00	0.00	1.21
21.00	7.81	6.90	6.61	0.00	0.02	0.00	0.61	0.00	0.00	0.00	0.59	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.81
22.00	7.80	6.90	6.59	0.00	0.12	0.00	2.19	0.00	0.00	0.00	0.55	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.65
23.00	7.81	6.90	6.61	0.00	0.00	0.00	3.37	0.00	0.00	0.00	1.34	1.26	0.00	0.21	0.00	0.00	0.00	0.00	0.41
24.00	7.80	6.90	6.59	0.00	1.51	0.00	3.51	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04
25.00	7.80	6.90	6.61	0.84	1.84	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61
26.00	7.81	6.90	6.59	0.35	2.59	0.00	5.09	0.00	0.00	0.00	1.79	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.95
27.00	7.80	6.90	6.61	1.07	2.56	0.00	2.93	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.79
28.00	7.80	6.90	6.59	0.35	0.65	0.00	0.26	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.71
29.00	7.81	6.90	6.59	0.20	2.27	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.68
30.00	7.80	6.90	6.61	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.06	0.24	0.00	0.47	0.00	0.00	0.00	0.00	0.77
31.00	7.80	6.90	6.59	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.24	0.99	0.00	0.31	0.00	0.00	0.00	0.00	0.95
32.00	7.81	6.90	6.61	0.05	2.61	0.00	5.13	0.00	0.00	0.00	0.54	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.91
33.00	7.80	6.90	6.59	1.05	1.02	0.00	3.09	0.49	0.00	0.00	0.15	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.29
34.00	7.81	6.89	6.61	0.69	1.05	0.00	1.22	0.01	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45
35.00	7.80	6.90	6.59	0.01	1.35	0.00	1.31	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48
36.00	7.80	6.90	6.61	1.35	3.29	0.00	1.95	0.12	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.19
37.00	7.81	6.90	6.59	0.00	2.99	0.00	1.88	0.00	0.00	0.00	0.12	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.05
38.00	7.80	6.90	6.61	0.01	1.17	0.00	0.18	0.34	0.00	0.00	0.38	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.12
39.00	7.80	6.90	6.59	0.62	2.51	0.00	1.22	0.00	0.00	0.00	1.22	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	7.81	6.90	6.61	0.00	0.00	0.00	1.01	0.92	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
41.00	7.80	6.90	6.59	0.62	1.34	0.00	1.27	0.42	0.00	0.00	1.22	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.19
42.00	7.80	6.90	6.59	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71
43.00	7.81	6.90	6.61	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	7.80	6.90	6.59	0.14	0.60	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47
45.00	7.81	6.90	6.61	0.00	0.00	0.00	1.66	0.00	0.00	0.00	3.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
46.00	7.80	6.90	6.59	0.00	0.97	0.00	3.92	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.00	7.80	6.90	6.61	0.16	0.80	0.00	3.27	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.00	7.81	6.90	6.59	0.38	1.63	0.00	1.65	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29
49.00	7.80	6.90	6.61	1.50	0.80	0.00	2.90	0.59	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37
50.00	7.80	6.89	6.59	0.00	0.00	0.00	5.79	0.04	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.28
51.00	7.81	6.90	6.61	0.06	0.81	0.00	3.73	0.00	0.00	0.00	0.92	0.99	0.00	0.20	0.00	0.00	0.00	0.00	0.11
52.00	7.80	6.90	6.59	0.00	0.52	0.00	1.63	0.00	0.00	0.00	0.92	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53.00	7.80	6.90	6.61	0.00	1.13	0.00	2.51	0.00	0.00	0.00	0.61	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54.00	7.81	6.90	6.59	0.00	2.52	0.00	1.91	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
55.00	7.80	6.90	6.59	0.00	0.05	0.00	2.30	0.79	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.43
56.00	7.81	6.90	6.61	0.00	2.20	0.00	0.00	0.44	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
57.00	7.80	6.90	6.59	0.01	0.04	0.00	0.44	0.00	0.00	0.00	2.53	0.06	0.00	0.21	0.00	0.00	0.00	0.00	0.40
58.00	7.80	6.90	6.61	0.02	1.54	0.00	5.37	0.00	0.00	0.00	1.66	2.20	0.00	1.08	0.00	0.00	0.00	0.00	1.67
59.00	7.81	6.90	6.59	0.00	0.44	0.00	3.34	0.00	0.00	0.00	2.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93
60.00	7.80	6.90	6.61	0.00	0.00	0.00	4.25	0.26	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.66
61.00	7.80	6.90	6.59	0.00	1.30	0.00	3.38	0.00	0.00	0.00	0.31	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
62.00	7.81	6.90	6.61	0.02	2.44	0.00	0.49	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11
63.00	7.80	6.90	6.59	0.00	2.24	0.00	3.29	0.35	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.77
64.00	7.80	6.90	6.61	0.00	1.64	0.00	4.57	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
65.00	7.81	6.90	6.59	0.00	0.05	0.00	0.49	0.00	0.00	0.00	1.26	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.11
66.00	7.80	6.89	6.61	0.00	0.64	0.00	2.51	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61
67.00	7.81	6.90	6.59	0.00	0.00	0.00	3.29	0.00	0.00	0.00	0.33	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.01
68.00	7.80	6.90	6.59	1.06	0.89	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.16
69.00	7.80	6.90	6.61	0.49	2.25	0.00	1.85	1.20	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44
70.00	7.81	6.90	6.59	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.62	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.38
71.00	7.80	6.90	6.61	0.28	1.01	0.00	1.95	0.00	0.00	0.00	0.89	0.00	0.00	0.31	0.00	0.00	0.00	0.02	0.27
72.00	7.80	6.90	6.59	0.12	2.33	0.00	1.68	0.00	0.00	0.00	0.92	0.44	0.00	0.31	0.00	0.00	0.00	0.00	1.46
73.00	7.81	6.90	6.61	0.00	0.04	0.00	1.48	0.82	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60
