Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.010s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	9.27	0.00	0.48	0.00	0.24	1.55	2.93	1.05	0.00	0.00
3.00	9.30	2.28	0.16	2.94	1.32	1.57	4.07	1.42	0.00	0.00
4.00	9.30	0.62	0.00	1.27	0.22	1.07	3.50	3.14	0.00	0.00
5.00	9.29	1.38	0.00	4.40	1.38	2.41	4.59	1.57	0.00	0.31
6.00	9.30	0.00	0.00	1.67	0.00	0.84	4.20	1.81	0.00	1.26
7.00	9.30	5.43	0.00	0.99	0.00	1.75	5.38	0.00	0.00	0.33
8.00	9.30	1.40	0.00	1.31	0.00	3.69	1.19	0.39	0.00	2.01
9.00	9.29	3.98	0.00	4.66	0.28	4.56	1.90	0.21	0.00	0.00
10.00	9.30	4.56	0.00	2.24	0.00	4.18	4.16	1.00	0.00	0.55
11.00	9.30	3.34	0.00	2.67	1.02	0.48	4.79	4.63	0.00	2.96
12.00	9.30	2.52	0.00	5.62	0.00	0.99	3.00	1.25	0.01	0.27
13.00	9.29	4.38	0.00	3.92	1.47	2.18	2.03	3.07	0.00	0.00
14.00	9.30	4.82	0.00	3.96	0.04	1.51	1.46	2.65	0.00	0.00
15.00	9.30	1.25	0.00	2.31	0.00	4.88	4.25	0.00	0.00	0.00
16.00	9.30	0.00	0.00	1.28	0.00	3.63	1.21	1.67	0.00	0.04
17.00	9.29	4.31	0.00	1.41	0.41	1.81	1.26	0.13	0.00	0.00
18.00	9.30	5.73	0.00	0.29	0.00	3.84	5.38	0.25	0.00	0.00
19.00	9.30	5.15	0.00	3.20	0.00	0.81	3.73	2.00	0.00	0.27
20.00	9.30	0.00	0.00	5.10	0.00	2.01	4.95	0.28	0.00	0.59
21.00	9.29	2.63	0.00	4.24	0.34	0.58	4.27	1.08	0.00	3.19
22.00	9.30	0.64	0.00	4.04	0.00	5.31	2.45	2.05	0.00	0.79
23.00	9.30	1.27	0.00	4.00	0.00	3.30	2.99	0.68	0.00	0.15
24.00	9.30	3.30	0.00	2.44	0.00	5.25	1.65	3.30	0.00	0.58
25.00	9.29	1.99	0.00	1.02	0.00	5.42	1.86	1.48	0.00	0.00
26.00	9.30	1.72	0.00	1.24	0.00	4.36	2.84	1.74	0.00	0.00
27.00	9.30	1.74	0.00	4.47	0.00	4.19	3.45	1.98	0.99	1.31
28.00	9.30	3.70	0.00	0.93	0.00	1.66	3.65	3.60	0.00	0.91
29.00	9.29	3.03	0.00	3.86	0.00	2.99	1.67	2.99	0.00	0.08
30.00	9.30	0.00	0.00	3.18	0.00	4.65	2.77	0.54	0.00	0.35
31.00	9.30	0.69	0.00	4.77	0.06	5.48	2.92	2.07	0.00	1.28
32.00	9.30	1.05	0.00	3.58	0.00	5.23	4.32	0.99	0.24	0.01
33.00	9.29	3.59	0.00	0.49	0.00	3.32	2.59	0.00	0.00	0.00
34.00	9.30	4.55	0.00	1.59	0.00	0.92	4.68	0.00	0.00	0.00
35.00	9.30	3.59	0.00	3.83	0.00	1.40	4.57	1.17	0.00	0.09
36.00	9.29	1.58	0.00	2.10	0.00	0.75	5.61	0.49	0.00	0.00
37.00	9.30	4.52	0.00	1.20	0.00	0.37	4.57	1.38	0.00	2.61
38.00	9.30	1.94	0.00	2.18	0.00	1.18	5.13	1.74	0.00	0.00
39.00	9.30	0.93	0.00	1.41	1.52	2.18	3.32	3.03	0.00	0.11
40.00	9.29	1.24	0.00	2.30	0.00	0.00	4.44	3.20	0.00	0.00
41.00	9.30	0.00	0.00	4.22	0.64	2.54	5.84	1.90	0.00	0.06
42.00	9.30	0.00	0.00	5.10	0.00	0.99	3.33	1.46	0.00	0.00
43.00	9.30	5.63	0.00	1.10	3.70	1.64	0.98	3.36	0.00	0.00
44.00	9.29	3.46	0.00	2.36	0.16	2.46	5.11	3.96	0.00	0.25
45.00	9.30	2.66	0.00	2.43	0.00	2.60	2.59	1.77	0.00	0.00
46.00	9.30	4.26	0.00	2.46	1.07	2.73	4.45	0.11	2.01	0.27
47.00	9.30	1.28	0.00	2.73	0.57	1.57	1.93	0.68	0.00	0.11
48.00	9.29	0.00	0.00	2.23	0.00	0.00	3.33	0.00	0.00	0.00
49.00	9.30	0.37	0.00	6.23	0.00	1.28	4.70	1.53	0.00	0.00
50.00	9.30	0.98	0.00	3.80	0.00	2.23	4.32	4.07	0.00	0.00
51.00	9.30	1.11	0.00	5.32	0.00	5.28	5.15	4.02	0.00	0.87
52.00	9.29	0.08	0.00	1.48	0.12	3.89	3.97	1.73	0.00	0.75
53.00	9.30	2.13	0.00	1.45	0.00	0.04	2.11	0.75	0.00	0.28
54.00	9.30	1.27	0.00	4.37	0.42	1.22	2.68	3.52	0.00	0.22
55.00	9.30	6.02	0.00	3.05	0.49	2.99	0.02	3.99	0.00	1.10
56.00	9.29	0.00	0.00	1.48	0.00	5.04	4.69	3.65	0.00	2.59
57.00	9.30	0.53	0.00	4.15	0.00	2.24	1.50	2.72	0.00	0.00
58.00	9.30	0.00	0.00	0.99	0.00	0.99	2.60	1.41	0.00	0.69
59.00	9.30	4.85	0.00	3.20	0.22	4.71	3.32	3.27	0.00	2.45
60.00	9.29	5.06	0.00	6.03	0.00	0.00	3.83	2.20	0.00	0.00
61.00	9.30	3.53	0.00	6.17	0.00	0.00	4.66	1.66	0.00	0.74
62.00	9.30	3.94	0.00	4.99	0.00	1.75	5.70	1.30	0.00	0.49
63.00	9.30	3.27	0.00	0.99	0.00	2.01	4.04	2.96	0.00	0.00
64.00	9.29	2.79	0.00	0.00	0.00	1.06	2.70	4.06	0.00	0.01
65.00	9.30	3.47	0.00	3.01	1.84	3.89	2.54	3.18	0.00	0.02
66.00	9.30	5.94	0.00	0.00	0.28	4.02	0.00	2.68	0.00	0.00
67.00	9.29	6.26	0.00	0.60	1.04	5.99	4.51	0.65	0.00	0.00
68.00	9.30	3.85	0.00	2.66	0.29	4.09	5.70	0.20	0.00	0.00
69.00	9.30	3.54	0.00	0.00	3.64	1.20	4.75	3.06	0.00	2.03
70.00	9.30	1.51	0.00	0.00	0.44	0.00	3.00	2.72	0.00	0.62
71.00	9.29	0.00	0.00	2.14	0.00	2.98	5.35	0.57	0.00	0.00
72.00	9.30	1.20	0.00	2.59	0.00	3.37	2.21	3.57	0.00	0.00
73.00	9.30	3.89	0.00	2.59	0.00	1.01	4.89	1.90	0.00	1.28
74.00	9.30	2.74	0.00	4.95	0.00	2.36	5.70	4.20	0.00	0.82
75.00	9.29	4.42	0.00	1.68	0.00	3.07	5.42	2.01	0.33	0.80
76.00	9.30	7.23	0.00	5.19	0.00	4.24	5.38	4.82	0.00	0.85
77.00	9.30	2.45	0.00	3.01	0.00	0.94	5.23	4.30	0.00	1.00
78.00	9.30	3.93	0.00	4.24	0.00	0.00	4.86	3.82	0.00	0.00
79.00	9.29	0.49	0.00	5.51	1.68	4.15	0.80	4.50	0.59	0.25
80.00	9.30	1.53	0.00	3.39	3.05	1.68	2.96	2.64	0.00	0.28
81.00	9.30	2.60	0.00	1.77	1.13	4.26	4.77	1.95	0.00	0.00
82.00	9.30	3.52	0.00	0.89	0.00	1.85	3.13	1.00	0.00	0.02
83.00	9.29	1.02	0.00	1.68	0.00	2.07	1.27	1.22	0.00	0.99
84.00	9.30	6.22	0.00	4.70	1.08	0.00	0.00	3.64	0.00	0.00
85.00	9.30	0.37	0.00	2.84	0.00	2.16	0.42	0.49	0.00	0.00
86.00	9.30	5.90	0.00	0.00	0.00	5.55	0.00	3.78	0.00	0.00
