Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.304s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.77	7.44	0.00	0.00	1.19	2.74	0.11	0.16	0.89	2.07	0.00	0.08	0.00	2.70	0.07	0.24	0.00	0.00	0.09	0.00	0.00	0.32
3.00	7.80	7.50	1.13	1.65	0.81	4.90	1.25	0.41	2.11	0.13	0.14	0.85	1.08	3.58	0.00	0.94	0.39	0.81	0.57	0.00	0.82	0.53
4.00	7.81	7.50	2.37	1.99	0.49	5.08	0.42	0.00	0.00	1.48	0.00	0.32	1.94	1.72	0.87	3.79	1.30	1.39	0.68	0.45	0.45	0.55
5.00	7.80	7.50	2.97	0.98	1.44	1.73	0.49	2.93	2.59	1.44	1.68	0.57	1.48	2.23	0.19	1.17	1.12	0.89	1.83	0.26	2.54	0.00
6.00	7.80	7.50	1.91	2.36	0.46	5.56	1.17	2.24	0.00	0.02	0.00	0.61	1.45	1.85	0.00	4.20	1.04	0.00	2.30	0.01	1.80	0.68
7.00	7.81	7.50	5.22	1.22	2.52	5.10	1.52	0.00	0.49	2.68	0.00	0.00	1.71	2.65	0.31	2.97	0.66	1.90	2.16	1.20	1.80	0.00
8.00	7.80	7.50	4.89	0.46	0.57	5.06	0.97	0.12	4.96	1.32	0.87	0.49	0.00	4.50	0.12	0.00	0.00	0.00	2.67	0.87	1.08	1.33
9.00	7.80	7.50	0.69	0.00	5.12	5.12	3.39	2.46	2.99	4.51	2.10	0.00	0.55	0.72	1.50	3.11	1.48	2.05	1.51	2.68	2.31	1.52
10.00	7.81	7.49	4.56	0.00	3.36	5.11	3.01	4.60	1.97	2.08	1.48	0.00	0.00	4.51	0.99	2.06	0.01	1.01	0.74	1.31	0.86	0.64
11.00	7.80	7.50	0.99	0.00	0.01	4.47	0.99	3.59	4.79	4.31	1.64	0.58	1.21	4.49	0.00	0.00	0.00	0.52	0.00	2.66	0.00	0.00
12.00	7.81	7.50	6.81	7.15	2.43	5.11	1.32	3.07	4.80	3.06	2.84	0.00	0.60	4.50	0.40	0.00	0.02	0.58	0.26	2.01	0.00	0.00
13.00	7.80	7.50	6.82	4.07	3.45	3.11	5.10	4.18	2.99	1.26	0.00	0.00	3.30	4.51	0.14	0.00	0.75	0.04	0.55	0.79	1.79	0.00
14.00	7.80	7.50	5.43	3.06	2.40	5.90	1.80	5.48	0.00	1.18	0.00	0.00	0.00	4.50	1.17	0.00	0.60	1.26	2.08	0.77	0.05	0.00
15.00	7.81	7.50	5.00	3.38	5.25	2.37	2.86	4.80	1.11	0.39	0.00	0.00	0.15	4.50	0.37	0.00	2.08	1.68	1.20	0.24	0.00	0.00
16.00	7.80	7.50	3.67	4.55	4.06	4.85	0.49	4.30	3.37	0.84	0.00	0.00	0.37	3.57	0.81	2.24	0.80	0.00	2.63	0.33	1.80	0.00
17.00	7.80	7.50	6.11	5.61	0.74	4.24	3.89	2.76	3.66	0.06	1.51	0.00	0.75	4.51	0.00	2.53	1.90	1.30	1.21	0.00	1.80	0.16
18.00	7.81	7.50	1.22	6.59	3.10	5.02	2.54	3.33	0.00	0.00	0.00	0.00	0.00	3.25	0.00	1.97	0.00	0.99	1.75	0.00	1.80	0.05
