Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.256s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.75	0.07	0.00	0.00	0.00	0.00	3.01	0.68	2.01	0.00	0.00	0.84	0.16	1.51	0.32	0.58	0.00	0.06	0.00	0.41	0.00	0.24
3.00	7.80	3.36	0.00	0.64	3.72	3.50	2.18	2.90	1.07	0.78	1.41	1.01	1.71	3.13	1.88	1.50	0.00	0.69	0.52	0.59	0.07	0.49
4.00	7.81	1.02	3.59	1.61	1.18	3.45	0.72	2.45	2.46	0.42	1.20	1.51	2.74	4.31	1.77	1.26	0.20	0.00	0.58	0.00	0.00	0.89
5.00	7.80	3.32	1.51	2.65	1.30	2.85	3.30	2.96	2.76	1.39	1.55	0.00	1.88	3.58	2.13	1.92	1.48	0.39	1.26	0.49	0.32	0.42
6.00	7.80	2.43	0.20	2.57	2.54	2.39	1.42	2.94	3.18	3.19	1.28	0.87	1.58	2.74	1.74	0.65	0.01	0.06	1.31	0.07	0.02	0.48
7.00	7.81	3.06	2.19	2.12	1.50	5.06	2.05	1.75	4.33	3.31	0.20	0.28	1.78	0.93	3.00	1.31	0.00	0.04	1.32	0.05	0.02	0.16
8.00	7.80	2.85	0.55	3.80	2.37	4.35	2.07	1.20	3.58	3.52	0.00	2.10	3.45	2.77	2.40	2.32	0.00	0.38	0.59	0.39	0.27	0.88
9.00	7.80	2.58	3.84	4.47	2.92	3.92	2.06	2.46	0.94	2.48	0.00	0.25	3.03	1.61	0.52	1.14	0.93	0.44	0.00	0.77	0.49	0.58
10.00	7.81	4.10	0.00	2.07	2.72	4.83	0.51	3.76	3.94	1.88	2.32	0.53	1.97	2.80	3.50	1.90	3.27	0.00	0.78	0.00	0.00	0.82
11.00	7.80	1.17	1.38	4.27	1.73	3.11	3.85	4.99	4.19	0.81	0.37	1.64	0.75	4.50	0.77	3.04	2.18	0.01	0.05	0.55	0.39	0.08
