Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.309s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.75	6.85	6.88	0.09	0.00	0.00	1.95	0.21	0.07	1.19	1.20	0.42	0.00	1.05	0.00	1.84	0.00	1.12	0.00	1.52	0.26	0.48	1.46	1.02
3.00	7.80	6.90	6.90	0.02	3.98	0.00	0.95	0.85	0.38	3.24	2.67	0.82	0.89	2.00	0.00	1.81	0.00	1.90	0.02	0.00	1.64	2.59	0.97	0.09
4.00	7.81	6.90	6.90	0.05	4.88	2.17	1.35	2.04	2.92	3.50	1.22	1.93	0.08	0.05	0.00	0.19	0.00	1.28	0.08	1.35	2.44	2.76	0.97	0.18
5.00	7.80	6.90	6.90	0.11	3.38	0.49	2.31	1.25	2.34	2.91	3.21	1.31	1.22	1.26	0.75	1.12	1.38	1.64	0.00	2.36	1.52	2.30	2.57	1.17
6.00	7.80	6.90	6.90	0.00	3.94	2.10	2.90	4.77	0.49	2.36	4.00	0.00	2.20	0.14	0.00	3.86	1.18	2.06	0.35	0.92	1.91	2.97	2.32	1.57
7.00	7.81	6.90	6.90	0.44	5.10	2.93	3.46	2.60	0.00	1.63	4.80	2.44	4.18	1.32	0.82	2.30	3.40	3.56	0.09	0.72	2.91	3.00	2.70	0.99
8.00	7.80	6.90	6.90	0.66	4.06	0.00	3.52	0.00	0.00	4.05	4.22	1.93	4.27	4.39	2.25	1.20	2.92	0.40	0.00	3.30	0.25	3.00	2.70	2.14
9.00	7.80	6.90	6.90	0.00	5.09	1.93	5.06	0.00	1.26	2.93	0.00	1.86	4.49	3.80	0.00	4.19	3.05	3.31	0.00	3.13	2.60	2.99	2.70	2.70
10.00	7.81	6.90	6.90	0.99	5.11	1.70	4.59	0.00	4.82	3.92	0.00	2.07	4.30	1.41	0.25	3.14	3.91	0.97	0.00	3.33	0.00	3.00	2.71	1.73
11.00	7.80	6.90	6.90	0.00	5.10	0.00	3.54	2.39	1.78	1.42	2.46	0.80	3.40	4.09	1.28	3.83	2.05	0.00	0.00	3.26	0.08	2.73	2.64	1.67
12.00	7.81	6.90	6.90	0.88	5.10	1.46	1.48	0.00	0.58	1.92	4.40	0.71	2.86	1.58	0.05	0.19	2.39	1.83	2.47	3.09	0.81	1.01	2.67	2.40
13.00	7.80	6.90	6.90	0.00	5.09	0.00	0.00	1.60	2.48	0.00	2.32	3.18	4.36	0.00	0.94	2.85	0.22	3.31	0.01	1.87	2.86	2.39	2.52	2.40
14.00	7.80	6.90	6.90	0.24	5.11	3.12	2.85	1.48	3.65	3.14	2.85	0.05	1.45	3.79	1.00	0.38	0.00	2.77	0.08	3.07	0.16	2.99	2.86	1.79
15.00	7.81	6.90	6.90	0.00	5.11	3.27	3.14	0.00	0.00	1.71	1.99	1.64	4.49	3.70	0.00	3.45	0.49	1.63	0.49	3.04	1.78	3.00	2.70	2.54
16.00	7.80	6.90	6.90	4.93	5.09	4.03	3.77	2.00	0.00	4.63	0.04	0.00	4.51	0.14	0.11	4.00	2.99	0.00	0.00	3.19	0.00	3.01	2.70	2.72
17.00	7.80	6.89	6.89	0.44	5.11	0.49	4.72	1.32	2.16	2.79	4.79	0.05	4.03	4.77	1.57	3.93	0.00	0.00	0.01	2.07	0.00	2.45	2.33	2.39
18.00	7.81	6.90	6.90	0.00	5.10	3.20	4.12	1.66	2.74	2.23	4.80	0.08	4.51	2.77	1.12	2.90	0.00	1.90	2.58	2.64	2.37	3.00	2.70	2.65
19.00	7.80	6.90	6.90	0.94	5.10	0.00	5.10	2.48	1.91	1.91	1.93	0.01	2.93	3.30	0.61	4.88	2.56	1.28	0.99	2.94	0.00	3.00	2.70	2.64
20.00	7.80	6.90	6.90	0.24	5.10	0.00	4.73	0.04	0.00	1.02	0.00	0.29	3.37	1.84	2.94	3.78	1.21	0.49	0.49	2.91	0.75	3.00	1.12	2.40
21.00	7.81	6.90	6.90	0.34	5.10	0.49	5.10	0.99	0.00	4.04	0.00	1.14	5.03	3.46	0.00	4.22	0.00	2.59	0.95	2.06	2.34	2.99	3.07	2.71
22.00	7.80	6.90	6.90	0.00	5.10	2.21	4.39	5.35	1.48	2.19	0.00	0.27	4.50	2.04	2.56	4.19	3.45	3.59	0.00	0.93	0.16	3.00	2.70	2.70
23.00	7.81	6.90	6.90	0.19	2.87	5.11	3.24	0.01	1.91	2.23	0.49	1.52	2.66	0.72	0.14	3.62	1.59	2.57	0.09	0.65	0.18	1.97	2.50	2.67
24.00	7.80	6.90	6.90	0.00	5.10	1.57	2.31	0.00	4.77	0.75	4.97	1.60	4.50	2.20	0.07	3.80	0.00	0.41	2.94	0.01	0.68	2.91	1.85	2.19
25.00	7.80	6.90	6.90	3.72	5.10	0.00	2.58	0.00	2.32	2.38	4.83	2.17	4.50	3.52	0.25	1.80	4.45	0.49	0.00	3.12	2.39	3.11	2.18	1.26
26.00	7.81	6.90	6.90	1.05	5.10	0.49	0.14	0.00	4.36	1.59	4.82	0.07	4.20	1.39	0.81	3.97	1.55	1.21	0.00	0.95	3.00	2.92	1.91	2.84
27.00	7.80	6.90	6.90	0.09	5.11	0.99	2.26	0.00	0.00	5.04	4.79	0.49	3.85	4.50	0.00	4.20	2.72	0.00	2.94	0.29	2.16	3.00	2.84	1.18
