Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.355s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.45	6.59	1.75	1.51	0.00	0.00	0.00	0.05	1.41	0.00	0.00	0.00	0.00	0.00	0.44	3.39	0.00	0.89	0.15	0.77
3.00	7.50	6.59	0.41	0.18	2.26	0.00	0.64	0.62	0.04	0.00	0.64	0.00	0.00	2.56	3.00	4.10	0.00	0.47	1.50	2.38
4.00	7.50	6.61	4.04	0.20	3.25	0.31	1.27	2.19	3.07	0.00	3.20	1.27	0.00	2.58	1.20	3.92	0.02	1.06	0.00	1.71
5.00	7.50	6.59	1.04	0.19	0.89	2.20	2.34	1.72	3.82	3.60	1.21	1.24	2.52	3.03	0.22	3.34	0.11	1.08	0.66	1.87
6.00	7.50	6.61	3.27	0.26	0.00	2.26	4.49	0.00	4.89	0.45	0.00	2.79	3.27	4.09	3.74	2.85	0.00	2.99	0.49	2.32
7.00	7.50	6.59	2.12	0.82	0.27	1.94	1.87	1.44	3.04	3.91	0.00	3.13	3.54	1.02	3.20	4.12	0.21	1.13	0.60	2.40
8.00	7.50	6.61	4.11	1.19	0.00	1.02	1.26	0.00	3.38	2.11	1.50	0.00	4.19	2.63	2.21	4.13	1.11	1.22	1.47	2.40
9.00	7.50	6.59	1.60	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.97	3.78	4.12	3.83	4.20	0.68	0.86	2.78	2.39
10.00	7.49	6.61	0.49	0.00	0.00	0.61	1.11	0.00	3.83	3.21	0.95	5.10	3.96	4.17	3.39	4.12	1.97	1.75	0.97	2.30
11.00	7.50	6.59	2.67	0.62	0.00	0.86	0.46	0.00	4.65	0.39	0.00	0.14	1.27	2.41	1.60	4.20	0.73	2.10	0.05	1.21
12.00	7.50	6.61	3.92	1.05	0.00	0.99	3.14	0.00	4.79	2.43	0.00	0.75	0.49	3.56	1.81	4.18	0.87	0.77	0.62	1.55
13.00	7.50	6.59	5.73	0.02	0.00	2.51	5.72	0.00	3.33	0.00	0.00	0.00	2.28	4.20	3.96	4.22	0.79	2.10	0.00	0.99
14.00	7.50	6.61	6.14	3.84	0.00	0.00	5.57	1.20	5.46	0.00	0.00	0.00	4.19	4.04	3.27	4.20	0.51	3.23	2.01	0.00
15.00	7.50	6.59	5.57	0.00	0.00	2.81	5.63	1.01	5.70	0.00	0.00	0.00	4.20	4.19	0.00	4.20	2.11	3.10	1.60	0.00
16.00	7.50	6.59	5.35	1.02	0.00	3.77	2.98	0.74	3.59	0.00	0.65	0.00	3.04	3.80	2.85	4.19	1.85	1.71	0.00	0.00
17.00	7.50	6.61	2.59	0.14	0.00	0.27	6.57	2.26	2.93	0.00	2.39	3.69	3.47	4.19	3.19	4.20	2.33	0.80	1.21	0.18
18.00	7.50	6.59	6.09	2.01	0.02	1.91	1.71	0.00	2.14	1.50	3.46	1.48	4.19	4.20	3.19	3.74	1.19	0.11	0.00	0.00
19.00	7.49	6.61	1.74	1.87	0.00	1.70	4.89	0.00	1.54	4.38	3.92	0.00	4.20	4.19	4.18	4.19	0.13	0.52	1.74	0.00
20.00	7.50	6.59	0.00	1.27	0.00	1.67	1.94	0.00	2.16	0.00	0.00	0.00	4.20	4.03	3.30	4.19	1.32	1.94	2.59	0.00
21.00	7.50	6.61	0.00	1.95	0.00	5.94	1.24	0.00	5.61	1.60	0.80	0.00	4.19	4.19	4.18	4.22	0.52	1.19	3.07	0.00
22.00	7.50	6.59	4.10	2.57	0.00	3.16	0.49	0.00	3.42	5.12	1.81	0.00	4.20	4.06	3.17	4.19	0.62	0.16	1.70	0.00
23.00	7.50	6.61	2.18	1.27	0.00	2.67	3.84	0.00	2.60	2.30	2.41	0.00	4.19	4.19	2.89	4.13	1.63	0.24	1.28	0.00
24.00	7.50	6.59	4.42	1.50	0.00	4.05	3.30	0.00	3.93	4.99	3.77	0.49	4.19	4.20	2.14	4.20	1.72	2.00	0.34	0.00
25.00	7.50	6.61	1.06	1.18	0.14	2.72	6.32	0.00	5.68	3.36	0.41	5.39	3.62	2.57	3.89	3.90	0.07	0.69	0.04	3.43
26.00	7.50	6.59	0.45	0.00	0.14	0.64	3.37	0.29	1.12	4.84	0.92	5.11	3.80	4.07	1.48	2.32	0.00	2.25	0.00	2.37
27.00	7.50	6.61	4.31	0.00	0.00	0.00	2.93	1.18	0.24	1.80	5.10	2.52	3.72	3.93	0.04	4.19	0.49	1.84	0.00	1.20
28.00	7.49	6.59	0.82	2.51	0.00	0.88	1.99	0.00	2.19	0.00	3.64	2.34	2.84	4.15	1.79	3.37	1.60	2.19	0.00	1.31
29.00	7.50	6.59	0.02	1.01	0.00	0.26	4.17	0.00	0.24	1.98	0.06	1.35	3.34	4.03	1.67	3.91	1.01	0.52	0.01	2.41
30.00	7.50	6.61	6.06	1.91	0.00	1.54	3.67	0.92	1.15	0.00	1.08	2.64	4.11	4.19	0.49	1.57	0.05	0.91	0.00	2.40
31.00	7.50	6.59	5.50	2.24	0.00	1.72	1.26	0.00	1.63	0.00	2.07	0.00	4.19	4.20	1.50	0.00	0.04	0.53	0.49	2.40
32.00	7.50	6.61	4.00	0.28	0.00	3.21	5.22	0.00	3.92	0.00	0.52	0.00	4.20	4.20	2.72	0.00	0.05	0.99	0.53	2.39
33.00	7.50	6.59	6.30	0.00	0.00	0.00	5.59	0.00	0.00	0.00	0.20	0.00	4.19	4.19	4.19	0.00	3.47	0.04	1.39	2.40
34.00	7.50	6.61	3.73	2.50	0.00	4.10	4.62	0.00	4.07	0.00	2.11	0.00	4.20	4.20	3.16	0.16	0.91	1.10	0.99	2.40
35.00	7.50	6.59	3.06	3.58	0.00	1.65	2.78	0.00	4.45	0.00	1.00	0.00	4.18	4.18	0.14	5.19	2.52	2.30	0.99	2.40
36.00	7.50	6.61	6.32	0.01	0.00	0.92	1.06	0.00	0.86	0.49	1.92	0.00	2.72	4.22	0.80	4.22	0.75	2.40	0.09	2.40
37.00	7.49	6.59	5.77	0.60	0.00	2.51	5.84	0.00	2.66	0.00	1.90	0.00	2.39	4.19	0.00	4.20	0.00	0.00	0.01	2.39
38.00	7.50	6.61	6.02	1.47	0.00	2.18	4.99	0.00	1.52	0.00	0.02	0.00	4.20	1.74	1.68	4.20	0.88	0.25	1.40	2.17
39.00	7.50	6.59	6.30	0.49	0.00	1.11	5.66	0.00	1.02	0.00	0.00	0.71	4.19	4.30	2.25	4.19	1.63	0.81	1.34	0.54
40.00	7.50	6.61	5.09	0.92	0.04	5.10	4.92	0.00	4.91	0.00	0.00	0.00	3.78	3.63	4.20	4.20	2.30	0.00	2.32	0.00
41.00	7.50	6.59	5.68	0.00	0.00	0.79	3.49	0.00	0.79	3.50	1.33	0.00	2.84	4.00	4.19	4.20	2.68	1.57	0.09	0.00
42.00	7.50	6.59	6.31	0.15	0.00	0.78	5.10	0.08	0.74	5.70	0.09	0.49	4.20	4.19	2.67	4.11	2.70	2.81	1.04	1.67
43.00	7.50	6.61	6.30	2.67	0.00	0.16	0.00	0.01	0.19	5.70	0.00	0.00	4.20	4.20	0.00	4.20	0.25	1.20	1.37	2.40
44.00	7.50	6.59	4.24	2.14	0.49	0.00	2.54	0.51	0.00	2.08	0.21	0.00	4.18	4.03	2.76	4.20	0.32	0.08	1.59	2.40
45.00	7.50	6.61	5.15	1.33	0.00	4.95	6.05	0.07	5.79	0.00	0.00	0.00	2.79	2.39	1.75	4.19	0.00	0.13	0.94	2.37
46.00	7.49	6.59	6.31	2.99	0.49	0.00	5.71	0.00	5.52	0.00	0.00	0.00	4.22	3.42	2.76	4.20	1.65	1.15	0.05	2.44
