Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.234s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.85	6.89	6.29	0.00	0.02	0.00	3.36	0.85	0.00	0.49	0.72	0.00	0.97	0.00	0.00	0.21	0.00	0.99	0.15	0.49	0.33	0.16	0.39
3.00	6.90	6.90	6.30	0.00	1.00	0.00	0.60	3.65	1.77	3.29	0.81	0.33	1.61	0.00	0.00	0.00	0.47	1.78	1.54	0.57	0.60	0.02	0.53
4.00	6.90	6.90	6.30	3.31	0.29	1.48	5.56	6.26	1.11	1.93	0.39	2.65	0.64	1.28	1.24	2.41	0.00	0.85	0.72	0.48	0.69	0.00	1.00
5.00	6.90	6.90	6.30	3.06	0.49	1.58	0.75	2.90	1.25	3.06	0.18	0.00	1.57	0.11	2.32	2.26	1.55	1.70	2.07	0.51	0.60	0.00	0.89
6.00	6.90	6.90	6.30	5.10	2.04	3.05	4.18	0.00	1.42	3.31	0.24	1.70	1.84	0.62	3.01	3.29	0.91	2.91	2.39	0.18	0.48	1.00	0.89
7.00	6.90	6.90	6.30	2.76	0.12	1.48	4.78	6.22	4.25	5.42	0.00	3.52	4.51	0.65	4.65	3.07	0.00	2.06	1.81	0.02	0.69	0.00	0.88
8.00	6.90	6.90	6.30	2.43	0.29	0.99	1.24	3.14	0.00	5.39	0.11	2.45	0.66	0.13	3.46	3.60	0.05	3.00	1.93	0.00	0.92	0.54	0.89
9.00	6.90	6.90	6.30	2.56	0.66	0.00	6.26	4.55	4.91	5.41	0.00	0.00	2.12	4.00	2.52	3.60	0.08	2.99	2.25	0.00	0.81	1.50	0.91
10.00	6.90	6.90	6.30	5.89	0.00	0.00	6.01	5.99	5.79	5.39	0.00	0.29	2.85	1.50	0.75	3.59	1.08	2.91	0.00	0.00	0.37	1.51	0.89
11.00	6.90	6.90	6.30	5.61	0.00	1.45	5.59	5.12	0.39	5.28	0.00	0.07	1.64	3.51	3.57	2.59	0.01	3.09	2.12	0.00	0.00	1.50	0.91
12.00	6.90	6.90	6.30	2.64	0.51	2.66	5.94	6.01	0.00	5.39	0.00	5.33	4.51	0.92	2.10	1.74	0.00	3.01	2.40	0.00	1.10	1.50	0.88
13.00	6.90	6.90	6.30	2.85	0.11	4.49	5.30	6.01	0.00	4.80	0.00	3.46	4.33	0.24	2.12	1.94	0.62	2.99	2.23	0.00	0.48	1.22	0.80
14.00	6.90	6.90	6.30	0.49	0.05	0.00	3.11	1.48	1.65	4.49	2.14	3.66	3.70	0.02	1.91	0.04	0.00	2.81	2.00	0.00	1.70	1.44	0.66
15.00	6.90	6.90	6.30	0.99	0.08	3.32	5.99	1.99	4.13	5.41	0.00	1.44	2.89	0.19	3.69	0.00	0.79	2.64	2.39	0.42	1.80	1.50	0.89
16.00	6.90	6.90	6.30	0.32	0.49	5.24	6.01	4.84	5.53	5.41	0.00	0.79	3.00	1.32	2.12	0.77	0.11	3.26	2.32	1.85	0.52	0.42	0.91
17.00	6.89	6.89	6.30	2.54	0.00	4.36	2.83	1.48	5.42	5.39	0.00	1.48	2.50	0.00	1.22	2.21	0.00	2.99	2.40	0.29	0.00	0.00	0.89
18.00	6.90	6.90	6.30	4.69	0.05	6.03	3.60	2.68	6.01	5.41	0.00	1.19	2.50	2.81	0.87	3.56	1.67	3.00	2.40	0.00	0.00	0.00	0.91
19.00	6.90	6.90	6.30	5.99	0.16	1.30	5.99	2.94	3.86	5.41	0.00	0.49	0.00	4.10	0.00	2.30	0.48	1.95	0.18	0.31	0.00	0.00	0.89
20.00	6.90	6.90	6.30	2.96	1.39	6.01	5.09	6.01	2.65	5.00	0.01	0.39	0.40	0.81	1.91	1.37	0.21	2.01	1.06	1.02	0.00	0.00	0.88
21.00	6.90	6.90	6.30	5.03	0.00	1.86	5.99	5.99	5.68	5.38	0.00	4.18	2.81	0.99	2.91	1.40	0.00	2.99	2.39	1.01	0.00	0.24	0.91
22.00	6.90	6.90	6.30	2.27	0.00	1.95	5.49	3.37	0.00	4.99	0.00	1.17	3.27	1.08	3.20	2.08	0.00	2.76	1.34	1.05	0.00	0.00	0.26
23.00	6.90	6.90	6.30	2.68	0.00	3.14	2.94	2.06	0.00	5.41	0.00	0.02	2.68	0.06	3.51	0.00	0.00	2.68	2.20	0.48	0.00	0.01	0.00
24.00	6.90	6.90	6.30	0.99	2.47	0.00	3.91	3.23	0.16	5.39	0.00	5.10	2.14	0.00	2.83	1.12	0.00	2.97	1.02	0.54	0.48	0.08	0.91
25.00	6.90	6.90	6.30	2.12	0.24	0.00	0.49	1.70	1.72	5.41	0.00	3.85	1.65	1.01	3.90	0.00	0.00	3.04	1.64	0.81	1.80	0.92	0.91
26.00	6.90	6.90	6.30	2.26	0.00	1.72	4.83	5.89	0.80	4.76	0.01	1.35	1.20	1.08	2.94	0.62	0.00	2.50	1.87	1.20	1.65	0.08	0.89
27.00	6.90	6.90	6.30	3.25	0.79	0.00	2.66	5.89	6.44	5.06	0.00	4.06	3.42	1.26	3.80	0.00	0.00	2.98	2.19	0.59	1.80	0.00	0.75
28.00	6.90	6.90	6.30	5.91	0.33	5.15	5.99	5.57	4.53	5.44	0.00	1.50	1.31	2.07	0.57	1.45	0.00	1.81	2.44	1.26	1.32	0.00	0.92
29.00	6.90	6.90	6.30	0.22	0.00	0.00	5.65	5.51	0.00	5.41	0.00	4.31	4.71	0.00	2.74	0.00	0.00	2.01	2.40	1.01	1.75	0.00	0.89
30.00	6.90	6.90	6.30	3.89	0.08	0.00	6.01	5.76	0.00	5.41	0.00	0.49	4.50	0.49	3.92	0.00	0.00	0.74	2.40	0.00	1.84	0.88	0.91
31.00	6.90	6.90	6.30	0.00	0.74	0.00	5.99	5.99	0.00	5.39	0.00	1.95	4.50	0.00	3.90	0.00	0.00	2.14	2.39	1.27	1.65	0.41	0.89
32.00	6.90	6.90	6.30	2.04	1.26	3.04	5.00	5.73	3.13	4.93	0.00	0.29	4.49	0.00	3.63	2.87	0.00	2.77	2.33	1.28	1.21	0.64	0.91
33.00	6.90	6.89	6.30	5.97	0.00	0.49	6.02	5.77	3.64	5.39	0.00	1.38	2.34	0.00	2.56	0.07	0.60	2.84	2.40	1.21	0.60	0.06	0.89
34.00	6.89	6.90	6.30	5.94	0.00	1.91	5.59	5.99	0.66	5.41	0.85	3.45	2.70	0.00	3.59	0.02	2.72	2.30	2.40	1.61	0.00	0.00	0.91
35.00	6.90	6.90	6.30	5.61	0.00	0.00	4.93	3.64	0.00	5.11	0.00	3.30	2.66	0.00	1.19	0.00	0.00	0.77	1.84	0.01	0.00	0.00	0.75
36.00	6.90	6.90	6.30	6.01	0.00	0.00	4.97	6.01	0.00	5.42	0.78	4.50	4.51	0.00	0.24	0.00	0.00	3.00	1.63	2.16	0.00	0.00	0.89
37.00	6.90	6.90	6.30	0.66	0.00	5.02	6.01	5.12	2.44	5.37	4.49	1.14	2.57	0.74	0.49	0.00	0.52	2.99	1.99	0.73	0.00	0.00	0.91
38.00	6.90	6.90	6.30	2.32	0.53	2.08	4.42	4.40	0.05	4.26	2.39	1.13	1.63	0.00	0.26	1.67	0.09	1.92	1.41	2.06	0.45	0.69	0.88
39.00	6.90	6.90	6.30	6.01	1.95	3.54	0.09	4.75	2.77	5.64	0.11	1.52	4.55	0.08	3.89	0.00	0.68	1.93	2.50	1.00	1.28	1.31	0.92
40.00	6.90	6.90	6.30	5.99	2.45	2.97	4.42	4.19	0.00	5.31	0.24	0.55	3.34	0.00	2.28	0.00	0.11	2.76	1.08	1.33	0.92	1.34	0.89
41.00	6.90	6.90	6.30	1.51	1.27	0.55	3.26	5.18	0.00	5.15	0.00	1.99	4.49	0.00	2.00	1.24	2.97	2.97	0.77	0.34	0.01	1.42	0.89
42.00	6.90	6.90	6.30	3.73	0.00	3.66	3.45	5.81	3.54	4.77	0.00	2.58	2.90	1.37	2.41	0.61	1.50	3.03	2.40	2.06	0.00	0.04	0.91
43.00	6.90	6.90	6.30	0.00	0.00	3.79	6.01	6.01	2.10	1.21	0.00	4.07	0.57	1.02	4.60	0.98	0.18	3.00	2.40	2.03	0.00	0.00	0.89
44.00	6.90	6.90	6.30	2.41	0.00	0.49	4.17	2.56	0.00	4.98	0.00	4.26	1.90	0.71	1.81	3.27	0.00	2.63	2.40	2.11	0.00	0.00	0.91
45.00	6.90	6.90	6.30	4.50	0.00	0.99	6.01	5.99	0.00	5.39	0.00	4.50	0.00	0.78	3.90	3.60	0.00	3.00	2.40	2.10	0.00	0.00	0.89
46.00	6.90	6.90	6.30	5.99	0.00	3.91	5.62	6.01	0.00	5.41	0.00	4.12	4.29	0.00	3.91	3.59	0.00	2.99	2.40	2.10	0.00	1.04	0.91
47.00	6.90	6.90	6.30	3.18	0.00	1.08	5.20	6.01	1.97	4.19	0.75	1.02	3.62	2.81	3.14	0.02	0.00	3.00	2.39	0.55	0.00	1.33	0.89
48.00	6.90	6.90	6.30	4.64	0.02	0.00	5.99	5.99	2.83	5.24	0.66	0.99	2.85	2.71	3.57	0.00	0.00	3.00	2.40	0.00	1.13	1.48	0.89
49.00	6.90	6.89	6.30	3.80	0.79	5.05	5.53	5.99	0.25	5.39	2.56	3.80	3.82	0.14	2.38	2.05	0.00	3.00	2.40	0.00	0.00	1.50	0.91
50.00	6.89	6.90	6.30	4.88	0.00	4.43	6.01	5.86	1.98	5.41	0.60	1.24	4.49	1.99	3.40	1.02	0.00	2.99	2.40	0.00	0.00	1.50	0.75
51.00	6.90	6.90	6.30	5.92	0.08	6.01	5.98	5.99	0.00	5.38	0.00	5.13	4.47	0.00	3.90	0.00	0.00	3.00	2.40	0.00	0.02	1.50	0.91
52.00	6.90	6.90	6.30	5.55	0.27	2.85	6.01	6.01	0.00	5.42	0.00	2.17	4.52	0.16	3.56	2.33	0.00	3.00	2.39	0.66	0.00	1.50	0.89
53.00	6.90	6.90	6.30	1.77	0.46	1.77	4.36	5.00	1.74	5.39	0.31	2.39	3.65	0.00	3.11	3.50	0.00	2.67	1.80	0.02	1.74	1.18	0.91
54.00	6.90	6.90	6.30	5.58	0.00	0.42	4.73	4.43	2.74	5.41	1.08	0.40	4.29	0.16	3.72	0.92	0.00	2.99	2.27	1.46	1.32	0.00	0.88
55.00	6.90	6.90	6.30	5.69	1.26	0.40	3.14	4.30	3.70	3.87	0.21	1.27	0.61	0.02	2.40	0.05	0.00	3.00	1.81	0.00	0.00	0.00	0.89
56.00	6.90	6.90	6.30	5.78	0.85	1.47	6.08	5.99	0.00	4.76	0.74	3.14	2.32	0.00	1.57	0.00	0.00	2.05	2.40	0.33	0.84	0.00	0.89
57.00	6.90	6.90	6.30	5.83	0.55	6.78	0.11	6.01	0.00	5.24	1.84	0.81	1.78	0.58	4.79	1.30	0.00	2.89	2.39	0.22	1.81	1.11	0.91
58.00	6.90	6.90	6.30	5.99	0.00	1.77	5.65	5.35	0.00	5.39	1.30	1.70	3.19	2.48	1.33	0.00	0.00	3.01	2.40	1.17	1.80	1.51	0.91
59.00	6.90	6.90	6.30	5.77	0.00	3.93	6.35	3.94	2.67	4.75	2.50	2.34	1.22	0.00	4.79	0.51	0.00	2.53	0.62	0.74	1.40	1.33	0.89
60.00	6.90	6.90	6.30	4.49	0.05	0.22	6.01	5.99	1.34	5.39	3.18	0.00	4.24	0.49	3.66	0.00	0.00	3.01	2.40	1.15	0.68	0.02	0.91
61.00	6.90	6.90	6.30	5.71	0.00	3.19	2.70	5.48	0.00	5.41	0.04	3.07	2.89	4.05	0.42	1.50	0.00	2.99	2.38	0.00	0.00	0.58	0.89
62.00	6.90	6.90	6.30	3.82	0.02	3.37	1.79	5.17	0.00	5.25	2.94	0.19	3.57	0.16	3.25	0.00	0.00	3.00	0.13	0.00	0.11	0.14	0.89
63.00	6.90	6.90	6.30	5.73	0.00	0.00	2.63	5.99	5.59	4.52	1.31	0.26	4.51	0.87	1.39	1.50	0.00	3.00	0.69	1.24	0.19	0.00	0.91
64.00	6.90	6.90	6.30	4.24	0.00	0.00	5.71	5.65	4.29	0.00	0.60	1.00	2.59	3.04	2.70	0.00	0.00	2.99	2.08	0.87	1.15	1.15	0.89
65.00	6.90	6.90	6.30	0.00	2.04	0.00	4.06	6.03	0.00	0.00	0.06	4.19	4.02	0.00	0.14	0.00	0.00	3.01	2.24	1.90	1.25	0.71	0.91
66.00	6.89	6.89	6.30	5.70	0.00	0.99	6.01	5.99	0.00	4.50	0.00	2.13	3.90	0.00	0.92	0.00	0.00	2.99	2.18	2.11	1.80	1.51	0.89
67.00	6.90	6.90	6.30	1.74	1.02	1.44	5.70	5.82	3.56	5.39	0.00	0.99	4.84	0.00	2.77	0.27	0.00	2.66	2.36	1.60	1.79	1.50	0.91
68.00	6.90	6.90	6.30	4.38	1.73	0.00	0.21	5.94	2.33	0.08	0.81	3.71	4.38	0.00	3.85	0.27	0.00	2.97	0.47	0.00	1.70	1.45	0.89
69.00	6.90	6.90	6.30	5.05	2.12	4.65	5.76	5.98	5.98	0.55	0.00	0.37	4.37	0.04	2.86	0.00	0.00	3.00	2.39	0.26	1.20	0.48	0.89
70.00	6.90	6.90	6.30	5.66	0.00	1.01	6.01	6.02	5.82	6.55	0.00	4.90	4.63	0.00	3.89	0.00	0.00	3.00	2.41	0.00	1.38	0.00	0.91
71.00	6.90	6.90	6.30	3.14	0.00	0.00	2.81	5.17	0.97	2.50	0.00	0.73	3.51	0.00	3.12	1.22	0.00	2.26	2.40	0.00	1.80	0.00	0.74
72.00	6.90	6.90	6.30	5.50	1.33	0.99	2.61	5.58	0.00	5.41	0.00	2.83	2.60	0.00	1.78	3.59	0.00	3.00	2.39	0.13	1.68	0.00	0.91
73.00	6.90	6.90	6.30	5.92	0.00	0.01	4.37	4.43	1.47	5.41	0.00	0.35	4.47	0.00	2.67	2.65	0.00	2.70	2.40	0.98	1.70	0.00	0.89
74.00	6.90	6.90	6.30	5.68	0.00	1.98	3.82	3.25	0.00	4.76	0.00	0.29	4.50	1.10	3.71	0.00	0.00	2.64	2.20	1.42	0.00	0.45	0.91
75.00	6.90	6.90	6.29	5.97	1.20	3.00	3.14	5.99	0.49	5.25	0.00	0.71	4.50	2.79	3.90	2.07	0.00	2.91	2.03	1.60	1.15	1.34	0.89
76.00	6.90	6.90	6.30	3.40	0.00	0.00	5.73	5.65	0.00	4.89	0.00	2.61	3.59	0.00	3.90	0.18	0.00	2.86	2.39	0.07	1.24	0.16	0.89
77.00	6.90	6.90	6.30	2.81	1.50	0.99	3.56	5.37	0.00	2.03	0.55	2.63	0.68	0.52	2.54	0.00	0.00	1.27	2.41	0.02	1.80	0.51	0.91
78.00	6.90	6.90	6.30	4.25	0.24	0.49	4.11	3.13	0.00	5.41	2.34	2.90	3.54	0.46	3.52	0.57	0.00	2.52	1.39	1.75	1.80	0.49	0.89
79.00	6.90	6.90	6.30	1.53	1.97	0.00	5.99	4.47	3.07	5.38	1.48	2.05	3.50	0.00	3.72	0.00	0.00	3.00	0.99	2.11	1.72	0.00	0.91
80.00	6.90	6.90	6.30	5.70	2.20	1.98	2.12	0.88	0.07	4.52	1.14	1.13	4.42	0.00	0.99	0.00	0.00	2.87	0.00	0.55	1.04	0.00	0.85
81.00	6.90	6.89	6.30	5.82	1.08	0.49	4.88	5.68	2.44	5.38	0.49	3.26	3.65	0.00	2.60	0.00	0.00	3.00	1.52	1.87	1.28	1.02	0.89
82.00	6.89	6.90	6.30	2.28	0.00	0.00	5.99	3.91	5.36	5.22	0.00	2.01	4.91	0.00	1.94	0.06	0.00	2.98	2.33	1.92	0.00	1.35	0.91
83.00	6.90	6.90	6.30	1.08	3.73	0.00	4.68	4.30	0.00	5.41	1.13	4.40	3.03	0.00	0.02	0.00	0.00	3.01	2.39	1.86	0.00	1.50	0.89
84.00	6.90	6.90	6.30	0.00	3.20	0.00	6.01	5.78	0.00	5.41	1.73	4.16	4.43	0.48	4.29	0.00	0.00	1.77	2.18	0.66	0.00	1.48	0.91
85.00	6.90	6.90	6.30	0.92	0.74	4.23	4.13	3.12	0.00	5.39	2.14	2.36	2.36	1.31	2.94	0.04	0.00	2.70	1.20	0.01	0.00	1.51	0.89
86.00	6.90	6.90	6.30	4.75	1.57	0.00	4.03	1.37	0.00	5.33	2.34	0.49	3.20	0.01	2.20	0.00	0.00	2.73	2.26	0.35	1.52	1.51	0.91
87.00	6.90	6.90	6.30	5.78	0.48	0.99	5.26	5.84	0.00	5.41	1.67	0.58	3.84	1.51	3.33	0.00	0.00	2.37	2.40	0.73	0.37	1.50	0.89
88.00	6.90	6.90	6.30	5.82	0.49	3.37	3.31	6.01	0.00	5.39	1.05	3.06	1.97	0.00	2.54	0.06	0.00	2.76	1.77	0.00	0.99	1.50	0.91
