Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.456s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.83	7.80	6.85	0.00	0.24	0.59	0.00	0.00	0.95	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.90	7.80	6.90	0.00	0.00	1.72	2.53	0.00	0.00	0.00	0.00	1.13	3.86	0.49	0.00	0.48	0.39	0.21	0.02	1.78	0.00	0.15	0.04	0.26	0.64
4.00	9.90	7.81	6.90	1.72	0.87	2.85	0.49	0.00	0.60	1.57	0.78	3.29	1.11	1.32	0.11	0.99	0.25	0.00	1.52	2.70	1.81	1.15	1.18	1.48	0.67
5.00	9.89	7.80	6.90	2.11	0.04	1.75	2.20	0.00	1.17	0.60	0.00	3.98	3.83	0.81	1.13	0.01	2.05	1.79	0.00	2.68	2.21	2.64	0.09	1.26	0.55
6.00	9.90	7.80	6.90	2.63	0.00	2.04	6.63	0.00	4.32	0.00	0.32	4.50	0.77	0.09	0.33	2.79	2.37	2.32	0.49	2.63	2.13	1.24	1.67	1.45	0.78
7.00	9.90	7.81	6.90	0.60	0.00	2.89	1.15	0.00	0.66	0.00	0.79	4.50	2.63	0.01	0.00	2.97	0.54	0.00	0.00	2.40	2.44	0.92	1.64	1.38	1.22
8.00	9.89	7.80	6.90	0.15	0.00	3.45	2.46	0.00	4.37	0.00	0.01	2.52	3.05	0.00	0.04	2.33	1.77	0.48	0.00	2.70	1.42	2.03	1.52	0.75	0.85
9.00	9.90	7.80	6.90	0.00	0.00	6.94	0.04	0.00	3.01	0.00	2.18	4.55	0.00	0.02	0.00	1.06	1.35	0.00	0.52	2.71	2.18	1.01	1.11	0.01	0.91
10.00	9.90	7.81	6.90	2.71	0.15	4.57	2.56	0.15	4.42	0.00	0.00	2.40	2.52	0.01	0.00	3.14	2.91	0.00	2.66	2.48	2.32	1.25	1.34	0.81	0.89
11.00	9.89	7.80	6.90	0.00	0.00	3.38	2.30	0.00	5.39	0.00	0.62	0.00	1.05	0.00	0.00	2.98	2.65	0.00	2.47	1.84	1.47	0.00	0.77	0.68	0.85
12.00	9.90	7.81	6.90	3.98	1.10	3.78	4.57	0.00	4.88	0.31	3.44	2.40	2.47	0.29	0.00	2.58	3.00	1.88	2.03	2.70	0.00	1.79	0.00	1.51	0.89
13.00	9.90	7.80	6.90	3.54	0.00	4.26	3.34	0.00	5.15	0.93	0.00	1.46	4.05	0.72	0.00	0.77	0.68	0.55	0.00	2.71	2.08	2.40	0.91	1.22	0.91
14.00	9.90	7.80	6.90	4.78	0.00	2.66	0.99	0.00	2.73	1.04	1.59	2.20	1.84	0.94	0.00	2.79	0.74	0.67	2.78	2.70	2.40	1.95	0.00	1.61	0.80
15.00	9.89	7.81	6.90	1.39	1.05	1.60	0.00	0.04	5.39	0.11	0.92	2.94	3.24	0.13	0.00	3.33	0.51	0.32	2.48	2.70	1.98	0.89	0.09	1.21	0.81
16.00	9.90	7.80	6.90	2.71	0.00	2.06	1.78	0.00	0.73	0.42	0.15	3.34	2.44	2.32	0.00	2.03	1.66	1.00	2.12	2.70	2.20	1.35	0.00	0.08	0.72
17.00	9.90	7.80	6.89	0.00	0.00	0.75	3.84	0.00	2.68	0.55	0.79	3.26	2.14	2.46	2.24	0.61	0.35	0.26	2.10	2.71	2.19	1.70	0.60	1.54	0.88
