Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.631s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	8.68	1.02	0.00	0.97	0.00	0.00	0.46	0.77	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.27	0.11	0.00	0.00	0.00
3.00	8.70	0.39	3.43	3.38	0.00	0.00	0.95	2.28	2.13	0.00	0.84	0.00	0.32	0.42	0.01	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.70	1.44	5.32	5.18	0.00	5.42	5.12	2.46	3.50	1.31	0.00	0.00	0.66	2.56	0.00	0.24	0.00	0.00	0.00	1.44	0.00	0.00	0.48
5.00	8.70	1.38	4.99	0.67	0.00	1.55	5.69	3.65	1.77	0.08	0.00	0.00	1.67	0.97	0.15	0.85	0.00	0.00	0.29	0.16	0.25	0.21	0.12
6.00	8.69	0.97	6.54	2.40	0.00	1.05	5.70	3.05	1.42	0.78	1.55	0.00	0.49	0.95	0.41	0.66	0.07	0.00	0.13	0.48	0.24	0.00	0.00
7.00	8.70	1.10	5.30	2.46	0.00	3.85	3.85	3.89	2.11	0.11	0.00	0.00	0.61	0.68	0.73	0.45	0.42	0.00	0.60	0.58	0.65	0.40	0.25
8.00	8.70	1.93	3.51	1.17	0.65	2.96	4.50	4.71	1.12	0.00	0.87	0.00	0.18	0.26	0.12	2.13	0.87	0.00	0.77	0.18	0.72	0.53	0.61
9.00	8.70	0.91	2.90	0.98	0.00	2.58	4.23	2.79	1.00	0.71	0.00	0.00	0.44	0.33	0.00	2.31	0.22	0.00	0.21	0.12	0.87	0.14	0.06
10.00	8.70	0.99	2.48	3.49	0.00	0.80	2.31	2.10	2.45	0.01	0.00	0.00	1.24	0.75	0.00	2.53	0.00	0.00	0.45	0.00	0.35	0.32	0.01
11.00	8.69	1.41	5.89	2.90	0.00	1.14	4.53	3.44	4.19	1.00	0.00	0.00	0.00	0.22	0.00	2.50	0.00	0.49	0.35	0.45	0.65	0.22	0.57
12.00	8.70	2.94	4.31	6.26	0.00	1.15	2.23	2.14	1.24	1.45	0.00	0.00	0.00	2.31	0.52	2.65	0.00	0.00	0.00	0.29	0.32	0.00	0.60
13.00	8.70	4.30	1.72	3.18	0.00	1.71	1.74	3.37	3.74	1.85	0.00	0.00	2.73	2.30	0.00	2.83	0.00	0.00	0.00	0.14	0.00	0.00	0.60
14.00	8.70	3.38	6.83	4.90	0.00	0.27	3.03	4.92	0.07	0.02	2.52	0.00	1.88	1.64	0.12	1.17	0.00	0.00	0.49	0.52	0.22	0.00	0.00
15.00	8.70	1.59	4.12	0.00	0.00	2.26	5.70	4.82	4.84	0.00	0.00	0.00	0.92	2.24	1.05	3.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	8.69	2.86	5.08	0.00	0.00	3.31	5.41	4.98	3.36	0.88	0.00	0.00	1.58	2.27	1.60	2.37	0.00	0.40	0.66	1.42	0.07	0.33	0.41
17.00	8.70	3.77	3.49	1.27	0.00	4.83	5.11	2.39	0.49	0.18	0.00	0.00	0.01	1.00	0.91	1.32	0.00	0.00	0.00	0.35	0.15	0.00	0.21
18.00	8.70	2.25	1.70	1.83	0.00	1.98	5.23	3.18	1.20	0.53	0.69	0.00	1.27	1.06	0.48	2.11	0.00	0.00	1.34	0.02	0.00	0.86	0.00
19.00	8.70	1.66	0.49	3.56	0.00	1.84	5.69	1.33	2.33	0.00	0.00	0.00	0.00	3.10	0.06	0.45	0.00	0.00	1.38	1.12	0.00	0.86	0.77
20.00	8.70	4.20	4.56	1.59	0.00	4.63	4.15	4.88	0.20	0.65	0.20	0.00	0.38	0.01	0.13	0.87	0.00	0.00	0.00	0.82	1.06	0.00	0.42
21.00	8.69	3.45	1.98	3.71	0.00	2.47	5.35	4.20	2.40	2.13	0.00	0.00	1.57	2.90	0.48	3.49	0.00	0.00	0.00	0.60	0.12	0.00	0.00
22.00	8.70	4.38	5.84	4.64	0.00	0.73	5.59	3.93	2.93	0.75	0.00	0.00	2.25	1.65	0.00	3.16	0.00	0.00	0.00	0.28	0.00	0.00	1.12
23.00	8.70	3.84	4.58	4.31	0.00	0.85	5.37	3.38	1.07	0.49	0.00	0.00	0.57	1.35	0.00	1.30	0.00	0.26	0.00	0.49	0.00	0.00	0.44
24.00	8.70	2.30	3.27	6.21	0.00	4.53	3.46	2.05	0.19	0.58	0.16	0.00	0.24	1.26	0.21	0.89	0.20	0.07	0.18	0.81	0.01	0.11	0.15
25.00	8.69	2.01	2.78	5.11	0.00	4.62	5.20	4.52	1.63	0.33	0.00	0.00	0.53	0.54	0.00	0.39	0.00	0.00	0.00	0.19	0.04	0.00	0.52
26.00	8.70	3.40	2.05	4.19	0.00	0.01	3.54	0.06	3.63	0.44	1.25	0.00	1.28	0.93	0.01	1.02	0.00	0.00	0.00	1.22	0.02	0.00	0.07
27.00	8.70	0.72	3.14	2.74	0.00	1.05	5.48	1.92	2.91	0.84	1.83	0.00	0.40	2.20	0.00	3.82	0.07	0.00	0.07	0.00	0.07	0.05	0.00
28.00	8.70	6.98	6.08	1.47	0.00	3.84	1.90	3.39	0.98	1.21	1.15	0.00	3.74	0.52	0.00	1.11	0.00	0.00	0.00	0.18	0.00	0.00	0.00
29.00	8.70	5.57	5.25	1.67	0.00	0.99	4.73	3.52	1.74	2.17	0.71	0.00	2.26	0.92	0.00	2.34	0.00	0.00	0.00	0.35	0.02	0.00	1.22
30.00	8.69	2.79	3.96	2.72	0.00	1.46	4.20	3.63	1.12	1.18	1.21	0.00	0.00	2.12	0.11	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.44
31.00	8.70	2.01	3.42	3.69	0.00	1.02	4.44	2.91	3.23	0.02	0.00	0.00	1.13	0.34	0.99	1.42	0.00	0.00	0.94	1.44	0.00	0.61	0.00
32.00	8.70	1.85	6.08	2.73	0.00	5.49	5.70	4.07	1.32	0.26	0.08	0.00	1.04	0.39	0.00	1.94	0.00	0.51	0.00	0.08	0.00	0.00	1.26
33.00	8.70	0.88	4.51	1.37	0.00	0.93	5.43	5.02	3.04	0.27	0.00	0.00	0.49	1.05	0.00	2.03	0.00	0.00	0.00	0.69	0.00	0.00	0.71
34.00	8.70	3.24	4.79	0.53	0.00	1.75	5.33	3.92	3.86	0.65	0.00	0.00	1.81	0.39	0.00	3.71	0.00	0.00	0.04	1.87	0.13	0.02	1.28
35.00	8.69	2.34	4.25	0.49	0.00	1.97	1.79	3.06	0.19	0.51	0.00	0.00	0.00	1.18	0.01	1.07	0.00	0.35	0.00	0.05	0.09	0.00	0.88
36.00	8.70	1.90	3.34	1.95	0.00	2.44	5.61	5.16	0.51	0.86	0.00	0.00	0.00	1.99	0.35	0.68	0.06	0.60	0.46	0.00	0.00	0.00	1.38
37.00	8.70	0.00	5.77	0.05	0.00	2.11	4.86	4.86	4.46	0.92	0.00	0.00	0.00	0.60	0.00	0.01	0.00	0.67	0.00	0.00	0.00	0.00	1.19
38.00	8.70	0.31	4.25	3.54	0.00	1.77	1.85	2.53	0.99	0.98	0.00	0.00	0.00	1.50	0.52	0.24	0.07	0.72	0.07	0.00	0.00	0.04	0.48
39.00	8.70	0.73	4.66	5.20	0.00	2.47	2.05	3.64	0.77	2.50	0.00	0.00	0.00	1.77	1.33	2.87	0.00	1.59	0.00	0.04	0.91	0.00	0.82
40.00	8.69	2.10	1.07	4.52	0.00	5.38	3.25	4.23	3.73	2.14	0.00	0.00	0.89	0.61	2.36	0.00	0.07	0.00	1.26	1.97	0.29	0.04	0.00
41.00	8.70	5.77	2.80	1.50	0.00	1.97	1.54	2.81	3.05	0.00	0.00	0.00	0.92	1.02	0.49	0.54	0.00	0.00	0.16	0.00	0.01	0.11	0.04
42.00	8.70	0.13	7.96	0.54	0.00	3.23	0.99	3.10	5.03	0.25	0.00	0.00	0.00	2.96	0.01	0.19	0.00	0.18	0.00	0.00	0.00	0.00	0.00
43.00	8.70	0.75	6.90	3.73	0.00	4.51	4.24	4.92	0.33	0.75	0.00	0.00	0.42	2.04	0.38	1.61	0.20	0.26	0.19	0.00	1.44	0.11	0.00
44.00	8.70	5.68	6.09	3.40	0.00	3.59	4.71	4.43	0.39	0.00	0.00	0.00	0.01	1.41	0.24	1.07	0.00	0.00	0.00	0.09	0.34	0.00	0.05
45.00	8.69	4.44	3.01	3.40	0.00	5.48	5.43	1.21	0.00	1.10	1.20	0.00	1.92	2.68	2.59	0.00	0.00	0.00	0.92	0.00	0.02	0.00	0.00
46.00	8.70	0.04	3.90	0.53	0.00	0.60	4.69	4.24	2.06	1.79	0.16	0.00	0.00	0.82	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	1.06
47.00	8.70	0.61	3.29	3.04	0.00	4.42	4.95	1.64	3.92	0.67	0.00	0.00	0.00	1.10	0.00	0.86	0.00	0.00	0.00	1.64	0.22	0.00	0.00
48.00	8.70	6.02	4.78	1.44	0.00	4.93	4.52	3.26	4.16	0.00	0.00	0.00	2.48	3.07	0.08	2.08	0.00	0.00	0.00	0.11	0.00	0.00	0.11
49.00	8.69	4.30	5.16	0.85	0.00	5.62	3.89	1.95	2.87	0.00	0.64	0.00	2.38	1.47	0.49	0.89	0.00	0.00	0.32	0.88	0.00	0.00	0.16
50.00	8.70	2.40	6.91	0.00	0.00	2.87	3.67	0.53	1.60	0.02	0.00	0.00	0.00	1.58	0.99	0.22	0.00	0.00	0.07	0.26	0.00	0.01	1.99
51.00	8.70	2.51	6.19	3.97	0.00	0.99	3.09	1.48	3.37	0.48	0.00	0.00	1.41	1.92	1.28	0.72	0.00	0.00	0.00	0.00	0.00	0.00	1.15
52.00	8.70	0.00	5.50	4.15	0.00	0.00	4.38	4.30	1.98	1.66	0.00	0.00	0.00	2.23	0.00	0.40	0.00	0.00	0.05	0.99	0.18	0.04	0.69
53.00	8.70	4.31	2.64	2.33	0.00	4.13	2.64	2.51	0.78	0.00	0.99	0.00	0.49	2.58	0.20	2.25	0.00	0.00	0.00	0.00	0.89	0.00	0.05
54.00	8.69	5.16	3.01	0.61	0.00	0.00	1.01	3.03	1.97	1.14	0.00	0.00	0.00	3.16	0.00	2.84	0.46	0.85	1.15	0.00	0.00	0.73	0.49
55.00	8.70	5.90	7.22	4.38	0.00	0.49	2.12	5.10	1.39	0.24	1.64	0.00	0.00	2.59	0.52	2.25	0.22	0.12	0.21	1.11	0.95	0.13	0.02
56.00	8.70	2.57	4.92	4.39	0.00	4.92	3.03	3.63	3.01	0.69	0.64	0.00	0.00	1.31	0.84	1.18	0.02	0.00	0.02	1.21	0.33	0.00	1.67
57.00	8.70	3.99	1.86	4.07	0.00	3.38	3.59	5.00	5.02	2.06	0.49	0.00	0.00	3.04	0.00	3.78	0.19	0.82	0.15	0.02	0.19	0.00	0.11
58.00	8.70	5.09	4.78	2.65	0.00	4.22	1.26	4.38	3.60	2.10	0.00	0.00	0.00	2.72	0.11	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.22
59.00	8.69	4.52	2.90	5.04	0.00	2.30	2.12	2.27	2.80	0.47	0.61	0.00	0.00	0.09	1.30	1.31	0.00	0.00	0.00	0.24	0.52	0.00	0.48
60.00	8.70	4.96	6.42	0.80	0.00	1.61	5.56	5.09	0.00	1.90	1.72	0.00	0.00	0.14	0.54	2.53	0.62	0.00	0.55	0.49	0.00	0.00	0.68
61.00	8.70	3.90	6.90	1.99	0.00	0.97	4.82	4.59	1.63	0.86	0.00	0.00	1.77	0.04	0.01	2.86	0.00	0.00	0.61	1.73	0.02	0.39	0.02
62.00	8.70	2.84	6.89	4.19	0.00	1.02	5.63	4.03	2.16	0.00	0.44	0.00	1.59	0.28	1.60	3.43	0.00	0.00	0.78	1.11	0.12	0.51	1.32
63.00	8.70	2.21	3.83	0.85	0.00	3.00	5.02	5.06	2.12	1.79	1.20	0.00	1.22	0.58	0.04	0.45	0.00	0.00	0.06	0.33	0.00	0.04	1.50
64.00	8.69	5.96	2.89	4.07	0.00	3.20	3.99	4.98	4.59	0.14	1.73	0.00	1.28	2.28	0.11	1.40	0.00	0.00	0.60	1.12	0.00	0.38	1.06
65.00	8.70	3.21	1.80	3.79	0.00	0.61	5.75	3.63	2.74	0.37	0.00	0.00	0.00	1.38	0.00	1.92	0.00	0.00	0.06	0.18	0.20	0.04	0.09
66.00	8.70	4.52	6.32	4.98	0.00	2.96	5.28	1.67	0.98	0.11	0.94	0.00	2.48	0.48	0.22	0.00	0.00	0.00	0.00	0.88	0.07	0.00	1.05
67.00	8.70	3.80	1.24	3.20	0.00	2.34	3.89	0.67	0.49	1.15	2.31	0.00	2.13	0.00	0.02	2.78	0.00	0.00	0.65	2.10	0.18	0.39	0.47
68.00	8.69	1.84	3.34	2.11	0.00	4.19	3.79	2.90	2.58	0.18	1.66	0.00	0.93	1.40	0.06	2.39	0.00	0.00	0.07	0.85	0.42	0.04	1.25
69.00	8.70	2.11	6.18	2.92	0.00	0.59	4.44	4.43	2.08	0.09	1.51	0.00	1.19	2.76	0.00	0.59	0.00	0.00	0.02	0.11	0.35	0.00	0.00
70.00	8.70	1.85	6.74	5.23	0.00	1.28	5.70	3.31	4.95	0.04	0.00	0.00	1.01	1.73	0.00	1.53	1.21	0.00	1.07	0.04	0.00	0.00	1.21
71.00	8.70	4.00	4.00	1.97	0.00	2.18	3.46	3.01	4.60	1.63	0.49	0.00	0.18	2.21	0.00	1.53	0.00	1.17	0.00	0.35	0.01	0.00	0.11
72.00	8.70	2.70	4.25	0.29	0.00	1.75	5.89	4.59	2.93	1.86	0.00	0.00	1.42	2.37	0.66	0.55	0.44	0.15	0.37	0.65	0.04	0.00	1.05
73.00	8.69	2.77	6.88	3.45	0.00	4.88	5.48	3.19	1.63	0.59	0.00	0.00	1.60	1.04	0.46	1.92	0.01	0.00	0.02	0.00	0.28	0.00	0.29
74.00	8.70	2.48	4.95	3.05	0.00	0.18	4.23	4.69	2.73	3.27	0.00	0.00	0.08	0.06	0.00	0.18	0.00	0.00	0.49	0.99	0.20	0.00	0.44
75.00	8.70	1.06	6.63	3.83	0.00	3.39	3.83	3.63	0.24	0.82	0.15	0.00	0.18	0.00	1.05	2.06	0.00	0.12	0.00	0.49	0.45	0.00	0.35
76.00	8.70	0.25	2.93	2.92	0.00	3.98	1.87	4.65	0.48	0.00	1.17	0.00	0.00	2.54	0.49	3.42	0.00	0.00	0.55	0.00	0.49	0.37	0.66
77.00	8.70	3.67	6.48	2.68	0.00	2.12	0.71	4.03	1.70	0.19	0.49	0.00	0.00	2.36	0.00	0.95	0.00	0.00	0.00	0.00	0.49	0.00	0.22
78.00	8.69	0.77	4.82	5.22	0.00	1.97	4.40	3.24	2.80	0.53	0.49	0.00	0.35	1.00	0.72	2.93	0.00	0.45	0.00	0.01	0.00	0.00	0.00
79.00	8.70	3.05	5.59	2.08	0.00	1.24	3.85	2.31	3.78	0.86	0.00	0.00	1.71	1.46	1.18	1.18	0.00	0.64	0.00	0.13	0.18	0.00	0.84
80.00	8.70	4.97	2.81	5.39	0.00	1.99	3.97	2.67	0.11	0.39	0.53	0.00	1.32	1.40	0.37	1.50	0.00	0.00	0.09	0.00	0.34	0.00	0.07
81.00	8.70	0.99	6.62	2.91	0.00	3.97	5.63	4.98	0.59	0.26	0.00	0.00	0.28	1.32	0.02	2.26	0.12	0.00	0.11	0.42	0.12	0.05	0.73
82.00	8.70	0.61	5.41	4.66	0.00	2.70	4.43	4.60	3.29	2.26	0.00	0.00	0.61	1.24	0.00	3.26	0.00	0.00	0.00	0.13	0.44	0.00	0.21
83.00	8.69	3.30	3.97	6.04	0.00	2.33	5.02	4.52	3.54	0.99	0.00	0.00	1.88	2.26	2.83	0.94	0.00	0.00	1.11	0.00	0.28	0.68	0.02
84.00	8.70	1.90	4.83	3.18	0.00	2.45	5.70	4.93	3.45	3.09	0.00	0.00	0.26	1.18	0.48	4.68	0.00	0.00	0.27	0.00	0.01	0.18	0.37
85.00	8.70	7.10	5.33	1.19	0.00	6.01	2.79	3.36	0.40	1.92	0.00	0.00	1.54	0.99	0.91	2.32	0.00	0.00	0.35	0.00	0.01	0.24	0.25
86.00	8.70	3.06	4.36	4.57	0.00	2.14	5.71	4.68	3.45	0.37	0.87	0.00	0.00	1.71	0.00	2.58	0.00	0.29	0.94	0.19	0.06	0.60	0.04
87.00	8.70	1.54	4.76	4.36	0.00	2.30	1.72	2.41	4.40	2.21	0.00	0.00	0.82	3.36	0.57	3.46	0.00	0.49	0.71	0.04	1.32	0.45	1.11
88.00	8.69	3.51	4.66	5.43	0.00	1.94	5.70	2.53	4.35	2.38	1.21	0.00	2.00	3.24	2.43	0.97	0.37	0.00	0.24	1.41	0.00	0.15	0.92
89.00	8.70	0.29	4.50	2.04	0.00	1.70	3.74	3.46	3.19	0.00	0.49	0.00	0.11	0.82	0.21	2.86	0.01	0.00	0.01	0.19	0.08	0.01	0.48
90.00	8.70	2.24	5.55	3.76	0.00	3.05	2.31	2.74	2.16	0.77	0.49	0.00	1.21	2.85	0.49	2.99	0.29	0.00	0.27	0.00	0.00	0.16	0.88
91.00	8.70	0.64	3.54	5.84	0.00	0.00	4.49	4.42	3.91	1.25	0.49	0.00	0.35	1.48	0.00	1.05	0.75	0.00	0.49	0.54	0.01	0.32	1.04
92.00	8.69	2.54	3.25	2.98	0.00	0.22	4.46	0.49	1.87	0.02	1.12	0.00	0.00	0.01	0.00	1.63	0.33	0.04	0.31	0.32	1.92	0.22	0.48
93.00	8.70	0.62	3.97	5.17	0.00	2.60	5.70	5.18	1.63	0.62	0.45	0.00	0.00	0.28	0.00	0.37	0.00	0.44	0.46	0.74	0.48	0.27	0.64
94.00	8.70	1.24	3.60	0.79	0.00	2.46	5.68	4.68	1.66	0.25	0.00	0.00	0.67	1.13	0.00	3.17	0.00	0.00	0.00	1.24	0.40	0.00	0.08
