Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.493s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.56	0.61	0.00	0.00	0.00	0.00	2.64	0.55	1.10	1.55	0.00	0.00	0.00	0.00	0.00	0.16	0.22	0.00	0.35	0.24	0.73	0.00	0.97	1.42	0.58
3.00	9.60	1.61	0.26	0.04	1.08	0.35	2.57	4.39	1.10	0.49	0.00	0.73	1.08	0.19	0.19	1.40	0.24	0.00	0.86	1.99	0.00	0.00	1.14	2.04	0.00
4.00	9.60	1.17	0.04	0.77	1.66	1.53	2.56	2.78	1.68	1.20	0.00	2.57	3.56	0.86	0.77	0.39	0.98	0.06	0.81	2.81	0.29	0.00	1.10	2.97	0.22
5.00	9.60	0.81	1.33	0.51	0.00	0.00	2.05	1.65	1.22	3.11	0.49	2.23	1.54	0.00	2.85	0.00	0.00	0.00	1.98	1.33	1.34	0.00	1.68	0.54	0.40
6.00	9.61	1.58	0.00	0.92	0.66	0.31	0.25	2.32	1.30	1.37	0.69	2.24	2.76	0.00	1.35	0.00	0.08	0.05	1.08	3.46	1.39	0.00	3.01	1.92	0.12
7.00	9.60	1.80	2.92	1.48	0.08	0.00	2.84	3.85	4.42	1.53	0.67	0.95	0.99	0.00	1.93	0.00	1.85	0.40	1.72	2.39	1.55	0.00	1.80	1.61	0.34
8.00	9.60	2.17	0.00	0.55	0.87	1.53	0.02	1.63	0.64	1.38	0.82	1.77	0.99	0.00	0.59	1.06	1.01	0.00	3.27	2.76	3.06	0.00	0.28	1.48	0.39
9.00	9.60	0.33	0.00	0.57	1.63	0.93	1.19	4.57	0.93	0.88	0.00	1.60	0.07	0.00	2.78	0.35	3.46	0.00	1.19	3.07	1.98	0.00	0.00	1.97	0.18
10.00	9.60	1.40	0.49	0.06	0.48	0.04	1.08	3.79	0.67	2.52	0.53	1.93	1.14	0.60	1.18	0.51	2.32	0.00	1.14	0.68	0.53	0.00	1.40	4.23	0.02
11.00	9.61	0.49	0.77	0.99	0.53	0.00	0.38	0.61	0.75	2.30	0.88	2.85	1.52	0.19	0.77	0.15	0.53	0.29	0.13	1.13	0.06	0.00	1.99	1.28	0.00
