Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.525s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	10.20	6.28	6.29	0.00	0.00	0.00	2.30	2.24	1.28	1.95	0.12	2.56	0.00	0.52	0.00	0.00	0.00	0.02	2.58	0.00	0.59
3.00	10.20	6.30	6.30	0.00	3.16	2.37	0.81	4.26	0.85	1.47	0.78	0.55	0.62	1.22	0.44	0.85	0.26	0.01	2.26	0.00	2.94
4.00	10.20	6.30	6.30	1.65	1.92	3.23	0.79	3.52	0.00	0.68	4.12	0.99	2.21	0.88	0.00	2.03	0.87	2.00	3.30	0.00	2.10
5.00	10.20	6.30	6.30	0.06	0.89	0.86	2.12	0.75	0.00	0.46	1.06	2.01	1.70	1.92	3.11	3.17	0.45	0.71	3.01	0.19	2.11
6.00	10.20	6.30	6.30	0.74	2.45	2.25	1.05	2.11	0.49	0.00	4.49	4.49	3.80	0.00	3.60	3.60	0.01	1.58	2.47	1.78	2.10
7.00	10.21	6.30	6.30	0.00	4.17	3.51	0.18	3.12	1.99	4.32	4.50	2.10	1.92	0.20	3.60	3.60	0.00	0.00	3.31	1.47	2.10
8.00	10.20	6.30	6.30	0.00	1.75	1.51	0.79	4.68	0.16	3.29	4.29	1.42	3.07	1.52	3.31	2.74	0.80	0.00	1.87	0.28	2.11
9.00	10.20	6.30	6.30	0.73	5.69	2.54	0.82	4.70	1.81	3.54	4.50	0.58	4.33	1.38	3.44	0.65	0.00	0.71	0.13	0.41	2.10
10.00	10.20	6.30	6.30	1.84	5.71	5.44	0.80	4.79	3.47	2.39	1.47	0.67	3.47	0.11	3.10	2.23	0.00	1.05	1.83	0.42	2.10
11.00	10.20	6.30	6.30	0.55	4.13	1.63	0.86	4.57	0.75	3.64	3.65	1.68	4.09	0.41	2.71	1.18	0.00	0.89	2.83	0.49	2.05
12.00	10.20	6.30	6.30	0.00	5.70	1.60	0.62	4.80	0.28	0.04	4.49	1.35	4.50	3.11	0.62	3.60	0.19	0.00	3.10	0.91	2.10
13.00	10.21	6.30	6.30	0.00	5.70	0.00	0.77	4.35	2.78	4.39	4.49	1.93	2.99	1.83	1.48	3.45	0.74	0.00	3.29	1.04	2.08
14.00	10.20	6.30	6.30	0.28	4.90	1.97	0.89	4.19	2.39	1.83	0.48	0.02	2.58	0.00	0.00	2.47	0.59	1.17	3.11	0.15	2.10
15.00	10.20	6.30	6.30	0.00	5.71	1.94	4.92	4.80	4.51	0.00	2.24	0.00	2.56	0.12	1.06	3.60	2.17	2.84	3.31	0.00	2.11
16.00	10.20	6.30	6.30	0.49	3.21	0.01	2.03	4.79	0.87	0.49	2.64	0.00	2.03	1.41	0.49	3.60	0.38	1.72	3.29	0.00	2.10
17.00	10.20	6.30	6.30	0.75	1.87	4.53	0.81	4.80	4.43	0.49	0.01	3.82	2.85	0.46	0.49	3.51	0.64	0.42	3.29	0.55	2.11
18.00	10.20	6.30	6.30	0.00	6.01	0.33	0.00	4.18	4.36	5.39	5.63	1.06	1.02	0.02	0.68	3.42	0.42	0.00	3.30	0.00	2.08
19.00	10.21	6.30	6.30	0.00	1.18	0.49	0.00	0.49	1.88	4.31	4.51	0.00	2.25	2.80	0.95	3.38	1.67	0.00	3.30	0.00	2.11
20.00	10.20	6.30	6.30	0.49	0.34	3.69	1.13	3.42	4.80	1.98	0.99	2.51	2.76	0.29	2.61	1.42	1.71	0.26	3.32	0.69	2.10
21.00	10.20	6.30	6.30	1.78	0.99	2.76	0.60	3.64	2.89	4.23	0.20	0.29	5.29	0.49	2.11	2.89	0.05	0.97	3.30	0.19	2.05
22.00	10.20	6.30	6.30	0.37	3.49	1.04	0.05	2.98	1.27	2.39	0.02	0.28	2.52	1.94	1.57	3.73	0.06	0.21	3.30	0.16	1.88
23.00	10.20	6.30	6.30	0.00	5.10	5.17	0.00	4.83	0.75	0.49	3.39	0.00	0.49	0.00	3.52	3.66	0.00	0.00	2.30	0.00	2.11
24.00	10.20	6.30	6.30	0.00	2.08	3.40	0.06	2.61	0.65	4.38	2.43	0.64	3.57	0.73	2.79	2.47	0.15	0.00	3.30	0.12	2.10
25.00	10.21	6.30	6.30	1.12	0.74	1.67	0.66	4.76	2.26	3.57	5.03	1.34	4.40	0.21	0.37	4.09	0.00	0.59	3.29	0.92	2.10
26.00	10.20	6.30	6.30	0.77	3.96	1.60	0.26	4.71	0.79	2.99	1.72	0.80	0.80	2.87	0.57	2.24	0.00	0.41	3.30	0.38	2.11
27.00	10.20	6.30	6.30	0.13	5.71	3.80	1.66	4.38	1.64	4.18	4.05	0.94	4.97	2.11	3.09	0.00	0.00	0.07	2.77	0.53	1.90
28.00	10.20	6.30	6.30	0.00	5.70	3.80	0.00	0.75	2.14	1.94	4.50	1.93	1.41	0.02	0.00	0.49	0.18	0.00	3.17	1.30	2.10
29.00	10.20	6.30	6.30	0.00	5.20	2.37	0.00	4.37	1.08	2.52	4.50	0.35	2.25	0.60	0.00	1.60	0.37	0.00	3.31	0.19	2.11
30.00	10.20	6.30	6.30	1.22	3.62	5.11	0.87	2.84	0.74	2.44	3.82	2.12	1.65	0.00	1.22	2.48	1.48	0.92	3.30	1.42	2.10
31.00	10.21	6.30	6.30	1.01	2.74	1.18	0.00	4.46	0.00	4.91	4.12	0.33	3.94	0.44	2.07	3.60	0.00	1.83	3.30	0.16	2.10
32.00	10.20	6.30	6.30	0.05	1.55	4.18	2.31	4.31	1.25	2.39	4.42	1.77	1.75	1.15	3.16	2.68	0.00	0.08	3.20	1.05	2.04
33.00	10.20	6.30	6.30	0.08	5.02	0.00	1.17	4.86	2.28	0.00	4.45	0.00	2.03	0.22	4.15	3.37	0.75	1.14	1.85	0.00	2.11
34.00	10.20	6.30	6.30	0.00	5.08	3.90	1.52	2.52	0.05	3.76	4.31	0.74	0.99	0.04	3.40	3.51	0.00	0.00	2.54	0.47	2.10
35.00	10.20	6.30	6.30	0.00	4.73	0.75	1.58	2.66	1.98	1.04	4.49	0.01	1.00	0.00	1.32	3.17	1.22	0.00	3.21	0.00	2.10
36.00	10.20	6.30	6.30	1.78	4.55	5.02	0.82	2.76	1.08	3.40	2.96	1.06	0.02	0.87	2.36	3.54	2.86	0.94	3.31	0.72	2.11
37.00	10.21	6.30	6.30	2.99	5.75	4.95	1.13	0.16	0.00	4.51	4.57	0.52	3.12	0.00	3.60	1.59	0.00	1.65	3.31	0.47	2.10
38.00	10.20	6.30	6.30	0.00	5.61	5.30	0.00	0.99	2.79	4.38	4.49	0.31	2.66	1.22	2.89	4.35	0.00	0.00	3.30	0.21	2.11
39.00	10.20	6.30	6.30	0.00	4.49	5.23	0.00	2.78	0.00	4.35	4.16	0.42	3.73	0.57	3.33	1.80	0.00	0.00	2.93	0.24	2.10
40.00	10.20	6.30	6.30	0.00	0.99	2.90	3.03	3.24	0.20	4.45	4.50	1.33	4.22	0.31	3.26	0.00	0.26	0.00	2.58	0.86	2.10
41.00	10.20	6.30	6.30	0.00	2.46	1.98	1.46	4.47	2.98	2.34	4.42	1.39	3.30	0.97	1.53	2.11	0.00	1.78	1.44	0.95	2.10
42.00	10.20	6.30	6.30	0.00	5.69	0.00	0.00	4.79	1.00	1.39	4.49	0.00	4.05	4.04	3.49	0.00	1.75	3.30	2.74	0.00	2.10
43.00	10.21	6.30	6.30	0.00	5.70	4.60	0.05	4.76	4.16	0.74	4.46	0.00	4.45	1.02	2.53	0.00	0.16	0.67	3.30	0.00	2.11
44.00	10.20	6.30	6.30	0.05	5.63	4.95	0.44	4.50	0.41	2.47	4.55	0.00	3.72	1.18	3.45	2.32	0.00	1.24	1.67	0.00	2.11
45.00	10.20	6.30	6.30	0.00	5.33	5.58	0.00	4.79	2.36	2.71	4.50	0.29	3.29	2.31	3.23	3.52	0.00	0.00	0.00	0.20	2.10
46.00	10.20	6.30	6.30	0.00	2.87	1.06	2.70	1.24	4.19	3.33	4.40	0.00	1.34	1.32	0.91	3.67	0.49	0.00	0.00	0.00	2.10
47.00	10.20	6.30	6.30	0.00	3.62	1.07	1.85	2.85	3.47	2.79	4.50	0.00	3.21	0.00	1.55	0.01	1.90	0.00	0.00	0.00	2.11
48.00	10.20	6.30	6.30	0.45	5.69	0.00	0.00	1.20	3.83	3.20	4.50	0.00	2.78	2.52	3.54	1.10	2.47	2.34	0.00	0.00	2.10
49.00	10.21	6.30	6.30	0.67	3.13	0.60	1.20	0.07	1.64	3.62	3.97	0.00	4.06	3.67	3.20	0.46	0.32	1.52	0.00	0.00	2.10
50.00	10.20	6.30	6.30	2.58	2.52	5.70	0.08	2.83	0.85	2.32	0.27	0.00	0.00	4.06	3.60	4.65	1.21	1.86	0.00	0.00	2.11
51.00	10.20	6.30	6.30	0.44	3.03	5.69	0.00	3.92	2.30	4.50	1.66	0.00	4.16	1.18	2.53	3.60	2.77	0.25	0.00	0.00	2.10
52.00	10.20	6.30	6.30	2.19	0.99	5.70	1.25	4.79	1.73	1.60	0.00	0.00	4.35	0.60	0.00	2.79	3.60	1.19	0.00	0.00	2.10
53.00	10.20	6.30	6.30	0.08	0.99	2.28	3.87	4.44	2.00	4.97	5.00	0.00	2.86	0.92	3.30	2.81	3.01	0.05	0.00	0.00	2.11
54.00	10.20	6.30	6.30	1.64	2.18	3.89	4.13	4.31	4.59	1.34	3.36	0.29	2.56	0.88	3.57	2.58	0.92	0.93	1.74	0.20	2.07
55.00	10.21	6.30	6.30	0.00	0.00	5.70	3.58	4.80	4.82	4.51	2.14	1.25	1.48	0.02	1.60	0.48	0.98	0.94	3.30	0.00	2.12
56.00	10.20	6.30	6.30	0.00	1.15	4.96	0.00	2.97	4.51	4.00	4.36	1.04	4.36	1.57	2.16	1.01	0.15	1.64	3.30	0.00	2.03
57.00	10.20	6.30	6.30	0.00	4.06	0.46	1.93	4.07	2.60	3.52	4.50	2.76	3.83	1.67	0.91	0.00	0.58	0.75	2.40	1.04	1.90
58.00	10.20	6.30	6.30	0.00	5.70	2.74	4.49	4.62	0.20	3.66	4.51	0.00	2.24	0.84	0.00	2.94	1.71	0.09	1.10	0.00	2.10
59.00	10.20	6.30	6.30	0.00	2.80	4.46	2.64	4.59	1.50	1.57	4.03	0.31	3.14	0.81	0.95	3.46	0.09	0.02	1.80	0.19	2.11
