Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.683s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	7.47	6.29	0.88	4.11	1.72	3.00	3.36	0.20	0.89	2.54	0.66	0.42	0.33	2.37	2.68	1.01
3.00	7.50	6.30	1.90	0.45	5.42	5.82	5.64	0.82	1.80	2.36	1.33	0.91	3.34	1.06	3.23	2.60
4.00	7.50	6.30	1.85	0.00	5.94	2.17	4.38	4.63	1.58	2.33	0.00	0.00	3.60	3.30	3.30	3.00
5.00	7.50	6.30	0.01	0.06	5.97	3.64	1.91	4.46	1.39	3.78	4.35	0.49	3.59	1.70	3.30	2.99
6.00	7.50	6.30	0.00	3.44	5.99	0.00	5.39	2.18	0.39	4.39	3.85	0.66	3.60	3.70	3.31	3.00
7.00	7.50	6.30	3.78	1.79	5.95	1.15	5.30	3.85	0.00	4.50	3.86	0.00	3.59	3.29	3.29	3.00
8.00	7.50	6.30	1.61	0.78	3.37	0.44	1.98	2.37	2.48	4.05	1.21	1.32	3.54	3.31	3.31	2.34
9.00	7.50	6.30	0.00	6.61	3.51	4.32	0.99	0.61	3.65	0.49	3.19	0.74	3.53	1.74	3.24	2.00
10.00	7.49	6.30	2.10	5.99	3.99	5.68	0.05	1.40	0.00	0.00	3.90	0.00	3.60	0.00	3.30	2.89
11.00	7.50	6.30	1.14	5.97	5.79	0.05	1.00	5.33	0.00	0.49	3.87	0.00	3.59	0.00	3.29	2.92
12.00	7.50	6.30	2.26	6.04	5.45	0.00	5.44	5.10	0.00	2.17	3.92	0.00	3.60	3.36	3.32	3.01
13.00	7.50	6.30	0.07	5.88	6.01	0.05	5.39	5.10	0.00	4.50	3.91	1.33	3.60	3.31	3.30	3.00
14.00	7.50	6.30	0.00	4.86	3.09	1.46	2.66	2.58	1.92	1.61	3.42	2.70	3.60	3.00	3.30	1.97
15.00	7.50	6.30	0.38	0.00	5.06	5.70	2.89	0.24	0.00	0.00	0.00	3.90	3.59	0.00	3.31	3.76
16.00	7.50	6.30	1.11	2.70	5.53	5.61	3.11	0.61	0.00	0.00	0.00	1.37	3.60	0.00	3.30	2.86
17.00	7.50	6.30	2.77	1.64	5.79	3.25	5.39	0.06	1.58	2.54	4.98	1.15	3.60	0.52	2.68	2.96
18.00	7.50	6.30	0.00	3.19	2.11	5.85	5.19	0.60	1.88	2.84	3.78	0.00	3.59	2.16	3.30	2.81
19.00	7.49	6.30	2.89	5.35	0.49	5.59	4.23	1.99	0.00	0.49	3.80	0.00	3.60	3.31	3.30	2.11
20.00	7.50	6.30	0.09	5.98	3.49	5.51	5.72	2.85	0.00	0.00	1.57	0.00	3.60	3.27	3.31	1.54
21.00	7.50	6.30	0.62	6.02	4.63	2.94	4.99	2.33	1.25	0.49	0.00	1.66	3.59	3.32	3.30	1.94
22.00	7.50	6.30	0.00	5.92	0.00	1.91	5.37	2.31	0.00	0.49	0.00	0.92	3.60	3.30	3.30	3.32
23.00	7.50	6.30	0.00	5.99	3.97	0.19	3.96	0.61	0.95	5.32	0.49	0.00	3.60	3.30	3.31	2.71
24.00	7.50	6.30	3.14	3.53	4.42	2.94	2.17	1.13	0.00	0.54	0.25	0.00	3.60	3.31	3.30	1.68
25.00	7.50	6.30	2.66	4.91	5.73	4.26	4.58	0.08	0.00	2.11	2.21	0.00	3.59	3.30	3.30	1.94
26.00	7.50	6.30	0.00	5.98	5.69	1.75	6.24	0.01	0.00	0.00	4.60	0.00	3.60	3.30	3.30	0.99
27.00	7.50	6.30	0.00	6.02	5.95	4.64	4.16	0.77	5.71	1.17	3.90	1.33	3.60	3.30	3.29	2.47
28.00	7.49	6.30	1.99	5.99	5.99	0.67	2.23	0.68	1.94	3.84	3.89	0.00	3.59	3.31	3.31	1.59
29.00	7.50	6.30	0.01	6.01	5.57	1.12	6.04	5.84	0.82	4.33	0.12	0.00	3.60	3.30	3.30	0.06
30.00	7.50	6.30	0.54	5.44	5.58	0.00	4.36	2.05	1.95	4.50	0.92	0.00	3.49	3.30	3.30	2.30
31.00	7.50	6.30	0.49	6.01	5.99	0.00	1.67	0.05	5.09	4.50	3.85	0.00	3.60	3.30	3.29	3.00
32.00	7.50	6.30	0.16	4.09	5.92	1.10	4.44	0.00	4.59	4.03	3.14	0.88	3.59	1.97	3.25	3.00
33.00	7.50	6.30	2.31	0.00	5.99	5.70	2.59	4.80	0.00	0.00	0.00	0.00	3.60	0.00	3.30	3.00
34.00	7.50	6.30	6.01	0.00	6.01	5.71	0.49	5.11	0.00	0.00	0.00	0.00	3.60	0.00	3.30	2.99
35.00	7.50	6.30	3.60	0.00	2.63	5.32	2.96	2.00	0.00	5.49	1.54	0.00	3.58	0.00	3.30	3.00
36.00	7.50	6.30	2.43	0.00	6.49	5.63	5.36	1.87	0.00	4.50	1.50	0.00	3.60	0.00	3.31	3.00
