Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.180s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	6.88	6.57	6.29	1.90	0.31	1.57	3.57	2.56	1.44	2.24	2.51	1.40	0.77	0.00	1.13	0.00	0.00
3.00	6.90	6.59	6.30	0.41	1.10	3.97	4.26	3.24	1.46	5.38	4.71	0.52	0.00	2.18	3.06	0.01	3.18
4.00	6.90	6.61	6.30	0.14	1.70	1.26	0.33	2.01	3.65	5.38	3.21	5.43	0.00	2.12	2.38	1.25	2.47
5.00	6.90	6.59	6.30	0.00	1.75	2.30	4.35	4.73	4.53	4.92	4.10	0.18	0.00	0.01	3.40	0.57	3.30
6.00	6.90	6.61	6.30	0.00	0.00	5.70	5.58	2.19	5.39	5.29	2.65	4.32	0.11	0.00	2.14	0.00	3.31
7.00	6.90	6.59	6.30	0.00	0.00	1.37	5.61	2.87	4.96	5.41	5.02	5.09	0.67	0.00	4.07	0.00	3.30
8.00	6.90	6.61	6.30	0.00	1.83	2.50	2.39	1.27	5.39	5.41	5.00	5.00	0.52	0.06	3.84	0.01	3.30
9.00	6.90	6.59	6.30	1.91	4.93	0.00	3.10	4.47	5.38	5.33	3.92	4.43	0.00	1.01	3.84	0.01	3.30
10.00	6.90	6.61	6.30	0.62	0.27	2.37	4.55	3.17	3.21	5.08	6.16	4.62	1.18	1.30	0.00	1.28	1.87
11.00	6.90	6.59	6.30	2.39	3.83	3.03	6.47	3.19	3.05	5.41	4.40	3.77	0.00	2.79	3.11	0.89	1.98
12.00	6.90	6.61	6.30	0.05	1.26	2.41	5.71	3.56	5.41	5.39	4.83	4.42	0.00	3.01	3.19	3.99	0.99
13.00	6.90	6.59	6.30	0.00	2.68	5.71	5.71	0.00	5.41	5.41	3.86	4.45	0.00	4.51	1.71	2.90	1.38
14.00	6.90	6.61	6.30	0.00	0.07	0.86	5.00	3.42	4.98	5.39	3.98	5.11	3.40	2.78	1.59	0.22	3.31
15.00	6.90	6.59	6.30	2.72	5.02	0.00	5.29	4.57	4.15	4.46	0.99	4.03	0.49	0.72	0.00	1.75	2.86
16.00	6.90	6.59	6.30	1.30	3.60	1.11	4.32	2.30	5.24	2.41	0.00	4.09	1.77	3.06	3.36	0.02	0.87
17.00	6.89	6.61	6.30	0.04	6.77	0.46	0.75	1.30	5.06	5.39	1.11	4.53	0.00	4.05	3.78	0.00	3.20
18.00	6.90	6.59	6.30	0.59	1.73	2.96	5.17	4.16	4.65	5.37	1.88	4.90	1.86	0.71	3.50	0.00	3.39
19.00	6.90	6.61	6.30	0.49	4.97	0.97	5.70	4.42	5.41	5.43	3.99	3.21	1.17	0.77	0.97	0.09	3.31
