Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.338s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.45	7.17	6.88	0.00	0.19	0.00	0.00	2.12	0.95	0.00	0.08	0.00	0.00	0.08	0.16	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.79	0.00
3.00	7.50	7.20	6.90	0.00	1.08	0.04	0.94	4.37	2.20	0.16	2.57	0.08	0.09	0.86	0.21	0.00	0.49	0.38	0.00	1.66	2.43	0.72	0.00	0.33
4.00	7.50	7.21	6.90	0.00	2.90	1.46	1.34	5.06	1.98	0.47	3.86	0.39	1.26	0.00	1.63	0.60	2.31	0.20	2.70	3.79	0.19	1.77	1.91	0.00
5.00	7.50	7.20	6.90	1.24	2.63	0.52	0.00	1.31	0.37	2.46	1.11	0.00	2.16	0.54	0.87	0.49	0.16	0.33	2.36	1.64	1.53	0.45	1.63	0.00
6.00	7.50	7.21	6.90	3.06	0.86	0.08	1.58	3.07	0.00	1.11	3.33	0.00	4.19	0.05	0.00	0.92	3.47	0.09	3.62	1.52	2.54	0.55	1.90	1.28
7.00	7.50	7.20	6.90	1.40	4.26	0.00	0.00	1.51	3.57	1.22	3.83	2.48	4.20	0.00	2.73	0.13	0.21	0.46	3.53	0.99	3.16	3.00	2.08	0.00
8.00	7.50	7.20	6.90	1.19	5.99	0.00	3.59	3.16	1.57	4.30	1.87	3.67	3.62	0.12	1.13	0.69	2.12	1.24	2.70	3.24	1.55	0.37	2.01	0.00
9.00	7.50	7.21	6.90	1.90	2.66	0.00	1.22	3.11	0.66	3.63	2.68	3.80	0.91	0.01	0.12	0.08	1.92	1.30	3.60	3.14	1.33	2.90	2.05	0.00
10.00	7.49	7.20	6.90	2.41	1.99	1.07	3.00	1.73	2.50	2.85	3.04	2.32	2.38	0.00	2.40	0.12	3.87	2.14	3.60	3.20	3.13	2.81	2.10	0.00
11.00	7.50	7.21	6.90	1.39	1.11	0.00	0.51	5.06	4.80	1.46	1.20	0.00	3.46	1.98	2.57	0.24	1.65	3.44	3.59	0.99	0.87	2.93	2.11	0.00
12.00	7.50	7.20	6.90	3.69	2.16	0.08	3.69	4.45	4.13	0.75	4.58	1.88	3.32	0.62	2.19	0.01	1.18	2.68	1.88	1.84	2.31	2.97	2.08	0.00
13.00	7.50	7.20	6.90	1.17	0.99	0.02	0.14	0.00	1.06	0.04	0.12	0.26	4.19	0.00	0.88	0.00	2.19	2.44	3.21	2.77	3.30	2.99	2.10	0.00
14.00	7.50	7.21	6.90	2.36	3.90	0.99	0.49	3.57	2.91	2.70	0.99	0.04	1.37	1.55	2.33	0.00	0.94	3.21	3.60	3.01	1.00	2.45	2.11	0.94
15.00	7.50	7.20	6.90	0.59	3.57	0.84	1.67	5.09	0.19	2.92	4.62	0.00	4.62	0.69	0.97	3.43	0.49	2.13	3.59	2.20	2.98	0.75	2.07	0.00
16.00	7.50	7.21	6.90	0.69	3.10	1.05	0.33	4.32	0.93	1.08	4.50	2.54	3.50	0.04	2.66	0.82	2.97	2.31	3.60	2.51	2.91	2.43	2.12	1.81
17.00	7.50	7.20	6.89	1.48	2.11	0.11	0.79	4.42	2.51	1.19	4.35	2.92	1.25	1.01	1.41	0.00	1.22	0.04	3.18	0.00	2.67	1.81	1.68	1.80
18.00	7.50	7.21	6.90	0.16	1.31	1.64	1.71	0.99	0.79	2.68	4.40	3.14	2.94	0.00	2.32	0.00	1.19	0.00	2.66	0.69	1.46	1.90	2.07	1.07
19.00	7.49	7.20	6.90	0.75	0.00	0.21	0.00	0.49	0.59	2.85	4.19	1.20	2.01	0.00	3.04	0.00	1.78	0.00	2.89	0.99	2.63	3.01	2.11	0.00
20.00	7.50	7.20	6.90	1.48	0.88	0.00	1.24	0.77	3.12	4.43	4.50	0.45	4.44	0.46	1.65	0.00	1.19	1.22	1.67	2.92	1.53	3.00	2.11	0.00
21.00	7.50	7.21	6.90	1.52	4.27	0.33	1.17	2.81	0.00	2.89	4.45	1.45	4.19	0.09	3.90	0.26	0.75	0.00	3.50	3.54	2.37	3.00	1.85	0.00
22.00	7.50	7.20	6.90	0.00	5.95	2.46	0.85	2.70	3.58	0.06	3.94	0.92	4.02	0.00	2.99	0.68	1.55	0.12	3.60	3.01	2.41	2.30	0.60	0.00
23.00	7.50	7.21	6.90	2.28	5.31	1.68	1.48	3.70	1.85	1.91	0.32	0.34	2.39	0.52	0.48	0.00	3.11	0.01	3.00	1.22	0.78	1.91	2.11	0.00
24.00	7.50	7.20	6.90	0.97	0.73	1.15	4.68	1.68	1.20	1.88	1.37	3.24	2.51	0.00	1.77	0.00	3.70	0.81	3.50	1.38	2.57	2.23	2.11	0.00
25.00	7.50	7.20	6.90	0.99	3.92	0.59	1.41	3.85	2.25	0.00	2.41	2.13	1.64	0.00	0.00	0.08	3.66	0.52	3.53	4.18	3.23	2.71	2.05	0.00
26.00	7.50	7.21	6.90	0.00	3.42	0.73	1.02	0.00	0.00	1.71	3.01	0.00	2.46	0.85	3.76	0.00	2.63	0.39	1.91	2.98	1.54	0.24	2.06	0.00
27.00	7.50	7.20	6.90	0.99	0.08	0.49	1.22	3.25	1.73	0.45	3.53	0.99	4.05	0.00	3.85	0.55	3.06	0.00	3.17	3.07	3.30	2.24	2.10	0.00
28.00	7.49	7.21	6.90	0.55	1.99	0.00	2.54	4.55	4.79	0.65	1.10	2.91	4.06	0.00	3.91	0.00	1.01	0.12	3.60	1.07	2.57	2.24	1.73	0.00
29.00	7.50	7.20	6.90	2.48	3.46	0.00	2.46	0.85	3.64	1.75	3.46	2.93	0.60	0.00	3.94	0.01	1.30	0.00	3.44	1.14	3.21	2.84	1.41	0.00
30.00	7.50	7.20	6.90	5.85	5.78	0.00	5.57	0.00	4.80	1.77	0.00	4.20	0.00	0.00	1.92	0.00	1.85	0.00	3.60	0.29	3.30	2.99	2.10	0.75
31.00	7.50	7.21	6.90	1.21	0.72	0.00	1.40	0.00	4.79	0.00	3.74	3.43	0.00	0.00	2.58	0.31	3.70	0.77	3.59	0.00	3.30	3.00	2.10	0.00
32.00	7.50	7.20	6.90	1.38	0.00	0.00	1.00	0.99	0.02	3.57	2.41	2.25	3.26	0.00	2.56	1.54	2.03	0.05	3.24	2.46	2.17	2.00	2.11	0.00
33.00	7.50	7.21	6.90	2.50	2.68	0.00	2.98	0.00	1.74	3.53	2.26	1.26	2.91	0.00	4.96	0.34	3.56	2.61	3.19	3.36	2.98	0.20	2.10	0.00
34.00	7.50	7.20	6.89	3.46	0.72	0.00	0.00	0.00	5.31	4.43	0.00	1.54	1.84	0.00	3.90	0.02	1.77	0.07	2.90	2.86	3.31	3.00	2.10	0.67
35.00	7.50	7.21	6.90	0.27	2.23	0.00	1.44	0.00	4.60	4.31	0.00	0.47	1.63	0.00	3.90	0.00	2.72	0.59	2.71	2.47	3.12	3.00	2.11	1.15
36.00	7.50	7.20	6.90	5.26	5.79	0.00	2.45	0.00	4.56	3.57	1.72	0.00	1.52	0.00	3.66	0.00	2.63	3.40	3.70	3.42	2.80	1.46	2.10	0.00
37.00	7.49	7.20	6.90	0.29	1.08	0.00	4.90	1.22	0.00	3.83	4.47	3.36	2.96	0.00	4.13	0.00	1.17	0.00	0.55	3.03	3.26	0.00	2.07	0.49
38.00	7.50	7.21	6.90	2.40	0.49	0.00	0.15	1.73	4.47	0.05	1.37	3.20	3.42	0.00	3.91	0.00	1.32	0.26	3.56	3.34	3.36	0.00	2.13	2.24
39.00	7.50	7.20	6.90	3.74	3.03	0.00	4.46	0.00	4.45	0.99	2.25	0.95	3.85	0.01	3.90	1.48	2.19	0.13	2.04	3.07	2.87	1.87	2.00	0.66
