Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.664s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.49	6.28	0.00	0.00	3.14	1.00	0.00	2.34	0.00	0.61	1.80	2.67	1.34	0.61	0.00	0.00	0.91	0.00	0.18	0.07	1.87	1.98
3.00	7.50	6.30	1.61	0.00	0.55	3.40	0.00	3.18	0.34	1.57	0.88	2.96	3.11	0.21	0.67	0.40	3.90	1.71	1.05	1.75	0.27	0.00
4.00	7.50	6.30	2.36	0.00	2.18	2.45	0.09	1.74	2.98	4.22	1.64	0.22	3.21	0.89	0.99	0.42	2.06	0.12	1.67	0.53	1.59	3.11
5.00	7.50	6.30	1.35	4.18	2.86	0.34	0.49	2.85	2.67	1.05	0.48	1.41	1.44	3.94	0.00	0.93	3.20	0.05	1.65	1.27	1.19	2.34
6.00	7.50	6.30	0.55	5.88	0.40	3.19	1.79	3.93	4.27	1.47	2.40	1.58	1.93	0.72	1.10	0.12	3.50	0.54	0.00	0.82	1.39	2.94
7.00	7.50	6.30	3.65	0.88	1.57	4.30	0.00	4.18	2.81	0.28	1.93	4.25	1.79	1.46	0.47	0.24	0.52	0.97	2.05	1.06	0.32	3.23
8.00	7.50	6.30	3.91	1.94	2.20	5.39	2.85	4.80	3.71	0.16	0.00	0.52	1.13	0.04	0.00	0.14	0.00	2.46	1.85	0.06	0.00	3.37
9.00	7.50	6.30	2.36	3.26	0.00	4.23	0.08	4.79	3.67	0.41	1.28	0.00	4.20	0.00	1.91	0.37	0.00	3.29	2.91	0.00	0.75	3.30
10.00	7.49	6.30	1.28	2.60	0.00	3.07	0.24	4.80	0.00	1.02	2.47	0.26	3.49	0.91	0.00	0.79	0.00	3.77	0.29	0.91	0.87	3.20
11.00	7.50	6.30	5.76	0.02	3.58	0.75	0.05	4.79	0.00	3.21	1.20	2.85	1.68	0.05	0.49	2.34	2.01	0.52	1.57	0.00	1.65	2.26
12.00	7.50	6.30	2.90	1.88	4.16	4.47	0.00	4.80	2.65	2.14	1.46	0.00	0.11	0.00	0.00	1.67	3.90	0.00	1.55	0.06	0.62	0.00
13.00	7.50	6.30	1.52	1.52	1.92	3.65	0.00	4.20	1.51	2.33	1.50	0.02	0.62	0.84	0.00	1.67	3.90	0.00	0.86	1.30	1.13	2.79
14.00	7.50	6.30	1.38	1.27	6.26	2.54	0.00	4.45	0.00	0.00	0.01	2.63	3.67	3.06	0.00	0.00	3.50	0.00	0.00	0.49	0.00	3.30
15.00	7.50	6.30	3.76	0.22	5.71	1.99	0.51	4.80	0.49	0.37	1.50	3.13	2.46	1.32	0.00	0.13	3.90	0.00	2.00	0.53	1.63	3.07
16.00	7.50	6.30	3.19	1.64	4.12	3.58	1.31	3.52	1.51	0.21	2.76	0.00	1.78	2.71	0.51	0.15	3.76	0.00	2.51	1.87	1.41	2.60
17.00	7.50	6.30	0.91	0.66	0.88	1.60	1.53	4.07	2.00	1.47	0.91	0.00	0.00	1.15	0.00	0.27	3.36	0.00	0.82	0.01	0.99	1.73
18.00	7.50	6.30	4.62	0.19	1.74	1.72	0.00	4.79	2.99	2.30	1.88	0.35	2.43	0.48	0.00	0.00	3.93	3.19	1.10	0.06	3.90	3.30
19.00	7.49	6.30	4.50	0.89	1.25	2.90	2.30	1.18	1.14	0.45	3.09	0.00	2.83	0.00	0.00	0.00	3.90	0.49	0.49	0.00	2.89	3.30
20.00	7.50	6.30	2.07	0.79	0.00	1.91	0.49	3.23	0.00	0.99	4.05	0.00	2.65	3.52	0.00	0.00	3.87	0.00	0.05	0.04	2.41	3.31
21.00	7.50	6.30	1.27	0.19	0.49	3.24	0.00	4.45	0.00	0.58	4.52	4.77	3.07	1.48	0.00	0.53	3.91	0.00	0.02	0.01	1.40	3.30
22.00	7.50	6.30	0.49	2.20	0.00	4.62	0.00	4.69	0.00	1.94	4.18	2.14	2.99	1.25	0.58	0.72	3.90	2.76	0.86	0.19	3.30	1.83
23.00	7.50	6.30	2.48	4.23	1.25	2.30	0.00	4.92	0.99	2.40	2.54	4.52	1.88	0.99	0.00	0.00	1.83	0.35	1.27	0.00	1.01	0.00
24.00	7.50	6.30	3.93	1.85	1.98	3.69	0.00	4.78	0.00	2.04	1.64	3.54	1.68	3.25	0.00	0.45	3.84	1.66	1.47	0.01	0.00	0.00
25.00	7.50	6.30	1.80	0.32	2.36	4.06	0.49	4.10	0.00	0.58	1.52	2.70	3.77	2.91	0.00	0.47	3.87	2.85	1.39	0.58	2.30	2.28
26.00	7.50	6.30	2.12	1.15	3.74	1.12	0.00	4.62	1.24	0.00	4.12	2.97	0.71	0.91	0.49	0.00	3.07	0.52	0.20	0.08	3.03	1.84
27.00	7.50	6.30	0.55	1.40	1.10	3.19	0.00	4.79	0.00	1.32	1.84	0.87	0.49	2.68	0.00	1.11	0.77	0.00	1.78	0.65	2.50	3.30
28.00	7.49	6.30	0.00	2.31	4.85	0.00	0.00	4.80	0.00	0.00	0.80	0.00	1.26	2.53	0.00	0.00	0.49	0.00	1.13	2.27	3.30	3.30
29.00	7.50	6.30	1.75	1.40	0.85	0.01	0.00	4.68	0.00	0.00	3.19	0.49	2.08	4.29	0.00	0.00	0.00	0.00	1.81	0.82	1.90	3.21
30.00	7.50	6.30	3.20	3.07	0.00	2.89	0.00	4.09	0.00	1.66	3.90	0.00	1.10	2.37	0.00	1.31	0.00	0.00	1.15	0.75	3.09	2.84
31.00	7.50	6.30	4.52	1.78	1.21	5.63	0.00	1.84	0.00	1.24	4.56	0.00	1.65	1.48	0.00	1.00	4.57	0.00	1.30	0.42	2.56	3.40
32.00	7.50	6.30	1.86	0.00	0.00	5.69	0.99	3.71	0.00	0.81	3.50	0.49	0.75	0.49	0.00	0.67	0.01	0.00	3.13	2.11	3.24	3.30
33.00	7.50	6.30	6.01	2.07	0.00	4.52	0.00	4.80	0.00	0.00	4.44	0.38	2.79	3.89	0.15	0.00	0.00	0.00	3.30	0.53	3.18	3.31
34.00	7.50	6.30	5.78	1.11	0.49	0.77	0.00	4.79	0.00	1.25	4.20	0.00	3.07	3.97	0.00	1.00	3.36	0.00	1.51	0.92	2.05	2.27
35.00	7.50	6.30	1.06	0.00	6.37	3.73	0.00	4.55	0.00	0.15	4.52	0.00	1.52	4.30	0.00	0.13	3.31	0.00	0.08	3.05	0.78	0.86
36.00	7.50	6.30	3.82	1.55	0.32	5.13	0.00	4.75	0.00	2.86	4.25	0.00	0.85	2.33	0.00	2.28	0.00	0.00	2.04	1.77	3.67	1.94
37.00	7.49	6.30	4.03	3.14	0.00	2.32	0.00	4.24	0.00	0.88	2.28	0.00	0.58	0.94	0.00	0.82	4.23	0.00	1.33	2.40	2.36	3.31
38.00	7.50	6.30	4.51	3.01	6.12	2.80	0.00	4.12	0.00	1.14	4.49	0.00	0.65	0.57	0.00	0.92	0.12	0.00	0.18	0.06	2.77	3.30
39.00	7.50	6.30	6.01	0.68	5.69	2.52	0.00	4.82	1.22	0.00	4.37	0.00	0.00	2.06	0.00	0.00	0.49	0.00	0.58	0.00	1.75	2.54
40.00	7.50	6.30	4.69	3.27	1.86	3.90	0.00	4.79	0.00	0.09	2.87	3.97	2.41	0.00	0.00	0.04	1.75	0.49	1.31	0.00	2.63	3.30
41.00	7.50	6.30	0.29	3.46	0.00	5.18	0.00	4.79	0.75	0.00	4.10	3.92	3.76	1.67	0.00	0.00	3.52	0.00	1.73	1.13	3.31	1.54
42.00	7.50	6.30	3.34	2.93	0.00	5.65	0.00	4.80	0.00	0.39	2.25	4.09	3.92	0.91	0.00	0.00	3.90	0.00	1.78	1.14	3.12	3.26
43.00	7.50	6.30	0.68	4.13	0.00	2.01	0.00	4.38	0.00	2.59	3.31	0.00	2.20	3.80	0.00	0.00	3.89	0.00	1.85	1.78	1.79	3.30
44.00	7.50	6.30	4.44	4.09	2.54	2.66	0.00	3.62	0.00	0.00	4.57	0.99	2.52	3.64	0.00	0.00	2.97	0.00	3.63	2.33	0.64	3.31
45.00	7.50	6.30	5.99	2.99	3.19	4.75	0.00	0.00	0.00	0.55	4.50	0.00	3.80	4.17	0.00	0.44	0.00	0.00	0.97	3.09	3.47	3.31
46.00	7.49	6.30	5.25	0.62	0.68	1.40	0.00	3.13	4.79	1.51	3.06	0.49	3.44	2.80	0.00	1.20	0.49	0.00	1.93	0.54	3.30	3.30
47.00	7.50	6.30	4.84	2.53	3.40	1.21	0.00	4.02	0.00	0.40	3.13	0.00	1.72	0.93	0.00	0.00	1.57	0.00	0.74	2.25	1.41	2.23
48.00	7.50	6.30	6.04	0.00	0.00	3.19	0.00	4.80	4.96	0.00	3.73	0.00	1.73	4.26	0.00	0.00	3.90	0.00	2.34	3.01	4.26	0.00
49.00	7.50	6.30	2.74	0.35	2.12	4.91	0.00	4.80	4.80	0.00	0.59	2.19	0.77	2.57	0.00	0.00	3.90	0.00	2.72	1.88	3.12	2.16
50.00	7.50	6.30	2.65	0.00	4.51	3.87	0.00	4.77	4.77	0.49	3.84	0.00	4.12	3.31	0.00	0.00	3.90	0.00	0.51	0.87	3.31	2.79
51.00	7.50	6.30	3.50	1.86	0.46	0.99	0.00	4.83	2.38	0.68	4.00	3.01	2.58	1.73	0.00	0.00	3.91	0.49	0.79	1.66	3.23	3.23
52.00	7.50	6.30	2.77	0.81	5.19	2.60	0.00	4.80	0.75	2.81	4.18	3.17	3.34	0.00	1.72	0.00	3.90	0.00	1.65	0.99	3.23	3.03
