Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.769s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	9.57	6.87	0.00	3.34	0.04	3.06	0.00	2.13	0.32	1.27	3.30	0.11	1.14	2.72	0.99	0.00	0.49
3.00	9.60	6.90	3.38	3.05	2.12	0.49	1.61	3.07	3.92	2.53	5.20	2.61	0.48	2.07	3.69	0.00	1.04
4.00	9.60	6.90	5.36	1.52	0.00	3.63	1.65	4.19	1.91	2.30	2.72	3.83	0.00	1.07	3.50	0.00	1.21
5.00	9.60	6.90	4.26	3.09	3.60	0.98	0.40	4.37	2.84	1.68	3.76	4.62	0.00	1.87	3.06	0.64	0.22
6.00	9.61	6.90	2.80	2.11	0.00	4.33	0.00	2.52	0.00	4.63	1.66	0.95	3.36	1.01	1.95	1.07	2.28
7.00	9.60	6.90	3.90	3.06	1.46	3.66	0.73	4.36	2.47	3.64	3.78	5.17	4.49	2.59	4.11	0.00	2.83
8.00	9.60	6.90	3.56	3.04	1.20	4.19	0.20	3.84	5.20	2.27	4.39	2.76	0.02	3.73	4.53	0.00	2.63
9.00	9.60	6.90	6.26	4.10	5.41	5.49	0.00	2.67	3.53	3.70	3.74	4.42	0.49	3.87	4.19	0.49	0.55
10.00	9.60	6.90	2.79	4.83	3.53	2.77	0.00	2.63	0.00	4.93	5.39	4.31	0.00	2.59	4.18	0.00	0.37
11.00	9.61	6.90	1.79	3.46	0.00	2.59	0.00	3.66	0.00	5.12	2.52	4.22	0.00	1.88	2.05	0.00	1.22
12.00	9.60	6.90	6.15	5.38	0.00	4.78	2.56	1.83	5.16	1.27	6.02	3.99	0.00	0.49	3.18	0.00	2.94
13.00	9.60	6.90	6.59	3.51	4.38	0.92	0.00	3.33	0.00	3.17	5.37	3.06	0.00	3.73	3.66	0.00	0.53
14.00	9.60	6.90	6.90	2.78	6.10	2.48	0.00	1.71	0.00	0.68	5.20	3.65	0.00	3.18	2.33	0.00	0.25
15.00	9.61	6.90	6.91	3.53	3.51	1.94	1.54	1.47	1.33	2.81	3.74	0.86	3.45	1.80	2.86	0.34	1.31
16.00	9.60	6.90	6.34	5.71	5.62	0.06	1.59	0.99	1.48	4.96	4.42	4.79	1.78	3.62	3.74	0.00	0.55
17.00	9.60	6.89	6.91	4.60	6.12	0.33	0.08	0.00	1.25	0.94	4.99	2.30	0.00	1.15	2.23	0.00	1.31
18.00	9.60	6.90	4.85	3.53	0.94	1.08	0.52	3.80	0.47	6.34	5.23	4.80	0.00	1.71	4.78	0.00	2.59
19.00	9.60	6.90	6.02	1.77	3.60	0.49	0.00	5.89	0.00	4.26	5.39	4.71	0.00	0.49	4.20	0.00	0.55
20.00	9.61	6.90	4.49	1.25	3.00	1.65	0.26	1.74	0.24	3.00	2.26	4.27	0.75	2.08	3.51	0.00	1.07
21.00	9.60	6.90	6.81	5.49	1.30	0.99	0.00	2.84	0.00	3.20	0.49	2.74	0.00	3.16	0.01	0.00	3.62
22.00	9.60	6.90	7.04	0.00	5.62	2.39	0.00	5.71	0.00	5.39	2.39	4.70	2.07	4.10	2.87	0.00	2.91
23.00	9.60	6.90	2.41	3.94	2.59	2.83	1.59	3.43	2.32	3.29	2.76	3.34	3.32	2.08	3.29	0.00	0.21
24.00	9.61	6.90	2.97	4.36	7.24	5.35	0.00	4.40	0.06	3.59	5.12	2.45	0.00	3.39	0.87	0.00	0.25
25.00	9.60	6.90	4.13	6.35	4.60	2.71	0.65	1.74	1.63	4.31	5.41	1.22	0.00	2.85	2.03	0.00	0.05
26.00	9.60	6.90	0.21	6.52	2.70	5.70	0.13	6.29	0.86	2.72	5.29	2.92	0.00	3.33	4.05	0.00	0.55
27.00	9.60	6.90	2.40	6.59	5.55	6.17	0.00	4.60	0.00	4.16	5.41	4.53	0.00	3.69	3.96	0.00	0.02
28.00	9.60	6.90	1.20	6.61	4.65	5.49	0.87	0.46	1.26	1.18	5.41	4.46	0.00	4.20	4.12	0.00	1.81
29.00	9.61	6.90	1.15	6.08	2.50	4.49	0.00	4.02	0.00	1.32	4.65	3.60	0.00	4.04	3.80	0.00	0.97
30.00	9.60	6.90	1.38	2.65	6.21	2.32	0.00	2.52	0.00	3.05	3.52	0.69	0.00	3.92	4.16	0.00	1.86
31.00	9.60	6.90	6.32	6.59	2.60	0.00	0.00	0.49	0.00	2.51	5.41	1.81	0.00	4.20	2.53	0.00	0.31
32.00	9.60	6.90	6.90	6.61	0.05	6.26	0.00	0.19	0.00	3.76	5.39	0.01	0.00	4.18	2.21	0.00	0.00
33.00	9.60	6.90	5.86	1.68	4.63	1.72	0.91	5.46	0.78	3.29	4.90	2.64	0.00	3.89	4.20	0.00	2.03
34.00	9.61	6.89	5.73	3.38	2.38	2.74	0.40	3.11	0.34	3.31	4.46	2.18	2.44	2.31	3.73	1.63	0.00
35.00	9.60	6.90	1.86	1.70	0.49	2.04	2.48	1.83	2.27	4.73	2.87	3.82	1.13	3.97	4.07	0.08	2.85
36.00	9.60	6.90	6.41	3.36	1.30	2.72	0.62	2.07	3.05	3.00	4.65	0.41	0.00	4.03	3.64	2.33	3.23
37.00	9.60	6.90	6.90	6.59	3.34	4.43	0.58	2.41	1.04	4.32	4.76	4.11	3.65	3.63	4.20	1.85	1.01
38.00	9.61	6.90	3.11	2.68	4.39	0.42	0.89	0.00	2.96	3.63	1.33	3.52	0.01	2.98	4.09	0.02	3.47
39.00	9.60	6.90	3.14	3.13	5.23	4.62	0.49	0.64	1.04	2.66	3.71	1.38	0.00	3.62	3.29	0.49	1.10
40.00	9.60	6.90	4.95	2.92	5.51	3.72	0.00	2.83	1.70	0.99	4.83	0.99	4.75	1.33	3.10	1.07	0.33
41.00	9.60	6.90	6.55	1.17	0.14	4.75	0.00	5.79	0.00	0.00	5.02	3.87	0.01	1.14	3.92	0.00	1.07
