Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.549s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.58	6.58	1.98	0.00	0.00	0.46	0.00	1.42	0.45	0.00	0.00	1.67	0.00	0.00	0.00	1.55	0.00	0.00	0.00	1.12	0.82	0.00	1.40
3.00	6.59	6.59	2.98	2.20	4.46	0.25	0.00	0.00	3.27	0.49	2.78	1.93	0.22	2.64	0.00	0.54	0.00	0.08	0.02	2.80	0.49	1.26	0.40
4.00	6.61	6.61	0.31	1.99	1.44	1.46	3.23	0.00	1.64	2.50	4.93	0.42	0.12	3.92	0.34	2.06	1.52	0.13	0.04	2.53	2.45	0.66	1.08
5.00	6.59	6.59	0.69	1.15	4.29	0.79	3.98	2.86	2.77	2.06	1.37	4.12	0.00	3.29	0.40	1.10	1.74	0.29	0.18	1.68	1.47	1.70	1.92
6.00	6.61	6.61	4.72	0.00	6.01	1.33	1.35	3.62	5.41	3.11	4.73	3.80	0.49	2.94	0.09	0.46	0.47	0.00	0.00	2.71	1.04	0.58	2.40
7.00	6.59	6.59	1.33	3.27	5.99	2.59	1.02	3.11	5.41	2.21	4.09	1.47	0.42	2.71	1.07	1.67	0.42	0.07	0.06	2.11	1.38	1.39	1.72
8.00	6.61	6.61	0.00	0.00	2.48	1.18	0.40	2.44	5.39	1.84	2.26	2.07	0.07	2.54	1.32	2.96	0.44	0.02	0.00	2.71	0.00	1.08	2.28
9.00	6.59	6.59	0.98	1.41	5.99	1.73	1.61	1.46	5.39	3.71	0.00	2.83	0.00	3.10	0.78	2.18	1.08	0.71	0.66	1.13	1.60	0.47	2.05
10.00	6.61	6.61	0.00	2.99	4.79	2.37	1.38	0.00	5.39	4.42	3.99	2.13	0.00	3.80	1.18	1.45	0.69	0.88	0.88	2.58	2.70	1.98	1.32
11.00	6.59	6.59	0.00	1.53	2.32	2.26	2.12	2.60	5.42	4.17	4.18	0.14	0.00	3.66	1.87	1.99	1.39	0.26	0.00	2.56	2.71	1.88	2.21
