Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.328s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.59	6.29	0.00	0.00	0.00	4.95	0.00	0.00	0.98	0.00	0.62	1.38	0.91	1.85	0.26	2.14	0.73	3.33	0.00	0.04
3.00	6.59	6.30	0.33	3.70	0.21	2.45	0.26	0.00	1.90	2.47	1.33	1.02	0.07	0.09	3.69	0.16	1.40	3.36	2.76	0.00
4.00	6.61	6.30	0.28	2.18	0.06	3.46	2.07	0.18	4.15	0.06	0.31	2.71	0.01	0.48	4.51	0.61	1.25	2.51	3.77	1.05
5.00	6.59	6.30	0.01	1.81	2.74	2.58	0.00	2.07	4.75	0.00	0.22	1.34	3.94	0.64	4.39	0.13	1.94	2.59	3.90	0.45
6.00	6.61	6.30	0.29	0.00	1.28	4.51	4.13	3.89	5.39	1.48	0.57	2.06	4.15	1.07	4.50	0.71	2.18	2.63	3.84	0.00
7.00	6.59	6.30	0.00	3.20	0.06	5.04	0.77	0.00	5.31	0.24	1.50	4.25	1.40	2.18	4.39	0.00	1.39	1.34	3.90	2.74
8.00	6.61	6.30	0.00	0.61	2.27	0.92	2.64	2.21	5.42	0.00	0.01	1.81	4.73	0.48	4.10	0.41	1.32	2.00	3.91	0.00
9.00	6.59	6.30	0.25	3.85	0.00	3.74	0.00	1.34	5.41	0.00	0.59	0.00	4.70	0.86	4.50	0.00	0.71	0.99	3.90	0.02
10.00	6.61	6.30	1.44	5.03	2.12	4.12	3.74	0.07	4.18	0.00	0.25	1.47	3.09	0.00	4.50	0.00	1.48	3.47	3.89	1.13
11.00	6.59	6.30	0.08	1.90	1.17	3.76	0.58	0.14	4.13	0.49	0.47	1.07	0.00	1.02	4.49	0.64	4.00	1.39	3.47	1.05
12.00	6.61	6.30	0.00	2.79	2.34	5.00	0.49	0.49	5.41	0.66	0.00	1.73	1.72	0.53	4.47	0.09	3.39	3.05	3.80	0.00
