Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.488s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.17	6.89	2.89	1.48	3.78	0.00	0.00	0.00	2.41	1.52	2.59	2.43	0.61	0.72	1.12	0.00	0.28	0.00	0.00	0.00	1.63	0.59
3.00	7.20	6.90	2.20	5.19	1.75	0.00	0.00	0.00	2.71	4.63	2.48	3.62	0.12	1.58	3.26	3.53	1.21	2.16	0.00	0.00	2.25	0.00
4.00	7.21	6.90	0.72	5.82	4.84	0.00	1.14	0.07	1.06	1.95	2.28	4.45	0.97	1.28	4.20	3.14	1.20	3.36	0.01	1.91	2.38	2.83
5.00	7.20	6.90	2.44	0.07	4.75	0.00	1.53	0.20	1.97	2.91	0.28	2.81	0.00	0.80	3.74	3.01	0.00	1.85	0.04	0.99	2.32	1.70
6.00	7.21	6.90	2.78	3.39	6.30	0.00	1.71	0.99	1.90	1.68	0.93	3.64	1.10	1.51	1.38	4.22	0.21	1.35	0.00	3.30	2.17	0.93
7.00	7.20	6.90	1.18	4.53	5.23	0.00	0.06	0.14	4.70	2.73	1.25	3.60	0.38	2.81	2.92	4.18	0.35	3.46	0.00	2.73	2.32	1.48
8.00	7.20	6.90	1.79	3.50	6.30	0.00	0.00	0.00	0.66	1.67	1.07	2.83	1.07	3.94	3.58	3.80	0.00	2.91	0.20	0.24	1.30	1.48
9.00	7.21	6.90	4.27	6.30	6.31	0.00	0.16	0.22	3.32	1.38	2.23	1.22	2.85	2.19	1.97	3.32	0.01	1.65	0.00	0.00	1.80	0.55
10.00	7.20	6.90	3.43	5.13	2.58	0.29	0.86	0.00	2.04	0.00	1.57	1.17	1.13	1.60	4.53	3.59	0.49	1.41	0.27	0.00	1.93	2.10
11.00	7.21	6.90	2.44	5.23	3.67	0.00	0.02	0.33	1.88	1.59	2.26	0.54	0.87	1.02	4.03	3.94	0.00	4.15	1.75	0.24	2.40	2.10
12.00	7.20	6.90	3.07	4.32	0.00	0.00	0.32	0.00	2.94	4.30	0.00	2.97	0.29	1.78	1.46	3.71	0.97	0.24	0.00	3.18	2.39	1.74
