Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.993s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	8.35	3.36	0.00	0.20	1.66	0.53	0.00	0.04	0.29	1.28	2.58	0.00	0.00	0.06	0.00	0.00	0.26	0.73	0.12	0.00	0.00	0.00	0.04
3.00	8.40	0.53	0.00	1.44	1.86	1.21	0.00	1.42	1.61	1.58	1.25	0.20	0.11	0.49	0.00	3.72	0.14	0.59	0.25	0.14	0.40	0.00	0.41
4.00	8.40	3.36	0.18	5.18	2.27	5.10	0.00	0.00	2.98	0.09	3.98	0.00	0.00	0.25	0.00	1.68	0.24	2.59	0.14	0.32	0.00	0.00	0.13
5.00	8.41	0.64	0.47	3.45	2.71	2.94	0.24	0.68	4.23	0.68	2.57	0.33	0.00	0.72	2.05	3.92	0.60	0.87	0.09	0.12	0.24	0.00	0.09
6.00	8.40	2.07	0.34	1.21	3.20	2.81	1.20	1.08	3.94	1.74	3.84	0.00	0.00	1.06	1.31	3.33	0.21	1.78	0.00	1.54	0.00	0.51	0.46
7.00	8.40	0.00	0.66	4.35	0.66	5.58	0.00	0.37	3.29	0.98	4.17	0.62	0.00	1.81	2.00	3.82	1.07	0.00	0.62	0.57	0.71	0.00	0.40
8.00	8.41	1.05	1.41	1.99	2.03	3.26	0.00	1.66	4.09	0.88	2.52	0.00	0.00	0.67	0.00	3.18	0.40	3.45	0.00	0.00	0.41	0.07	0.01
9.00	8.40	2.71	1.25	2.00	0.22	2.39	1.35	0.00	0.33	3.77	3.60	0.00	0.00	0.99	3.19	2.20	1.59	2.59	0.00	0.00	0.19	0.04	0.00
10.00	8.40	3.05	0.98	0.48	1.17	0.49	0.00	0.49	3.76	3.92	4.30	0.00	0.00	3.44	0.69	3.67	0.21	1.42	0.55	0.00	0.49	0.29	0.00
11.00	8.41	2.18	0.00	2.97	0.98	1.19	0.00	0.49	1.39	1.11	2.85	0.00	0.00	1.32	0.62	3.65	1.68	1.90	0.33	0.42	0.48	0.25	0.38
