Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.655s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	8.08	6.85	0.00	0.73	0.00	0.00	0.00	0.14	1.46	0.00	0.00	0.13	1.02	1.41	0.38	0.00	0.38	0.12	0.13	0.31	0.38	0.31	0.67	0.00
3.00	8.10	6.90	0.18	3.82	0.04	0.00	0.31	0.67	1.01	0.22	1.01	2.71	3.59	1.87	0.00	0.00	0.52	0.52	0.00	1.71	2.23	0.95	1.07	0.33
4.00	8.10	6.90	2.52	1.72	0.94	0.27	1.24	0.51	2.44	1.73	3.99	2.87	1.79	1.79	1.04	0.00	0.02	0.00	0.29	1.10	2.10	0.00	0.78	0.57
5.00	8.10	6.90	2.92	4.33	0.12	1.33	0.65	0.00	0.62	0.00	4.50	2.20	1.13	2.76	0.00	0.39	0.00	0.00	1.20	1.48	1.28	0.01	1.33	0.95
6.00	8.10	6.90	2.00	0.29	0.51	0.37	0.75	0.37	1.33	4.33	4.50	2.96	4.25	2.74	1.28	0.00	0.01	0.01	0.09	2.40	2.86	0.75	0.72	0.48
7.00	8.10	6.90	2.68	1.98	1.71	0.19	0.00	0.54	3.37	1.35	4.31	1.81	3.30	0.00	0.01	0.00	0.55	0.68	0.00	2.28	2.03	1.79	1.45	0.58
8.00	8.09	6.90	1.10	4.89	0.00	0.98	0.39	2.31	3.64	2.08	4.32	0.00	0.67	0.69	1.44	0.00	0.41	0.38	0.00	1.71	2.05	0.86	0.00	0.00
9.00	8.10	6.90	0.00	5.10	0.61	3.89	0.00	0.07	1.85	0.00	3.90	0.00	4.65	2.28	0.00	0.00	1.58	1.58	0.00	2.14	2.05	0.40	1.33	0.00
10.00	8.10	6.90	1.66	4.99	0.00	1.81	0.75	1.75	3.24	0.61	1.61	1.01	3.57	0.93	3.86	0.38	0.11	0.08	0.80	2.39	2.14	1.35	0.35	1.11
11.00	8.10	6.90	3.56	3.67	0.00	0.07	0.00	0.69	2.60	2.18	0.00	0.00	1.34	0.00	0.31	0.00	0.64	0.64	0.00	2.23	2.11	0.15	0.00	0.21
12.00	8.10	6.90	1.61	4.40	0.00	0.00	0.00	0.00	4.50	4.22	0.00	0.00	3.17	0.00	0.49	0.00	0.84	0.84	0.00	0.00	2.10	0.24	0.00	0.53
13.00	8.10	6.90	2.28	4.00	0.25	1.65	0.00	1.17	3.29	0.46	0.00	0.00	3.60	0.00	0.15	0.00	0.94	0.94	0.00	0.41	2.10	2.10	1.39	0.11
14.00	8.09	6.90	1.33	2.99	0.00	0.67	0.00	0.48	4.33	0.69	2.73	0.00	3.60	0.00	1.25	0.00	0.80	0.82	0.00	0.00	2.11	2.00	1.80	0.00
15.00	8.10	6.90	1.20	1.52	0.47	0.28	0.00	2.47	4.25	0.99	3.94	0.87	3.53	2.99	1.08	0.00	0.11	0.08	0.00	0.00	2.10	2.01	1.48	1.12
16.00	8.10	6.90	2.60	5.10	0.00	0.02	0.00	3.78	3.11	0.19	0.00	0.04	3.38	3.60	0.00	0.00	0.00	0.00	0.00	0.00	2.10	1.21	0.49	0.72
17.00	8.10	6.89	0.99	5.10	0.00	0.41	0.00	1.08	2.57	0.00	0.00	0.00	2.07	3.58	0.00	0.00	0.84	0.86	0.00	0.00	2.11	0.47	0.00	0.48
18.00	8.10	6.90	4.88	5.10	0.60	0.61	0.00	1.19	3.52	0.09	5.62	0.31	3.79	3.60	0.04	0.00	0.29	0.28	0.00	0.92	2.10	0.98	0.22	1.32
19.00	8.10	6.90	0.52	4.97	0.00	0.18	0.00	1.30	4.29	4.22	4.50	2.56	3.60	3.60	0.00	0.00	0.09	0.09	0.00	2.40	2.10	0.33	0.00	1.41
