Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.054s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.64	2.25	0.31	2.72	0.00	2.43	0.00	0.00	1.01	3.31	0.00	0.00	0.67	0.13	2.03	0.54	0.06	0.00	0.00	0.00	0.06
3.00	8.70	2.99	0.46	0.49	3.65	2.57	0.00	0.00	0.62	3.96	0.04	1.25	1.28	1.20	3.58	2.97	0.19	1.93	0.01	0.00	1.33
4.00	8.70	4.30	0.85	1.53	1.64	1.61	1.95	0.00	0.14	2.71	0.00	0.42	0.18	3.99	3.76	1.18	0.28	1.53	0.45	0.38	0.15
5.00	8.70	3.30	0.00	2.06	0.01	2.26	1.10	0.58	1.30	0.79	0.00	1.18	2.43	3.39	1.13	2.81	0.00	1.45	0.00	0.00	0.14
6.00	8.69	5.69	1.39	4.70	2.72	2.41	0.28	0.24	0.46	3.27	0.00	0.00	0.00	4.63	1.86	3.53	1.87	2.17	0.00	0.00	0.99
7.00	8.70	5.75	0.01	0.00	0.58	2.33	0.14	0.14	0.40	2.32	0.00	1.18	0.88	4.64	0.29	1.08	0.00	2.72	0.08	0.00	0.40
8.00	8.70	3.45	0.00	0.00	2.99	2.64	0.81	0.39	0.06	3.84	0.00	0.00	0.84	4.18	1.27	1.12	0.00	3.26	0.45	0.13	0.05
9.00	8.70	3.92	1.54	2.86	1.72	6.76	1.94	0.00	0.00	2.90	0.00	0.00	0.00	4.39	4.16	0.00	0.14	3.34	0.00	0.68	0.67
10.00	8.70	6.28	0.00	2.93	2.91	3.04	0.37	0.00	0.00	4.66	0.00	0.80	0.29	4.39	1.94	1.21	1.64	2.58	0.20	0.13	0.61
11.00	8.69	1.42	0.00	1.21	0.07	4.47	3.37	0.71	0.02	4.04	0.02	1.21	0.45	1.51	2.33	1.00	0.73	3.31	0.26	1.28	0.19
12.00	8.70	7.96	0.46	2.58	1.07	1.35	1.64	0.94	0.00	1.92	0.00	0.20	0.49	4.25	2.40	0.00	0.33	2.92	0.27	0.49	0.34
13.00	8.70	7.49	0.00	2.03	1.26	1.85	1.14	1.02	1.90	4.79	1.90	0.04	0.41	4.33	0.54	0.42	0.00	2.39	0.00	0.40	0.00
14.00	8.70	4.49	0.99	1.48	5.35	3.58	0.55	0.49	0.02	2.58	0.00	0.00	1.92	3.03	2.39	4.10	0.00	3.23	1.17	0.22	0.71
15.00	8.70	5.36	0.49	0.00	0.33	3.06	1.75	0.82	0.49	2.66	0.00	0.75	1.02	4.77	4.68	2.13	0.00	3.62	0.64	0.66	0.19
16.00	8.69	3.33	0.00	2.56	2.80	2.64	0.00	0.00	0.00	1.51	0.00	1.13	0.97	4.77	3.25	2.05	0.00	1.42	0.58	0.00	1.13
17.00	8.70	1.97	0.00	3.07	3.71	2.50	0.88	0.79	0.00	1.12	0.00	2.39	0.68	4.25	3.83	0.49	0.98	3.27	0.13	0.00	0.99
18.00	8.70	7.93	0.00	3.92	5.78	2.43	1.80	0.20	1.00	1.30	0.00	0.51	0.32	2.13	3.45	0.00	0.73	2.56	0.16	0.00	1.02
19.00	8.70	7.07	0.38	2.58	2.59	4.02	1.15	1.31	0.00	3.00	0.00	0.34	0.38	4.85	0.55	2.71	2.34	0.89	0.00	0.16	0.00
20.00	8.70	3.27	1.34	2.07	3.60	1.28	1.40	0.25	1.79	4.52	0.75	0.34	1.21	2.80	0.97	1.28	0.38	0.95	0.13	0.53	0.00
21.00	8.69	5.65	0.00	0.57	2.61	1.97	2.07	1.85	0.57	4.75	0.57	3.56	0.98	2.89	2.86	2.44	0.00	2.46	0.62	0.68	1.06
22.00	8.70	7.50	0.00	2.48	2.60	5.13	0.14	0.13	0.01	0.77	0.00	4.09	0.00	2.30	2.64	3.85	0.00	1.45	0.00	0.05	0.31
23.00	8.70	7.50	0.00	4.64	1.24	1.27	0.26	0.24	0.00	3.58	0.00	0.06	0.66	3.03	1.97	2.50	0.00	3.32	0.41	0.00	1.87
24.00	8.70	4.24	0.00	4.66	0.66	1.92	0.00	0.00	0.02	4.71	0.00	0.07	0.00	1.57	3.51	3.90	0.00	2.43	0.00	0.00	1.41
25.00	8.69	7.17	0.00	2.65	3.13	3.53	1.14	0.60	0.40	2.01	0.00	0.08	0.49	2.84	3.42	3.09	0.93	2.66	0.32	0.00	0.00
26.00	8.70	3.30	0.00	2.91	1.67	1.97	2.23	0.95	0.37	3.16	0.00	1.60	0.74	3.31	2.33	1.73	0.00	0.88	0.08	1.31	0.49
27.00	8.70	5.88	0.33	0.00	3.05	3.11	0.00	0.00	0.00	4.20	0.00	2.11	1.87	3.11	1.60	3.84	0.00	1.98	0.00	0.00	0.66
28.00	8.70	6.69	1.30	3.82	1.46	4.30	2.17	0.25	0.00	1.19	0.00	1.78	1.41	1.99	2.21	3.06	1.02	3.31	0.62	1.27	0.20
29.00	8.70	7.47	0.48	3.09	3.66	4.05	1.72	1.51	0.84	1.94	0.00	2.01	0.01	4.13	0.49	2.81	0.00	3.30	0.01	0.00	0.02
30.00	8.69	5.69	0.00	6.10	2.93	3.27	2.20	0.86	0.05	4.78	0.04	1.05	0.00	4.79	1.06	3.03	0.49	2.96	0.00	0.00	0.00
31.00	8.70	7.50	0.00	1.17	2.07	2.05	0.67	0.14	0.31	1.66	0.00	0.48	3.14	4.80	0.80	2.56	0.00	3.29	1.92	0.58	0.48
32.00	8.70	3.45	0.64	4.29	2.08	2.61	1.32	0.04	2.05	2.94	0.00	0.26	0.21	3.29	0.00	1.01	0.00	2.85	0.20	0.00	0.38
33.00	8.70	0.05	4.00	3.71	2.17	2.79	1.32	0.92	0.00	3.58	0.00	0.41	1.47	3.33	0.05	1.68	0.00	2.80	0.00	0.37	0.26
34.00	8.70	1.18	1.25	3.60	2.83	4.42	0.65	0.58	1.35	5.10	0.00	1.59	0.00	2.67	0.00	2.91	0.78	3.06	0.00	0.00	0.00
35.00	8.69	6.44	0.45	2.41	2.26	1.05	1.25	1.12	0.37	5.10	0.00	0.67	0.97	3.73	2.77	0.32	0.00	0.40	0.62	0.86	0.00
36.00	8.70	7.50	1.94	3.67	2.39	1.71	0.26	0.00	0.00	4.53	0.00	0.13	0.39	4.80	2.26	3.53	0.00	3.38	0.25	0.09	0.46
37.00	8.70	6.34	2.39	2.26	1.86	2.77	1.98	1.42	2.20	5.02	0.00	0.51	0.65	1.79	3.78	2.34	0.49	2.58	0.00	0.00	0.00
