Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.608s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.05	0.00	0.00	0.00	1.14	0.00	0.99	0.00	0.94	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	1.45	0.62	2.68	4.45	0.60	1.70	0.00	0.72	0.00	1.33	0.01	0.00	0.00	2.63	0.22	0.00	0.00	0.97	0.04	0.00
4.00	8.10	1.06	2.21	1.15	5.08	0.00	0.55	0.73	1.64	0.00	0.84	0.37	0.33	0.00	1.79	0.74	0.08	0.34	0.45	0.18	0.00
5.00	8.10	0.00	1.34	2.26	2.20	0.00	1.47	0.94	0.58	0.00	0.00	0.00	1.06	0.19	2.48	0.12	0.00	0.01	0.00	0.62	0.00
6.00	8.10	1.97	3.71	2.24	5.39	0.38	0.51	3.77	1.24	0.00	1.25	0.39	0.01	0.00	0.62	0.06	0.93	0.19	0.55	1.59	0.00
7.00	8.10	1.47	0.00	0.00	6.59	1.01	1.13	0.48	2.31	0.00	0.88	0.47	2.24	0.00	2.90	0.00	0.53	0.00	1.67	0.42	0.00
8.00	8.09	0.00	1.50	3.33	4.16	0.12	2.01	3.38	1.59	0.00	0.06	0.41	2.04	0.02	0.71	1.83	0.05	0.00	0.69	1.28	0.00
9.00	8.10	4.09	0.78	1.47	6.16	0.00	1.04	0.92	2.80	0.00	2.53	2.08	0.11	0.00	0.85	2.89	1.99	0.00	0.00	2.65	0.00
10.00	8.10	0.11	1.22	2.10	6.54	0.00	3.70	1.91	3.46	0.00	0.11	0.05	0.21	0.00	0.05	0.99	0.08	0.00	1.60	0.18	0.00
11.00	8.10	2.41	0.75	1.90	6.47	2.31	2.01	5.41	0.99	0.00	1.61	0.18	0.11	1.88	0.00	0.40	0.00	0.00	0.00	0.47	0.00
12.00	8.10	0.21	0.00	1.90	5.05	0.16	3.03	4.24	0.52	0.00	0.12	0.28	0.00	2.00	3.26	1.93	0.00	0.11	0.00	0.87	0.00
13.00	8.10	0.00	1.32	2.92	6.42	0.20	1.86	4.84	0.89	0.00	0.16	0.01	1.02	0.34	3.91	0.00	0.13	1.13	0.00	0.95	0.00
