Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.259s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.85	6.85	1.33	0.44	0.00	0.00	0.37	0.31	0.00	0.19	1.08	0.02	0.00	0.06	0.00	0.00	0.37	0.00	0.00	0.00	0.98	0.00	0.00
3.00	6.90	6.90	3.21	1.40	0.72	0.00	0.79	3.47	3.84	0.29	1.77	2.70	1.40	2.30	0.09	1.99	1.24	0.00	1.88	0.00	0.49	0.62	0.00
4.00	6.90	6.90	0.41	3.84	0.72	0.00	0.04	2.28	2.43	0.00	1.95	3.65	1.21	1.00	0.79	2.61	0.71	1.13	2.92	0.88	2.91	0.48	0.29
5.00	6.90	6.90	1.21	4.60	0.59	0.39	0.13	0.87	3.72	0.15	2.24	4.03	0.26	0.58	0.29	0.12	0.05	0.08	2.32	1.90	2.56	0.32	0.26
6.00	6.90	6.90	1.59	3.54	0.29	1.87	1.20	1.30	2.28	0.00	2.20	3.01	0.00	0.01	0.00	3.00	0.00	0.28	1.53	2.45	2.36	1.46	0.68
7.00	6.90	6.90	2.81	5.02	1.78	0.14	0.12	1.44	5.04	0.00	2.18	4.26	0.00	0.47	0.85	3.47	0.78	0.00	0.00	2.87	2.48	1.13	0.54
8.00	6.90	6.90	1.75	4.13	0.29	0.13	0.04	0.88	2.81	0.26	2.85	3.57	0.22	0.00	0.00	3.10	0.00	0.00	0.12	1.98	2.28	1.35	0.54
9.00	6.90	6.90	2.79	3.44	0.00	0.00	0.06	2.97	4.96	1.18	2.07	2.26	0.00	0.09	0.91	3.92	0.99	0.00	4.00	1.92	1.13	1.52	0.31
10.00	6.90	6.90	2.40	4.92	0.00	1.92	0.52	2.54	4.52	0.00	1.95	2.58	0.00	1.73	0.77	1.95	1.58	0.00	3.60	1.52	2.03	2.03	0.35
11.00	6.90	6.90	1.01	1.01	0.00	0.00	1.87	1.48	1.11	0.58	4.22	3.99	0.00	0.00	0.87	3.89	3.27	0.00	3.51	0.78	2.60	0.86	0.69
12.00	6.90	6.90	0.68	4.88	0.07	1.32	1.14	2.16	0.00	0.00	4.04	3.86	0.00	0.66	0.73	3.49	3.93	0.00	1.90	3.90	2.66	0.82	0.52
13.00	6.90	6.90	4.89	2.94	1.52	0.00	0.94	0.00	0.00	0.71	4.49	4.31	0.00	0.00	0.00	2.99	3.91	0.00	3.62	2.61	2.52	2.67	0.60
14.00	6.90	6.90	1.93	5.99	0.00	0.19	0.95	1.53	2.89	0.66	4.51	3.89	0.99	2.43	0.99	2.56	3.79	0.00	1.32	2.52	2.56	1.74	0.57
15.00	6.90	6.90	2.79	4.26	1.94	0.32	0.91	3.03	0.08	1.75	3.45	2.20	0.49	1.86	0.02	2.32	3.63	0.00	3.60	2.30	2.26	1.19	0.29
16.00	6.90	6.90	2.61	5.38	0.37	2.46	0.55	0.34	2.33	1.04	1.60	3.17	0.00	0.74	2.48	3.91	1.05	0.00	3.47	2.91	2.17	0.49	0.48
17.00	6.89	6.89	0.45	5.97	0.71	0.07	0.02	0.00	0.49	0.00	3.71	2.99	0.25	0.61	0.01	3.71	2.45	0.00	2.34	2.83	2.08	1.02	0.60
18.00	6.90	6.90	1.22	6.01	0.00	0.88	1.39	2.08	5.09	0.61	4.50	4.84	0.00	0.61	0.55	3.09	1.73	0.00	1.37	2.99	1.70	1.52	0.53
19.00	6.90	6.90	1.90	5.77	0.86	0.00	0.02	2.53	4.91	0.00	4.50	4.13	3.77	0.00	1.91	2.10	0.00	0.00	1.87	2.98	2.60	1.51	0.61
20.00	6.90	6.90	0.73	5.95	0.00	0.00	1.06	0.00	4.32	0.00	4.29	4.03	0.09	0.00	0.87	3.90	0.28	0.00	0.00	2.79	2.65	0.91	0.60
21.00	6.90	6.90	2.97	6.01	0.00	0.00	0.27	0.00	5.12	0.00	4.11	4.50	0.49	0.00	0.53	3.91	1.71	0.00	0.49	3.04	2.70	2.76	0.59
22.00	6.90	6.90	4.80	5.99	0.00	0.00	0.46	2.08	3.25	0.00	3.06	3.01	0.11	3.37	0.00	2.67	1.21	0.00	1.65	2.34	2.70	1.80	0.53
23.00	6.90	6.90	2.52	5.17	0.04	4.10	1.84	4.96	5.45	0.00	2.78	3.82	0.00	0.94	1.20	0.07	0.49	0.00	1.26	2.58	2.64	2.20	0.57
24.00	6.90	6.90	1.21	6.01	3.27	1.58	1.44	4.22	0.00	0.00	1.48	4.39	0.00	0.04	1.24	0.06	0.00	0.00	3.66	2.37	2.68	0.57	0.58
25.00	6.90	6.90	1.64	5.99	1.98	0.00	2.13	1.11	4.83	0.00	3.34	3.57	0.00	0.02	1.50	3.78	0.49	0.00	3.62	2.98	2.66	2.66	0.59
26.00	6.90	6.90	2.41	5.13	1.48	0.09	1.73	2.48	0.01	0.00	3.40	3.34	0.00	0.09	0.94	3.30	2.38	0.00	0.85	2.50	0.69	1.99	0.60
27.00	6.90	6.90	3.76	5.55	2.31	1.70	0.00	2.44	0.00	0.00	2.61	3.52	0.00	0.99	0.41	3.93	3.93	0.00	0.00	2.81	0.14	1.87	0.58
28.00	6.90	6.90	0.49	5.99	3.56	0.59	2.66	0.00	0.00	0.00	4.37	4.50	0.00	0.00	2.99	3.90	2.50	0.00	0.00	3.00	1.33	1.33	0.60
29.00	6.90	6.90	4.32	5.99	0.77	0.88	0.60	0.00	0.00	0.00	1.37	4.50	0.00	4.13	0.00	3.79	0.00	0.00	0.00	2.96	2.70	0.28	0.60
30.00	6.90	6.90	4.69	6.01	1.81	0.00	2.37	0.00	0.00	0.00	4.51	4.50	0.00	3.18	0.00	3.91	0.00	0.00	0.00	2.99	2.46	2.19	0.58
31.00	6.90	6.90	0.65	5.92	2.06	0.46	0.28	0.00	0.00	0.00	3.63	3.10	0.00	0.00	0.18	1.22	0.00	0.00	0.00	3.00	2.71	1.98	0.27
32.00	6.90	6.90	4.50	5.91	0.59	0.24	1.58	0.99	0.00	0.00	3.47	3.12	0.00	0.00	0.34	4.92	0.00	0.00	0.49	3.00	2.51	2.61	0.80
33.00	6.90	6.89	0.46	5.81	0.54	0.00	0.85	1.92	0.49	0.00	4.51	3.85	0.00	0.00	1.20	3.90	0.00	0.00	0.49	2.89	2.63	2.47	0.57
34.00	6.89	6.90	0.00	5.86	0.00	0.00	0.16	5.33	0.00	0.00	4.50	4.13	0.00	0.00	2.66	3.90	0.00	0.00	0.00	3.00	2.71	2.43	0.58
35.00	6.90	6.90	4.40	5.75	0.11	1.51	2.56	4.32	0.00	0.00	3.80	0.37	0.00	0.00	0.46	3.42	1.63	0.00	0.00	2.66	1.81	1.79	0.59
36.00	6.90	6.90	1.98	5.99	1.06	0.00	3.25	1.28	3.17	0.00	4.49	3.40	0.00	0.20	1.02	3.82	3.89	0.00	0.00	1.70	1.95	2.57	0.38
37.00	6.90	6.90	0.48	6.01	4.88	0.01	1.53	0.00	0.00	0.00	4.30	1.81	0.28	0.00	1.68	3.91	2.38	0.00	0.00	3.00	1.71	1.93	0.53
38.00	6.90	6.90	1.11	1.79	0.34	1.17	0.00	0.00	0.00	0.00	3.21	4.50	0.00	0.00	1.08	3.90	3.98	0.00	0.00	2.99	2.71	0.60	0.60
39.00	6.90	6.90	3.71	5.76	3.29	0.02	0.00	0.00	0.49	0.00	2.40	4.50	0.51	0.04	1.18	3.82	2.79	0.00	0.00	3.00	0.62	1.70	0.60
40.00	6.90	6.90	5.37	5.13	2.99	1.00	0.00	0.00	0.00	0.00	1.75	4.51	1.08	0.01	0.91	3.90	3.58	0.00	0.49	3.00	1.30	1.58	0.55
41.00	6.90	6.90	2.64	5.99	0.91	1.08	0.00	0.00	0.00	0.00	0.49	4.50	0.20	0.00	2.64	3.91	2.80	0.00	0.00	3.00	0.53	0.01	0.59
42.00	6.90	6.90	5.39	5.68	1.19	0.00	0.00	0.00	0.00	0.00	3.29	4.50	0.00	0.32	1.48	3.90	3.77	0.00	0.00	2.99	2.53	3.30	0.60
43.00	6.90	6.90	2.84	5.88	0.28	0.00	0.93	0.00	0.00	0.00	3.09	3.90	0.44	0.00	0.94	3.90	3.66	0.39	0.00	2.97	1.46	1.32	0.60
44.00	6.90	6.90	4.43	5.99	3.01	0.21	1.51	0.49	3.29	0.00	4.44	3.14	0.21	2.28	0.05	3.86	1.72	2.13	0.99	2.38	2.73	1.84	0.59
45.00	6.90	6.90	3.05	4.44	0.57	0.74	0.26	0.00	0.33	0.00	4.47	4.56	0.11	3.98	0.00	3.84	1.31	0.00	0.00	3.00	1.77	2.78	0.42
46.00	6.90	6.90	0.82	5.32	2.24	0.00	3.10	0.00	0.39	0.49	4.17	4.47	2.43	2.12	1.68	3.36	0.54	0.00	0.49	1.41	2.64	2.71	0.40
47.00	6.90	6.90	2.47	6.01	0.72	0.00	0.41	3.23	2.60	0.00	4.33	3.74	0.59	1.54	1.27	3.11	2.08	0.57	0.00	3.00	0.73	2.27	0.84
48.00	6.90	6.90	0.14	5.99	2.07	0.57	0.49	3.29	5.10	0.00	4.37	3.98	0.00	0.00	1.58	1.63	0.00	0.00	2.39	2.76	1.88	2.07	0.49
49.00	6.90	6.89	1.18	6.01	0.40	0.00	0.07	0.00	4.43	0.00	4.51	3.33	0.00	0.67	1.67	2.80	0.49	0.00	3.59	2.98	2.70	2.68	0.60
50.00	6.89	6.90	0.08	2.18	0.19	0.08	0.00	0.00	4.25	0.00	3.24	3.24	0.00	0.79	0.08	3.37	1.19	0.00	3.60	0.93	1.68	0.35	0.54
51.00	6.90	6.90	1.25	4.95	0.42	0.65	0.00	0.02	2.51	0.58	1.28	3.63	0.65	2.20	1.88	3.87	0.00	0.00	1.86	3.00	1.86	2.67	0.60
52.00	6.90	6.90	3.43	6.01	0.05	0.00	0.66	0.00	0.00	0.75	2.23	4.50	0.00	0.00	2.24	3.89	0.49	0.00	0.00	3.00	2.58	2.65	0.60
53.00	6.90	6.90	0.02	5.99	0.00	0.00	0.09	0.00	2.44	0.00	5.17	4.43	0.00	3.65	3.57	3.91	0.85	0.00	1.81	2.91	2.44	2.70	0.46
54.00	6.90	6.90	3.57	6.01	1.00	1.81	0.13	0.00	0.00	0.00	4.50	3.82	0.27	0.00	3.37	3.90	0.00	0.00	3.60	2.99	2.70	2.70	0.69
