Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.927s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.69	7.49	7.20	0.00	0.04	0.91	1.00	0.00	0.00	0.49	2.14	1.18	2.40	0.15	0.00	2.97	1.32	1.28	1.72	0.00	0.00
3.00	8.70	7.50	7.20	1.52	1.65	0.78	2.16	1.61	0.00	3.17	1.81	1.44	0.48	1.70	0.94	3.73	0.69	3.71	2.25	1.11	1.07
4.00	8.70	7.50	7.21	1.01	4.75	3.94	0.00	3.83	0.79	0.79	2.04	2.45	0.08	1.20	0.00	2.93	0.59	2.99	2.39	1.65	1.31
5.00	8.70	7.50	7.20	2.26	3.14	2.43	1.42	5.43	1.34	0.74	2.83	3.09	4.25	0.69	0.40	3.06	0.00	1.97	3.00	0.60	1.58
6.00	8.69	7.50	7.21	4.04	3.25	2.43	2.07	2.03	1.83	2.43	2.84	1.68	1.81	3.62	5.16	3.90	0.09	3.31	3.00	1.10	0.72
7.00	8.70	7.50	7.20	0.75	0.54	5.32	0.01	0.48	1.07	3.17	5.10	1.12	0.49	4.80	3.31	3.90	0.49	3.30	3.00	0.00	1.06
8.00	8.70	7.50	7.20	0.49	0.15	6.31	0.00	3.10	0.19	0.52	4.39	1.20	0.00	4.80	0.11	3.91	1.95	3.30	3.00	1.66	0.07
9.00	8.70	7.50	7.21	0.00	0.07	5.36	5.20	0.00	3.06	2.84	5.10	2.94	0.00	1.74	4.44	3.89	0.62	3.30	2.99	0.26	0.00
10.00	8.70	7.49	7.20	6.89	3.32	2.58	3.65	2.98	0.02	1.15	5.10	0.01	0.00	5.28	4.26	3.91	2.04	3.31	3.00	1.47	0.01
11.00	8.69	7.50	7.21	5.17	0.57	1.66	3.29	1.63	0.32	2.74	3.77	0.28	2.06	1.71	2.17	3.90	1.67	2.16	1.33	1.92	0.00
12.00	8.70	7.50	7.20	2.63	3.93	5.22	1.46	3.44	0.18	0.75	5.03	2.89	3.64	3.13	0.49	3.90	0.29	3.17	2.90	1.66	0.00
13.00	8.70	7.50	7.20	0.01	1.34	0.47	1.95	6.11	4.40	0.00	4.79	4.06	0.34	0.94	0.49	3.90	0.06	3.00	3.09	0.64	1.25
14.00	8.70	7.50	7.21	0.00	0.00	1.75	3.06	0.68	2.28	0.78	5.11	2.23	0.00	1.45	2.52	3.80	0.00	2.91	2.12	0.40	2.12
15.00	8.70	7.50	7.20	0.78	0.00	4.82	5.12	0.00	1.97	1.81	2.83	1.91	0.00	2.05	3.73	3.90	0.00	2.90	1.01	1.39	2.10
16.00	8.69	7.50	7.21	3.30	2.40	5.95	2.43	1.22	1.28	3.52	1.85	1.19	0.00	3.45	2.64	3.90	0.00	3.30	2.91	0.00	2.04
17.00	8.70	7.50	7.20	3.56	2.87	3.76	3.04	1.48	0.38	0.39	4.37	0.91	0.00	4.23	2.24	3.74	0.00	3.30	2.94	0.00	0.08
18.00	8.70	7.50	7.21	1.72	4.88	3.76	1.99	0.00	1.13	4.00	0.00	1.13	0.01	4.80	3.39	2.04	0.00	3.30	2.99	1.05	0.00
19.00	8.70	7.49	7.20	1.35	5.62	3.97	0.37	0.00	0.95	4.02	4.73	0.87	1.57	2.10	0.58	3.06	0.00	3.31	3.01	1.38	0.25
20.00	8.70	7.50	7.20	0.00	1.14	4.31	2.18	0.00	1.85	1.98	3.01	4.98	0.00	1.38	1.02	2.90	0.06	3.29	2.99	1.11	0.00
