Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.657s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.84	6.59	5.99	0.11	2.63	0.00	2.26	0.78	0.00	0.00	0.00	2.07	0.22	0.00	1.59	0.64	1.94	0.06	0.00	0.00	0.45	0.46
3.00	9.90	6.59	6.01	1.48	1.04	0.00	3.65	0.74	2.54	0.00	2.30	3.49	0.49	3.18	3.30	0.47	0.46	1.19	1.04	0.00	1.42	2.26
4.00	9.90	6.61	5.99	2.86	2.28	2.79	3.51	0.99	2.01	2.89	1.05	2.41	0.75	1.71	0.97	0.00	1.38	0.92	1.67	2.91	3.20	1.80
5.00	9.89	6.59	6.01	5.69	1.88	2.51	3.90	0.51	0.00	0.00	1.48	2.23	2.32	3.01	0.00	0.05	1.61	0.45	3.45	2.17	2.43	2.40
6.00	9.90	6.61	5.99	2.27	3.60	0.00	4.83	3.39	2.61	0.00	0.00	1.71	0.05	4.51	3.87	0.77	0.00	1.68	3.40	3.37	3.00	3.00
7.00	9.90	6.59	6.01	4.17	4.24	1.14	5.39	0.00	2.48	0.00	1.47	1.34	2.61	2.96	1.77	1.04	1.92	0.80	3.60	3.29	3.00	3.00
8.00	9.89	6.61	5.99	0.24	2.97	2.66	2.85	0.00	3.23	3.03	2.32	3.98	2.67	0.00	0.68	0.13	2.59	3.04	3.57	1.94	2.17	2.99
9.00	9.90	6.59	6.01	0.00	5.73	3.38	2.08	2.51	4.17	4.84	4.10	3.92	0.42	2.71	1.41	2.16	3.01	3.14	3.63	2.99	1.40	3.00
10.00	9.90	6.61	5.99	0.00	5.69	0.15	2.87	2.32	5.38	4.79	3.36	0.05	1.67	3.07	2.41	0.00	1.15	3.49	3.59	3.31	2.99	3.00
11.00	9.89	6.59	6.01	3.38	1.80	2.64	1.80	3.38	0.06	4.15	1.02	1.74	3.94	3.73	1.38	0.00	0.18	3.60	3.60	3.30	2.77	3.00
12.00	9.90	6.61	5.99	1.72	0.00	0.00	5.39	2.91	0.00	1.02	1.31	0.80	3.56	4.50	2.65	0.00	2.41	3.60	3.60	3.23	2.94	3.00
13.00	9.90	6.59	6.01	1.25	3.91	3.38	5.38	2.60	0.00	2.51	0.99	2.67	2.97	4.50	4.47	0.00	2.19	3.36	3.60	3.30	2.91	2.99
14.00	9.90	6.61	5.99	0.94	0.71	1.04	4.82	1.45	0.00	4.00	2.00	2.38	0.22	4.50	1.41	0.00	2.50	2.66	3.60	3.04	2.37	2.87
15.00	9.89	6.59	6.01	0.00	0.99	0.86	4.65	3.10	1.83	0.89	1.98	1.38	5.42	4.50	5.50	0.00	0.00	1.40	3.59	2.97	2.50	2.68
16.00	9.90	6.59	5.99	1.35	0.00	0.18	5.83	2.00	1.13	2.05	1.85	3.49	0.60	4.50	1.46	0.00	3.50	0.99	3.60	3.24	3.00	3.26
17.00	9.90	6.61	6.01	2.77	6.56	0.00	1.83	0.51	3.84	1.57	1.98	3.25	3.58	3.63	2.18	0.00	2.41	1.87	1.21	1.04	0.88	3.01
18.00	9.89	6.59	5.99	5.98	5.70	1.94	4.36	4.56	3.04	0.75	1.71	2.87	3.94	4.50	0.00	0.00	0.00	2.45	2.96	2.21	0.00	3.00
19.00	9.90	6.61	6.01	2.45	2.00	0.01	5.51	5.10	3.23	4.53	3.65	1.40	2.32	2.08	0.00	0.00	2.78	3.58	3.60	0.14	2.97	3.00
20.00	9.90	6.59	5.99	0.71	3.46	3.45	5.38	5.10	1.83	4.11	4.68	2.92	0.00	4.51	3.20	0.00	3.60	3.29	2.51	0.99	3.00	3.00
21.00	9.89	6.61	6.01	2.05	0.47	1.52	5.22	5.10	1.34	2.90	4.52	1.24	2.48	4.47	2.40	0.49	3.49	1.53	4.10	3.70	3.00	2.98
22.00	9.90	6.59	5.99	0.49	0.00	2.66	4.91	4.15	0.92	3.39	0.54	3.54	2.07	4.52	4.33	0.05	2.48	1.28	3.60	3.30	2.85	3.01
23.00	9.90	6.61	6.01	1.58	0.00	1.99	5.16	2.66	1.53	4.98	2.85	0.05	4.12	4.10	3.87	0.49	2.80	3.37	3.45	3.10	1.20	2.38
24.00	9.89	6.59	5.99	0.85	5.23	0.91	5.35	4.97	0.98	4.75	3.58	0.00	1.12	4.73	4.20	0.00	1.61	2.92	2.41	1.71	3.29	2.23
25.00	9.90	6.61	6.01	4.43	4.05	2.01	1.15	2.97	0.58	2.99	1.42	1.47	2.60	4.40	2.91	0.32	3.57	3.19	1.90	3.31	1.73	2.79
26.00	9.90	6.59	5.99	0.77	5.26	3.92	2.98	3.89	2.53	0.15	4.16	0.77	3.59	0.58	1.48	0.95	3.13	2.76	2.43	0.58	2.89	2.99
27.00	9.90	6.61	6.01	5.04	5.72	1.68	5.04	1.57	0.00	0.00	0.98	0.49	4.22	3.94	0.99	0.00	3.60	0.80	3.62	3.67	2.96	3.00
28.00	9.89	6.59	5.99	4.18	5.70	0.52	5.39	2.26	5.13	1.84	1.54	4.20	4.11	4.50	0.00	0.00	3.59	0.00	3.60	3.30	2.93	3.00
29.00	9.90	6.59	6.01	2.46	5.45	0.62	4.19	1.22	1.87	2.47	1.97	1.97	3.19	3.53	1.34	0.00	2.85	0.11	1.00	2.63	0.87	2.99
30.00	9.90	6.61	5.99	4.51	5.70	3.01	4.76	1.84	0.98	2.12	4.24	1.48	0.49	3.99	1.34	0.00	3.56	1.21	3.29	3.30	2.50	2.84
31.00	9.89	6.59	6.01	2.00	3.62	1.18	3.11	0.57	2.97	4.59	1.27	2.67	3.09	2.93	4.56	0.48	2.68	3.53	3.59	3.30	3.00	2.21
32.00	9.90	6.61	5.99	3.65	2.52	3.24	5.31	1.64	0.04	1.01	1.65	1.54	1.91	3.65	3.26	0.09	2.11	3.36	3.60	0.02	2.33	2.44
33.00	9.90	6.59	6.01	3.43	2.57	2.79	4.66	0.49	3.62	0.49	2.41	0.57	2.52	4.50	2.81	1.14	3.42	2.93	3.60	0.92	3.00	0.65
34.00	9.89	6.61	5.99	0.01	5.22	0.99	4.86	0.47	4.79	2.19	0.49	0.00	0.73	4.04	1.61	0.00	3.59	2.17	3.60	3.26	2.99	2.12
35.00	9.90	6.59	6.01	0.49	4.52	0.01	4.83	0.00	1.44	0.00	4.62	1.63	1.48	1.66	0.09	0.47	1.26	1.66	3.59	1.81	3.00	2.68
36.00	9.90	6.61	5.99	5.69	5.69	5.72	5.41	1.71	0.48	0.00	4.80	4.50	0.00	0.00	0.00	0.00	0.00	0.49	3.60	0.00	2.99	1.70
