Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.532s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.07	0.04	1.28	0.00	0.81	0.44	0.82	0.00	0.00	1.26	0.24	0.00	0.00	0.00	0.45	1.84	0.00	0.00	1.42	0.00	0.00
3.00	8.10	1.25	0.00	2.07	0.00	5.61	3.51	0.44	1.48	2.46	0.33	0.49	0.00	0.00	0.00	1.59	0.00	0.88	1.48	1.19	0.04
4.00	8.10	1.78	0.08	1.28	1.97	6.29	4.44	2.63	1.11	0.59	0.99	0.87	0.00	0.41	0.39	0.26	0.08	0.18	0.20	0.12	0.09
5.00	8.10	0.68	0.41	3.84	0.61	5.73	3.42	3.38	0.32	3.50	0.00	0.01	0.00	0.09	0.08	1.63	0.11	0.47	1.30	0.05	0.00
6.00	8.10	0.00	2.04	5.44	1.14	5.99	5.58	3.90	2.65	4.29	0.00	2.27	0.00	0.58	0.55	2.28	0.61	1.13	3.31	0.00	0.00
7.00	8.10	0.99	1.28	2.60	0.00	5.22	3.36	2.65	1.54	4.82	1.85	2.99	0.00	0.38	0.39	3.03	0.78	0.05	2.36	0.00	0.00
8.00	8.09	5.88	6.18	0.02	0.00	6.01	5.71	6.18	1.35	4.53	3.78	2.71	0.00	0.00	0.00	0.00	0.00	0.00	3.21	0.00	0.00
9.00	8.10	2.71	0.74	1.41	0.32	5.50	3.21	1.98	2.84	2.73	0.99	1.34	0.00	0.00	0.69	0.48	0.65	0.59	2.26	1.02	0.00
10.00	8.10	2.66	3.64	3.65	1.24	4.02	0.40	1.08	1.17	2.41	0.94	3.21	0.00	0.00	0.22	1.80	0.21	0.00	1.14	0.06	0.00
11.00	8.10	3.13	2.25	3.99	0.09	1.52	6.15	4.32	0.84	3.32	2.40	0.42	0.00	0.00	0.32	0.95	0.22	0.00	1.86	0.94	0.00
