Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.622s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.80	7.44	6.89	0.18	3.85	0.16	2.47	0.00	1.79	1.93	0.16	0.00	1.83	1.67	0.73	0.72	0.00	0.00	0.85	0.62	0.52	0.00
3.00	7.80	7.50	6.90	4.06	5.43	4.38	1.78	0.80	1.64	1.59	2.67	0.40	0.60	3.10	3.59	1.54	0.00	0.95	2.24	0.93	1.48	0.00
4.00	7.81	7.50	6.90	0.58	5.41	4.37	1.44	2.66	2.98	3.71	3.27	0.69	0.47	0.97	0.49	0.20	0.80	2.46	2.58	0.77	1.42	0.02
5.00	7.80	7.50	6.90	2.65	5.02	4.00	3.53	2.94	3.66	0.97	0.94	0.09	0.77	2.63	0.00	1.47	0.00	0.07	0.20	0.72	1.77	0.40
6.00	7.80	7.50	6.90	1.25	5.39	5.03	5.06	4.27	4.76	3.45	2.26	0.11	0.49	4.51	0.00	4.18	0.00	0.00	0.49	0.62	1.77	0.01
7.00	7.81	7.50	6.90	2.13	5.41	4.39	5.13	4.66	4.31	4.49	0.00	0.78	1.59	4.50	2.85	2.33	0.00	0.00	1.64	0.25	1.83	0.02
8.00	7.80	7.50	6.90	2.87	4.91	4.89	1.63	4.35	3.87	1.04	2.12	0.00	1.60	4.11	1.37	3.17	3.16	0.66	2.91	1.53	0.31	0.00
9.00	7.80	7.50	6.90	3.30	5.42	4.70	0.49	2.10	3.82	1.59	0.99	1.37	2.50	4.51	0.00	2.23	0.58	0.33	3.09	1.14	1.35	0.54
10.00	7.81	7.49	6.90	2.16	5.39	4.96	4.68	0.54	4.35	2.00	1.24	1.78	4.04	4.50	1.38	0.08	1.95	0.49	3.00	1.26	0.22	0.72
11.00	7.80	7.50	6.90	0.44	5.11	4.57	4.45	5.68	3.06	2.47	0.79	0.66	2.51	4.29	1.61	2.47	0.00	0.01	2.87	0.54	1.80	0.26
12.00	7.81	7.50	6.90	0.00	5.39	2.92	5.09	4.79	3.94	0.00	3.04	0.00	0.00	4.50	4.32	4.22	0.00	0.00	3.00	0.49	1.79	0.00
13.00	7.80	7.50	6.90	0.00	5.41	2.16	5.10	2.67	4.60	2.31	1.52	0.81	4.29	4.20	4.25	2.58	0.57	0.74	2.61	0.26	1.70	0.35
14.00	7.80	7.50	6.90	2.65	5.39	1.90	0.95	3.21	4.82	0.86	1.28	0.00	4.26	4.52	1.20	0.95	0.13	1.38	2.57	1.22	1.79	0.00
