Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.390s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.89	7.77	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.79	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.22	0.39	0.04	0.00	0.00	0.00	0.07
3.00	9.90	7.80	2.79	0.00	0.01	0.00	2.26	1.42	3.17	0.37	0.00	2.37	2.92	0.00	0.00	0.00	0.00	0.52	1.47	1.45	0.00	0.31	0.00	0.13	0.20
4.00	9.90	7.81	4.31	0.00	0.49	0.13	2.72	0.02	3.42	0.00	0.00	1.31	3.26	0.11	2.28	1.97	2.20	2.61	1.86	0.49	0.00	0.45	0.40	0.00	0.06
5.00	9.89	7.80	3.36	0.89	0.14	3.01	5.61	0.80	4.90	0.00	0.93	0.14	2.00	0.37	0.05	2.96	0.82	0.69	1.67	1.54	0.00	0.39	2.08	0.35	0.08
6.00	9.90	7.80	3.72	0.08	0.01	5.23	5.68	0.49	5.23	0.98	0.49	3.50	3.85	0.00	1.22	3.01	2.56	1.47	0.22	0.01	0.00	0.91	1.79	0.24	0.00
7.00	9.90	7.81	3.33	0.00	1.18	0.99	6.01	0.44	2.23	0.00	0.48	0.00	1.93	0.14	0.09	3.31	3.10	0.78	0.00	0.99	0.00	1.46	1.48	0.31	0.35
8.00	9.89	7.80	6.54	0.00	0.91	1.41	5.26	0.51	3.58	0.00	0.00	3.78	0.80	0.00	0.00	3.20	2.27	0.94	1.15	2.66	0.00	0.52	1.79	1.27	0.00
9.00	9.90	7.80	3.01	0.53	0.06	3.52	5.98	3.46	1.25	1.14	0.06	1.30	0.91	0.00	0.25	1.54	2.99	2.07	0.00	2.70	0.00	0.09	1.79	1.50	0.00
10.00	9.90	7.81	0.28	3.49	0.88	3.04	6.01	0.49	0.89	1.68	0.44	1.11	5.10	0.41	0.00	1.46	1.13	0.97	1.40	2.54	0.00	0.07	1.80	1.51	0.08
11.00	9.89	7.80	3.25	0.00	0.49	0.49	5.63	0.00	5.41	3.47	1.33	0.66	2.72	0.01	0.18	0.31	0.22	2.48	2.56	2.32	0.00	0.08	1.79	1.50	0.00
12.00	9.90	7.81	1.19	0.00	0.00	1.84	6.03	0.49	2.64	2.23	0.72	4.13	4.12	0.37	2.61	0.00	2.52	2.37	2.72	1.05	0.00	0.00	1.81	1.45	0.08
13.00	9.90	7.80	2.78	0.00	0.55	3.64	5.99	0.24	5.38	0.49	1.02	3.06	4.00	0.58	1.07	1.46	2.94	2.57	2.70	2.32	0.00	0.04	1.80	1.48	0.12
