Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.343s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.05	6.89	3.11	3.65	0.27	0.00	1.45	1.52	3.49	0.29	0.91	0.46	3.42	1.10	2.45	0.09	1.84	0.28
3.00	8.10	6.90	3.31	0.84	5.08	0.00	3.01	4.05	4.45	1.01	0.39	1.71	4.51	0.16	3.86	0.44	0.98	3.31
4.00	8.10	6.90	3.77	2.68	0.93	4.78	1.97	1.78	4.39	1.83	0.94	2.52	3.49	2.58	3.13	0.47	0.00	3.06
5.00	8.10	6.90	3.29	2.21	1.83	2.65	4.70	5.13	1.73	0.33	1.11	3.93	3.86	1.45	3.04	1.44	0.00	2.65
6.00	8.10	6.90	0.48	2.16	1.97	1.48	0.37	4.29	2.54	0.49	2.04	2.26	3.94	1.10	4.20	3.60	3.00	3.31
7.00	8.10	6.90	0.00	5.69	0.00	4.04	4.56	4.75	1.32	1.04	0.58	2.04	4.50	2.85	4.12	2.53	3.18	3.14
8.00	8.09	6.90	4.04	5.65	2.28	3.51	5.39	2.76	1.26	2.28	1.79	1.45	3.29	1.31	2.34	0.19	2.64	0.00
9.00	8.10	6.90	0.00	5.49	0.49	3.21	3.65	4.79	3.86	2.25	6.11	0.49	4.90	2.98	4.65	0.00	3.18	4.18
10.00	8.10	6.90	0.00	5.70	0.00	0.00	5.39	5.38	0.00	3.90	5.09	0.13	4.47	0.51	4.38	1.22	3.54	3.30
11.00	8.10	6.90	1.20	5.20	3.38	2.71	3.00	3.07	3.37	1.32	3.89	0.86	4.52	1.21	3.56	0.44	3.26	3.20
