Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.611s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.88	0.00	0.00	0.00	0.00	0.07	0.00	0.00	1.11	0.00	0.37	0.00	0.44	0.88	0.00	0.93	0.06	0.00	0.00	0.00	1.45	0.00	0.20	0.12
3.00	6.90	2.93	0.00	0.44	1.27	0.13	0.00	2.80	2.19	0.00	1.34	0.00	1.46	2.32	0.00	0.69	0.32	0.82	1.52	0.13	1.31	0.00	0.25	0.18
4.00	6.90	4.42	0.08	2.11	1.22	0.25	0.26	1.90	0.52	0.00	0.02	0.15	1.90	0.11	0.00	2.43	0.00	1.20	1.70	0.00	1.32	0.97	0.01	0.14
5.00	6.90	3.92	0.00	6.67	0.29	0.09	0.00	0.68	1.79	0.33	0.00	0.00	0.44	1.19	0.00	3.44	0.00	2.26	1.95	0.00	1.98	0.85	0.95	0.00
6.00	6.90	6.02	0.00	5.24	0.49	0.58	0.00	3.44	2.96	1.68	0.04	0.00	0.07	0.89	0.49	2.94	0.00	3.13	1.17	0.00	2.21	0.62	0.18	0.34
7.00	6.90	2.52	0.00	4.33	1.28	0.02	0.00	2.01	5.12	0.00	0.00	0.01	0.84	2.54	0.00	1.12	0.00	2.78	0.94	0.00	2.14	1.21	0.01	0.02
8.00	6.90	2.05	0.81	2.31	2.85	0.40	0.25	1.65	3.58	0.92	0.49	0.52	1.07	1.15	0.00	0.94	0.00	2.40	1.48	0.00	2.70	1.34	0.32	0.02
9.00	6.90	6.32	0.00	3.91	0.00	1.74	0.01	0.91	0.57	0.00	0.92	0.28	0.74	1.97	0.68	1.35	0.22	2.74	2.23	0.20	2.53	0.67	0.19	0.07
10.00	6.90	5.37	0.00	5.04	0.49	0.59	0.00	3.72	1.10	0.00	0.01	0.37	0.31	1.68	0.46	3.04	0.51	0.37	2.20	0.47	2.36	1.64	0.59	0.00
11.00	6.90	5.00	0.01	7.15	0.19	2.43	0.55	2.06	3.12	0.81	0.00	0.66	0.00	0.33	0.00	2.45	0.25	1.52	0.51	0.20	2.68	1.85	0.01	0.20
12.00	6.90	5.23	0.00	4.88	1.12	0.22	0.12	3.17	4.56	0.05	0.81	0.26	0.39	2.76	0.00	1.61	0.65	1.06	1.14	0.55	2.72	0.49	0.19	0.04
13.00	6.90	5.13	0.47	6.14	4.22	1.12	0.18	3.62	0.67	0.00	0.27	0.64	0.89	1.14	0.44	3.05	0.28	0.00	1.35	0.21	1.74	1.33	0.14	0.18
14.00	6.90	1.86	0.00	2.31	0.94	0.98	0.20	1.67	3.78	0.00	1.02	0.00	0.99	0.71	0.66	0.46	0.13	0.53	2.39	0.00	1.22	1.55	0.48	0.27
15.00	6.90	2.51	0.00	2.32	2.54	1.10	0.00	3.40	3.04	0.08	0.16	0.25	0.40	2.16	0.62	3.30	0.48	1.10	0.74	0.26	1.90	0.98	0.78	0.69
16.00	6.90	4.70	0.68	0.46	3.34	0.60	0.00	3.40	1.98	0.68	2.08	0.00	0.00	1.80	0.00	2.34	0.48	1.74	1.33	0.41	2.85	1.33	0.27	0.33
17.00	6.89	3.32	0.39	6.65	1.88	1.07	0.37	2.06	2.12	0.61	0.06	1.08	0.55	2.12	0.00	3.16	0.35	3.14	1.53	0.08	2.39	0.74	0.48	0.00
18.00	6.90	4.23	0.00	3.54	1.71	2.18	0.00	2.05	1.27	0.00	0.00	1.10	0.00	0.72	0.00	4.04	0.65	1.55	2.46	0.12	0.49	2.66	0.00	1.10
19.00	6.90	4.33	0.49	5.13	3.59	1.55	0.00	2.60	1.91	0.00	1.31	1.24	0.00	2.03	0.00	1.44	0.46	0.58	2.26	0.00	0.31	1.44	0.92	0.00
20.00	6.90	5.85	0.00	0.54	1.90	1.07	0.00	3.07	3.63	0.18	0.49	0.87	0.67	0.00	0.00	4.82	0.49	1.19	3.00	0.00	1.74	1.58	0.16	0.31
21.00	6.90	5.17	0.00	2.12	1.59	1.31	0.00	0.33	4.33	2.07	1.02	0.51	4.00	1.33	0.00	2.77	0.00	2.19	2.13	0.00	2.67	2.18	0.00	0.00
