Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.440s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.69	0.00	0.00	5.61	0.00	0.00	0.00	0.00	1.75	2.43	0.00	0.60	0.21	1.61	0.77	0.92	0.00	0.00	0.00
3.00	8.70	0.05	0.06	2.33	0.57	0.00	0.00	0.12	2.26	2.39	0.00	0.77	0.26	0.69	1.44	0.00	0.40	0.19	0.00
4.00	8.70	5.13	1.46	3.26	0.15	0.00	0.32	1.01	3.38	3.44	0.01	0.52	0.44	1.07	0.08	0.00	0.00	1.71	0.00
5.00	8.70	1.25	0.42	2.50	1.77	0.00	0.07	0.00	2.52	2.25	3.67	0.67	0.07	1.51	0.02	0.00	1.95	0.62	0.00
6.00	8.69	1.00	0.49	4.75	1.59	0.00	1.44	0.52	4.15	3.72	3.99	0.32	1.38	1.85	1.59	1.25	0.67	0.39	0.14
7.00	8.70	0.00	4.04	7.83	0.80	0.00	1.74	0.00	2.76	5.10	3.04	1.99	0.54	2.47	1.55	0.19	0.00	0.91	0.00
8.00	8.70	0.00	7.81	7.81	1.30	0.00	0.01	0.00	5.59	4.92	0.35	3.71	0.01	2.56	0.27	0.52	0.12	0.00	0.00
9.00	8.70	0.00	1.45	7.57	1.20	0.00	0.71	0.00	3.54	1.28	1.25	0.89	3.51	2.40	0.27	0.20	0.00	1.77	0.12
10.00	8.70	2.96	4.39	7.81	1.95	0.00	0.00	0.94	2.26	3.18	1.53	2.43	2.58	2.26	0.99	0.22	1.47	0.16	0.00
11.00	8.69	1.24	4.57	6.23	1.75	0.00	1.19	0.00	3.63	4.23	1.30	3.31	0.72	0.31	3.36	0.16	0.02	0.00	0.00
12.00	8.70	0.00	2.79	7.70	1.98	0.00	0.20	0.38	4.86	1.55	2.24	3.31	1.93	2.06	2.53	0.12	0.48	0.07	0.00
13.00	8.70	0.00	3.21	7.80	0.00	1.08	0.99	0.00	3.69	3.50	3.32	3.62	2.01	0.58	1.05	1.33	0.00	0.21	0.31
14.00	8.70	0.31	3.04	7.30	0.77	0.00	0.11	0.00	1.30	2.39	3.52	2.56	0.00	3.06	1.11	2.76	1.22	0.08	0.00
15.00	8.70	0.18	1.39	3.05	3.13	0.00	0.00	0.00	3.53	4.02	3.14	2.23	1.57	2.00	0.99	1.21	0.00	1.19	0.00
16.00	8.69	2.25	5.41	6.24	0.32	0.00	0.00	0.53	2.81	3.90	4.80	1.37	0.99	1.20	0.51	0.00	2.58	0.91	0.00
17.00	8.70	1.13	1.25	7.29	0.00	0.00	1.06	0.00	3.57	1.95	2.89	0.27	2.32	4.00	1.27	0.02	1.86	0.00	0.00
18.00	8.70	1.45	3.93	5.42	0.00	0.00	0.09	0.00	4.19	2.00	4.65	1.38	0.49	3.38	1.21	0.45	0.49	0.49	0.07
19.00	8.70	0.00	6.25	5.90	1.37	0.00	0.01	0.49	2.26	4.85	4.12	3.51	2.86	0.82	0.00	1.08	0.00	1.99	0.51
