Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.645s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	8.69	7.20	7.20	2.92	3.42	3.46	0.00	3.87	0.00	2.41	0.77	2.83	0.00	1.70	0.00	1.97	0.00
3.00	8.70	7.20	7.20	5.71	6.52	1.74	0.00	3.31	4.04	1.97	3.18	3.44	2.44	2.84	1.21	3.39	0.00
4.00	8.70	7.21	7.21	6.90	5.75	7.09	0.00	3.57	2.77	2.74	3.18	1.35	0.00	2.14	2.37	1.20	0.00
5.00	8.70	7.20	7.20	3.11	5.94	5.19	0.11	3.99	5.19	0.51	2.47	2.89	1.26	1.66	1.30	3.30	0.25
6.00	8.69	7.21	7.21	0.00	5.56	6.29	0.64	5.22	5.38	2.99	1.91	2.83	0.32	0.00	1.99	3.80	0.81
7.00	8.70	7.20	7.20	3.01	6.69	4.69	0.00	1.15	3.11	4.82	4.68	2.98	0.89	2.31	0.81	3.72	0.00
8.00	8.70	7.20	7.20	4.75	2.32	0.77	0.52	0.01	3.78	0.24	0.92	2.53	2.51	3.63	1.85	2.06	0.22
9.00	8.70	7.21	7.21	3.05	6.36	6.30	0.19	3.05	5.41	4.79	3.40	4.22	1.24	4.20	0.14	0.13	0.06
10.00	8.70	7.20	7.20	6.89	1.48	5.31	0.28	5.65	5.39	4.73	0.62	4.18	0.00	4.10	3.82	0.75	0.21
11.00	8.69	7.21	7.21	6.91	2.94	0.99	0.02	5.43	5.41	4.88	1.17	4.16	1.17	4.22	0.11	3.39	0.01
