Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.716s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.28	6.29	6.28	0.25	0.00	0.00	0.02	0.00	2.92	0.00	0.00	1.22	0.00	0.38	0.40	0.06	0.51	0.00	0.00	0.00	0.00	1.24	0.00	0.11	0.00
3.00	6.30	6.30	6.30	0.81	0.00	1.22	0.47	0.06	2.84	0.00	1.02	1.14	0.04	2.33	0.49	1.33	3.99	0.04	0.40	0.75	0.85	2.52	1.27	0.61	2.01
4.00	6.30	6.30	6.30	0.49	1.06	2.63	0.09	1.06	3.21	0.00	2.44	4.51	0.52	3.27	1.98	0.39	3.98	1.81	0.01	1.19	1.73	3.09	2.51	1.26	0.98
5.00	6.30	6.30	6.30	0.00	2.25	0.16	0.00	1.05	3.78	0.00	0.80	3.44	3.38	3.58	0.44	0.00	1.72	1.39	0.71	0.00	1.81	1.19	1.59	0.45	2.52
6.00	6.30	6.30	6.30	1.30	0.02	1.40	0.00	0.15	5.39	0.61	0.00	3.85	3.06	0.09	1.90	0.77	3.90	2.52	0.00	0.04	0.14	3.30	2.64	1.68	2.37
7.00	6.30	6.30	6.30	0.53	2.03	2.05	0.00	0.08	5.32	0.00	0.00	4.17	1.90	0.99	2.47	2.38	3.74	0.00	0.00	0.33	3.31	3.30	0.11	2.19	2.24
8.00	6.30	6.30	6.30	1.00	0.42	0.37	0.00	1.88	4.97	0.00	0.26	2.06	2.23	0.00	3.09	2.89	2.51	2.31	0.00	0.74	2.65	3.31	1.60	2.58	0.07
9.00	6.30	6.30	6.30	0.71	0.19	2.14	0.55	0.00	5.41	1.05	3.65	2.17	3.66	2.01	3.62	0.85	3.44	3.45	0.00	0.00	2.78	3.21	1.75	1.40	0.28
10.00	6.30	6.30	6.30	2.87	0.00	0.00	0.45	0.00	5.41	0.00	0.42	0.46	0.49	0.00	3.84	1.17	3.32	3.65	0.00	1.05	2.78	3.06	2.37	2.46	0.84
11.00	6.30	6.30	6.30	0.46	0.00	1.52	0.00	0.00	5.39	0.00	1.47	0.68	0.49	5.10	1.32	1.37	3.36	1.60	0.00	2.91	1.59	3.11	2.71	2.45	2.40
12.00	6.30	6.30	6.30	0.49	0.00	1.12	2.43	0.00	5.37	0.00	0.00	1.66	4.89	2.06	3.89	2.20	1.91	2.21	0.00	1.12	1.55	3.30	2.66	0.91	2.38
13.00	6.30	6.30	6.30	1.18	1.58	0.99	0.00	0.00	5.39	0.00	1.68	4.36	3.87	4.50	3.60	0.00	0.00	0.00	0.00	0.00	1.19	3.30	2.61	1.07	0.52
14.00	6.30	6.30	6.30	0.00	0.00	0.49	0.20	0.00	5.26	0.00	1.74	2.87	4.49	4.11	2.04	0.01	3.99	0.00	1.11	0.58	2.78	2.74	2.71	2.33	0.00
15.00	6.30	6.30	6.30	0.69	1.60	1.88	0.49	3.04	5.39	0.48	0.49	4.46	4.02	4.16	1.19	1.97	2.26	0.00	1.35	1.25	0.74	3.21	2.25	1.59	0.00
16.00	6.30	6.30	6.30	1.42	1.72	0.00	0.00	0.00	5.11	0.00	0.22	2.12	4.10	2.01	3.63	0.49	0.00	0.00	0.00	1.77	1.54	3.16	2.52	1.14	0.00
17.00	6.30	6.30	6.30	1.32	0.99	1.28	0.00	0.12	4.42	0.99	1.55	4.70	4.50	2.43	2.57	0.51	0.00	0.00	0.00	1.27	1.12	3.29	2.70	2.39	0.99
