Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.696s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.88	7.75	7.16	6.42	0.00	0.04	2.60	0.19	0.00	4.40	2.13	0.01	3.19	1.81	0.00	1.38
3.00	9.90	7.80	7.20	6.57	1.04	0.74	1.66	0.33	0.00	3.99	4.05	1.50	1.24	4.40	0.75	2.28
4.00	9.90	7.81	7.21	6.81	3.45	1.63	0.08	4.58	1.78	2.79	0.45	3.19	3.92	3.58	0.00	0.26
5.00	9.89	7.80	7.20	1.97	4.79	1.84	0.00	1.55	2.30	4.33	3.44	2.03	1.68	0.93	1.24	1.94
6.00	9.90	7.80	7.21	7.38	6.69	1.63	0.00	2.73	3.70	4.80	4.44	1.92	3.30	4.12	0.99	2.61
7.00	9.90	7.81	7.20	6.88	1.61	0.00	0.00	1.40	5.32	4.78	4.57	3.64	4.50	1.92	0.00	2.59
8.00	9.89	7.80	7.20	0.00	7.40	2.26	3.99	0.00	5.42	4.83	1.74	1.26	3.44	0.49	0.00	0.97
9.00	9.90	7.80	7.21	0.00	6.90	3.32	0.00	1.35	5.39	4.79	4.79	0.00	4.51	0.00	0.00	2.71
10.00	9.90	7.81	7.20	0.00	1.11	0.55	0.49	5.68	5.41	4.80	4.80	3.77	4.49	0.00	0.00	2.70
11.00	9.89	7.80	7.21	3.36	0.00	0.62	3.84	2.93	4.11	4.79	4.79	4.35	4.46	4.19	0.00	2.70
12.00	9.90	7.81	7.20	6.92	0.00	1.58	1.93	4.29	0.00	4.77	4.53	1.65	4.51	4.30	0.00	2.61
13.00	9.90	7.80	7.20	6.89	0.00	0.06	1.30	0.40	0.00	4.78	4.82	0.06	4.53	4.51	0.00	2.70
14.00	9.90	7.80	7.21	6.76	4.31	1.70	2.05	0.44	2.96	4.76	1.92	3.13	4.42	4.32	1.97	1.11
