Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.608s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.05	8.04	1.40	4.42	2.17	2.57	0.01	1.79	0.77	2.34	1.74
3.00	8.10	8.10	0.00	0.60	2.21	2.25	0.06	2.01	2.21	2.20	1.45
4.00	8.10	8.10	0.00	2.17	0.99	1.47	1.13	1.26	1.66	0.49	1.25
5.00	8.10	8.10	0.11	0.00	0.00	1.85	1.12	1.02	0.37	2.01	1.40
6.00	8.10	8.10	0.67	2.51	2.59	4.96	1.90	6.09	0.04	3.57	2.87
7.00	8.10	8.10	0.00	1.19	4.19	4.13	1.34	4.27	0.84	1.35	0.89
8.00	8.09	8.09	0.00	0.22	4.65	0.00	0.31	3.93	0.55	0.89	0.52
9.00	8.10	8.10	0.20	0.00	5.31	0.06	1.15	3.34	0.80	1.44	3.19
10.00	8.10	8.10	0.48	0.00	1.94	4.99	0.49	0.82	0.85	2.05	2.72
11.00	8.10	8.10	0.00	0.00	5.70	5.39	0.00	5.41	0.00	3.36	3.59
12.00	8.10	8.10	0.00	0.00	5.70	5.39	2.10	5.37	6.31	0.82	3.59
13.00	8.10	8.10	0.00	0.00	5.70	5.39	5.42	5.38	5.41	3.60	3.62
14.00	8.09	8.09	0.00	0.00	5.70	5.42	5.39	5.36	5.41	3.60	3.60
15.00	8.10	8.10	0.00	0.00	5.70	5.39	5.41	5.37	5.41	3.59	3.59
16.00	8.10	8.10	0.00	0.00	5.70	5.41	5.39	5.33	5.39	3.60	3.60
17.00	8.10	8.10	0.00	0.00	5.70	5.39	5.41	5.38	5.41	3.60	3.60
18.00	8.10	8.10	0.00	0.00	5.70	5.41	5.41	5.37	5.41	3.59	3.59
19.00	8.10	8.10	0.00	0.00	5.70	5.41	5.38	5.37	5.39	3.60	3.60
20.00	8.09	8.09	0.00	0.00	5.70	5.39	5.41	5.37	5.39	3.60	3.59
21.00	8.10	8.10	0.00	0.00	5.70	5.39	5.41	5.39	5.41	3.60	3.62
22.00	8.10	8.10	0.00	0.00	5.70	5.41	5.41	5.41	5.41	3.59	3.59
23.00	8.10	8.10	0.00	0.00	5.70	5.39	5.39	5.39	5.41	3.60	3.60
24.00	8.10	8.10	0.00	0.00	5.69	5.41	5.41	5.36	5.38	3.60	3.60
25.00	8.10	8.10	0.00	0.00	5.71	5.41	5.36	5.38	5.39	3.59	3.56
26.00	8.09	8.09	0.00	0.00	5.70	5.39	5.39	5.42	5.41	3.60	3.59
27.00	8.10	8.10	0.00	0.00	5.70	4.98	2.04	4.78	3.16	3.59	2.06
28.00	8.10	8.10	0.59	0.00	3.70	2.06	0.00	4.02	0.40	1.21	1.22
29.00	8.10	8.10	0.49	0.68	3.62	0.25	0.52	4.99	2.14	1.31	0.67
30.00	8.10	8.10	0.00	0.00	5.70	0.00	0.00	5.39	5.39	3.60	0.00
31.00	8.10	8.10	0.00	0.00	5.71	0.00	0.00	5.41	5.41	3.60	0.00
32.00	8.10	8.10	0.00	0.00	5.69	0.00	0.00	5.41	5.39	3.59	0.00
33.00	8.09	8.09	0.00	0.00	5.71	0.00	0.00	5.39	5.41	3.60	0.00
34.00	8.10	8.10	0.00	0.00	5.69	0.00	0.00	5.41	5.41	3.60	0.00
35.00	8.10	8.10	0.00	0.00	5.71	0.00	0.00	5.39	5.39	3.59	0.00
36.00	8.10	8.10	0.00	0.00	5.70	2.74	3.32	5.41	5.41	3.60	2.21
37.00	8.10	8.10	0.00	0.00	5.70	5.39	5.39	5.41	5.39	3.60	3.60
38.00	8.10	8.10	0.57	4.12	1.01	2.89	0.55	0.42	1.25	1.55	1.71
39.00	8.09	8.09	0.67	1.79	1.37	4.68	0.00	4.75	0.00	1.70	1.06
40.00	8.10	8.10	5.99	5.92	4.24	5.09	0.49	4.03	0.00	3.60	2.27
41.00	8.10	8.10	0.00	0.05	2.18	1.15	0.00	3.33	0.07	2.73	0.48
42.00	8.10	8.10	0.99	5.85	4.47	3.01	4.43	3.33	0.00	3.59	2.94
43.00	8.10	8.10	3.20	6.01	5.69	5.39	5.41	5.41	4.13	3.60	3.60
44.00	8.10	8.10	1.61	5.99	5.71	5.41	4.75	5.38	5.32	3.60	3.60
45.00	8.09	8.09	0.19	3.36	3.03	3.79	0.53	3.47	2.85	3.05	1.95
46.00	8.10	8.10	2.78	0.00	3.70	2.03	0.00	1.24	2.20	2.25	2.21
