Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.030s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.77	7.18	3.85	3.21	1.78	0.94	0.52	2.52	0.00	3.37	0.00	1.18	2.74	2.43
3.00	7.80	7.20	1.25	6.23	2.18	3.45	0.00	5.38	0.00	5.09	0.00	0.99	3.80	3.13
4.00	7.81	7.21	1.10	4.63	0.00	4.39	0.98	2.61	0.00	5.10	0.00	1.51	3.71	3.29
5.00	7.80	7.20	3.30	6.30	0.00	0.62	1.67	6.05	0.00	5.10	0.00	0.95	3.90	3.20
6.00	7.80	7.21	7.62	6.21	1.19	6.51	0.00	5.39	0.00	5.11	0.00	0.49	3.90	0.87
7.00	7.81	7.20	6.90	6.30	0.00	5.63	0.00	5.41	0.00	5.10	0.00	0.78	3.91	0.92
8.00	7.80	7.20	6.82	6.30	0.00	3.79	0.00	5.39	0.00	5.10	0.00	3.40	3.90	3.60
9.00	7.80	7.21	2.31	6.30	0.00	5.70	0.49	5.41	0.00	5.10	0.00	4.79	3.90	2.93
10.00	7.81	7.20	0.00	6.30	5.65	5.70	0.00	5.39	0.00	5.10	0.00	4.80	3.90	3.60
11.00	7.80	7.21	1.71	6.30	1.66	4.57	1.20	1.44	0.00	5.10	0.00	4.73	3.90	3.00
12.00	7.81	7.20	1.74	6.30	0.00	5.11	0.00	0.87	0.00	5.10	0.00	4.62	3.79	3.36
13.00	7.80	7.20	6.52	6.26	0.99	4.38	0.00	3.43	0.00	5.06	0.00	1.41	2.61	3.32
