Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.618s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.97	0.00	0.00	1.51	1.65	0.74	0.00	0.00	0.00	0.48	1.73	0.00	0.00	0.00	0.00	1.57	1.20	0.00	0.24	1.80	0.08
3.00	9.00	0.00	0.00	0.38	2.89	0.49	1.51	0.00	0.00	1.38	1.98	0.00	0.77	1.07	0.86	0.04	0.00	0.21	2.60	0.67	0.29
4.00	9.00	1.70	0.59	0.14	1.24	0.79	3.00	0.59	3.82	1.59	2.14	0.00	0.01	0.05	3.29	1.20	0.93	3.54	1.90	1.12	0.06
5.00	9.01	1.88	0.57	0.74	2.51	1.40	3.24	0.00	3.21	0.73	1.45	0.00	1.10	0.00	2.77	0.94	0.00	1.42	2.08	2.45	0.74
6.00	9.00	1.26	0.00	1.86	5.97	1.37	0.14	0.47	1.87	2.06	1.42	0.00	1.90	2.52	3.07	1.33	0.60	3.47	3.83	3.54	0.40
7.00	9.00	2.58	1.52	0.06	1.48	0.19	0.77	0.52	4.31	3.62	1.66	0.00	2.83	0.57	0.55	1.04	0.74	1.63	1.88	0.47	0.00
8.00	9.00	0.02	0.06	0.49	4.35	0.22	4.47	1.55	1.31	3.72	4.09	0.00	3.34	3.54	0.00	0.04	1.07	0.21	4.56	1.28	0.00
9.00	9.01	4.32	0.00	0.00	0.84	0.06	1.58	0.72	1.44	3.30	1.39	0.00	3.50	0.12	2.70	0.34	0.65	3.90	1.75	3.60	0.04
10.00	9.00	2.31	0.00	0.00	4.69	0.49	1.78	1.71	3.92	2.03	2.16	0.00	3.13	0.47	0.00	0.00	1.35	3.10	1.79	2.83	0.00
11.00	9.00	2.24	0.00	1.66	5.72	1.40	3.09	1.22	1.42	1.58	2.79	0.00	4.52	3.25	4.38	0.78	0.98	1.73	1.87	1.54	0.00
12.00	9.00	2.33	0.00	0.00	5.64	0.00	1.44	2.03	2.33	0.16	2.59	0.00	4.10	2.19	2.79	1.80	1.55	3.79	1.58	2.32	0.00
13.00	9.01	2.56	0.08	0.19	5.53	0.26	0.80	0.71	1.91	3.04	2.83	0.00	2.93	0.00	1.12	0.06	1.21	1.26	1.14	3.44	0.00
14.00	9.00	0.06	0.31	0.39	5.08	0.29	1.15	0.48	2.43	1.39	2.79	0.00	0.37	0.00	2.17	0.21	0.01	2.23	3.78	2.40	0.05
15.00	9.00	0.65	1.14	3.53	2.41	3.82	3.11	0.00	2.01	0.99	1.83	0.00	2.77	0.49	2.37	2.94	0.00	0.21	3.32	2.57	0.00
16.00	9.00	0.98	0.00	0.81	3.34	0.21	2.48	0.92	0.29	0.82	0.49	0.00	3.84	1.79	2.76	0.60	2.06	2.66	0.53	1.30	0.00
17.00	9.01	2.48	0.00	0.00	5.70	1.01	1.35	0.16	4.26	2.97	0.00	0.00	4.13	0.49	1.25	0.78	0.14	2.36	1.90	2.77	0.02
18.00	9.00	1.32	0.00	0.21	0.79	0.37	2.39	0.81	4.37	4.47	2.67	0.00	4.40	0.00	4.18	3.50	1.17	0.00	2.73	1.42	0.00
19.00	9.00	1.61	0.04	0.11	3.76	0.07	1.93	0.78	3.80	0.67	3.13	0.00	4.11	2.27	2.90	0.58	1.20	0.60	2.43	2.68	0.15
20.00	9.01	2.20	0.00	0.06	1.87	1.05	1.28	0.93	0.99	2.05	0.51	0.00	3.82	0.00	3.40	2.66	2.19	0.34	2.60	2.79	0.00
21.00	9.00	2.08	0.00	1.00	5.05	1.86	1.08	0.73	4.90	3.21	1.30	0.00	3.85	0.00	1.86	0.52	1.50	3.20	2.86	3.14	1.90
22.00	9.00	3.78	0.00	0.00	3.25	1.07	0.00	1.02	0.00	2.91	2.86	0.00	4.40	0.00	3.00	0.42	0.81	4.03	1.67	3.60	0.99
23.00	9.00	2.51	0.75	1.67	0.74	0.74	4.16	0.98	0.00	1.01	4.80	0.00	4.16	0.00	1.75	0.39	1.48	2.94	0.00	2.45	0.13
24.00	9.01	2.66	0.00	1.31	3.09	0.21	0.42	0.47	4.49	2.81	4.79	0.00	3.03	0.13	2.33	0.13	0.35	1.70	1.39	1.37	0.48
25.00	9.00	5.59	0.00	0.77	4.35	1.25	1.42	0.00	0.22	4.51	2.06	0.00	3.16	3.18	3.60	1.97	0.14	1.71	3.83	1.93	1.40
26.00	9.00	1.84	0.00	0.14	4.59	0.00	2.32	0.68	1.33	2.57	2.44	0.00	4.37	0.77	1.20	1.68	1.06	0.78	1.79	1.94	0.00
27.00	9.00	4.07	0.00	1.68	2.46	0.85	3.93	0.47	2.73	1.88	0.99	0.57	2.83	0.00	0.84	1.28	0.41	2.83	3.07	2.91	0.99
28.00	9.01	4.92	0.00	0.00	5.68	0.13	1.37	0.74	4.15	4.43	0.00	0.00	4.40	1.20	1.46	0.00	0.52	1.44	2.01	0.97	0.65
29.00	9.00	5.31	0.05	0.08	5.70	0.00	2.06	0.15	5.10	1.08	0.80	0.00	4.50	0.49	0.12	1.44	1.11	3.67	3.16	2.98	1.18
30.00	9.00	4.06	1.04	1.53	5.70	0.05	4.97	0.00	1.98	4.79	3.47	0.00	4.50	0.00	3.18	1.70	0.89	1.84	3.47	2.68	2.54
31.00	9.00	3.47	0.85	0.52	4.83	0.00	3.19	2.00	4.06	4.02	1.40	0.00	4.07	0.48	3.19	0.94	2.18	0.00	3.06	3.60	1.66
32.00	9.01	3.66	0.00	0.00	3.97	0.00	0.65	0.34	1.42	4.24	0.05	0.00	3.89	1.50	1.20	3.09	2.43	0.00	2.20	2.68	0.88
33.00	9.00	4.45	0.75	0.06	5.18	1.42	3.11	0.49	1.20	4.10	1.44	0.00	4.20	0.00	4.18	0.51	3.17	0.92	1.91	2.26	1.38
34.00	9.00	3.72	0.00	0.78	5.72	1.87	2.46	0.29	2.10	3.97	2.17	0.00	3.97	2.65	3.97	0.00	0.22	1.68	0.72	0.57	0.49
35.00	9.01	1.50	0.37	0.25	3.78	0.04	1.73	0.66	1.47	2.06	0.97	0.00	2.39	2.97	3.03	1.21	1.21	2.00	1.02	1.78	0.37
36.00	9.00	2.30	2.17	0.12	0.00	0.69	2.70	1.30	3.84	1.72	1.20	0.00	2.38	0.00	2.83	2.33	1.58	2.46	1.97	2.47	0.28
37.00	9.00	2.66	0.00	0.58	5.13	0.00	0.00	0.85	5.19	0.99	1.53	0.00	2.83	0.00	3.07	2.10	0.72	0.98	3.71	1.74	0.14
38.00	9.00	0.94	0.00	0.00	2.77	0.54	2.84	0.00	2.52	2.59	2.84	0.00	1.01	1.95	1.57	0.85	3.00	0.00	3.92	3.19	0.00
39.00	9.01	3.03	0.14	0.32	5.63	0.94	4.49	0.00	2.64	3.43	4.65	0.00	0.86	0.00	3.92	1.32	2.12	0.75	2.41	1.24	1.08
40.00	9.00	4.73	0.00	0.00	3.84	0.00	1.41	0.00	5.09	4.82	2.32	0.00	1.64	0.00	4.19	0.98	2.68	2.06	2.99	1.53	0.00
41.00	9.00	5.46	0.00	0.00	4.63	0.06	2.46	1.31	1.21	3.07	4.98	0.00	2.54	2.28	3.66	0.77	0.40	1.65	1.84	0.54	0.01
42.00	9.00	0.00	1.78	0.53	5.71	0.49	2.34	0.00	5.13	3.27	4.71	0.00	1.84	1.00	2.93	2.98	3.10	1.28	3.94	2.67	0.16
43.00	9.01	3.23	1.32	0.92	4.22	0.64	2.79	0.01	4.99	2.97	2.38	0.00	2.72	0.49	0.24	0.95	0.38	2.63	2.70	2.47	1.81
44.00	9.00	3.38	0.00	0.35	5.64	1.25	0.49	0.49	3.78	2.48	1.81	0.00	4.43	0.00	3.69	0.21	2.28	1.45	1.67	2.74	0.26
45.00	9.00	0.32	0.00	0.95	2.61	1.51	1.20	0.00	5.09	4.22	2.97	0.00	4.50	1.32	0.39	1.40	3.01	0.48	1.88	2.56	0.00
46.00	9.00	3.52	0.57	0.69	5.90	2.32	2.56	1.59	3.53	2.86	2.34	0.00	3.07	1.67	2.21	0.81	2.43	2.56	1.51	1.32	0.00
47.00	9.01	5.98	0.64	1.46	3.14	2.16	1.19	0.00	1.24	1.25	2.41	0.00	4.35	0.00	1.06	1.46	1.85	0.97	3.14	2.90	0.00
48.00	9.00	0.00	0.84	2.52	2.44	1.80	0.28	0.00	0.00	1.45	1.79	0.00	4.50	0.49	2.11	1.54	1.46	3.91	1.57	3.47	0.84
49.00	9.00	0.00	0.00	0.02	5.70	0.42	1.85	0.00	1.10	3.96	1.68	0.01	4.50	0.00	3.39	2.91	0.06	1.35	1.73	3.37	1.65
50.00	9.01	0.00	0.35	1.26	1.22	1.00	0.19	0.41	4.17	2.20	1.50	0.00	2.83	0.00	2.40	1.59	0.28	2.25	2.51	2.20	0.07
51.00	9.00	0.06	0.00	0.20	2.91	1.25	3.89	0.86	3.58	3.46	1.05	0.00	2.27	1.74	1.98	1.24	0.67	1.95	3.73	2.38	0.06
52.00	9.00	3.70	0.35	0.47	3.52	0.81	0.67	0.01	5.10	3.32	2.10	0.01	3.86	2.10	1.66	0.92	1.84	0.68	2.86	4.33	0.34
53.00	9.00	1.25	0.00	0.00	1.42	0.47	0.00	1.86	4.72	1.44	0.00	0.00	0.97	0.00	0.92	0.00	1.45	1.72	1.85	3.60	0.01
54.00	9.01	0.58	0.00	0.69	5.70	0.05	0.00	0.00	4.58	1.00	0.99	0.00	1.08	0.00	4.20	0.49	0.66	2.54	3.42	3.37	0.72
55.00	9.00	1.50	0.00	1.51	2.44	0.01	1.33	0.00	4.23	3.27	2.50	0.00	3.00	0.00	3.57	0.00	2.81	0.72	2.85	1.50	0.62
56.00	9.00	2.66	0.00	0.05	4.82	0.00	0.67	0.49	0.00	0.57	2.24	0.00	2.32	2.13	2.91	0.09	3.67	3.66	2.98	2.83	1.88
57.00	9.00	3.17	0.31	1.08	1.68	1.60	2.54	0.00	0.25	1.31	3.45	0.00	4.45	0.09	1.46	0.34	4.06	3.90	3.09	2.34	0.00
58.00	9.01	3.26	0.00	1.15	4.97	0.00	2.47	2.58	1.06	3.92	2.28	0.00	4.10	0.46	2.30	1.54	3.19	3.33	0.77	0.53	0.00
59.00	9.00	0.07	0.07	2.74	2.90	1.79	2.84	0.49	0.99	2.96	2.78	0.00	0.65	0.00	1.15	1.78	1.57	1.71	1.24	3.38	0.98
60.00	9.00	1.98	0.49	0.97	0.67	0.49	1.14	0.47	4.76	2.79	3.79	0.00	4.02	0.00	2.43	1.15	1.51	2.39	3.46	3.51	0.48
61.00	9.00	0.00	0.31	3.50	5.75	0.62	1.57	0.18	1.65	4.10	1.79	0.00	1.47	0.00	1.94	0.78	1.93	3.16	3.54	3.07	0.07
62.00	9.01	0.00	0.45	1.28	2.28	0.00	0.58	0.39	1.41	3.36	4.26	0.00	2.06	1.38	0.22	2.80	1.12	1.39	3.17	1.83	0.49
63.00	9.00	1.24	0.00	3.86	3.45	0.00	1.14	0.00	1.79	2.54	2.00	0.00	0.38	0.00	1.18	0.54	0.27	2.73	3.71	2.58	0.51
64.00	9.00	2.06	0.57	0.32	2.67	2.48	2.23	0.00	3.46	2.38	4.95	0.00	4.05	0.19	2.08	1.42	0.21	0.60	3.25	1.25	0.16
65.00	9.01	0.19	0.00	0.20	1.65	0.00	3.12	0.58	0.00	3.65	3.53	0.00	1.91	0.00	1.22	1.46	1.48	1.61	3.90	0.14	0.35
66.00	9.00	1.31	1.50	0.00	5.69	0.00	2.28	1.83	1.99	4.75	3.76	0.00	1.87	0.00	1.18	2.16	1.40	1.22	0.75	1.61	0.73
67.00	9.00	3.97	0.00	0.54	0.81	0.73	3.05	0.00	3.47	2.86	4.82	0.49	4.46	0.15	4.00	0.48	0.91	3.14	0.75	2.76	0.00
68.00	9.00	2.89	0.00	2.40	5.10	0.00	5.11	0.00	0.00	4.27	4.46	0.00	1.27	3.12	1.51	0.01	1.57	3.49	3.25	3.17	0.35
69.00	9.01	0.51	0.00	2.11	4.55	1.32	4.77	0.00	1.21	0.33	1.72	0.00	1.19	2.28	2.10	0.00	1.80	1.75	3.77	3.49	0.28
70.00	9.00	0.27	0.85	1.28	5.70	1.98	3.58	0.00	5.04	1.21	1.08	0.00	0.41	1.98	2.45	0.57	0.15	1.53	3.69	3.56	0.05
71.00	9.00	2.56	0.00	0.75	2.03	0.12	2.20	1.01	2.01	2.47	0.52	0.00	2.96	0.00	1.66	0.87	2.48	1.91	1.71	2.85	0.49
72.00	9.00	2.24	0.35	0.00	1.42	2.48	0.00	0.00	4.90	4.71	3.72	0.00	2.30	1.02	0.66	0.32	2.52	2.04	0.77	2.98	0.00
73.00	9.01	4.10	0.00	0.58	1.08	1.10	1.95	0.00	4.46	4.03	3.04	0.00	4.62	0.79	2.98	1.24	2.83	2.63	2.07	1.60	0.02
74.00	9.00	1.53	0.00	3.07	1.12	0.00	1.58	1.45	3.67	3.70	4.18	0.00	4.40	0.00	3.14	0.00	1.15	4.05	1.00	2.99	0.00
75.00	9.00	0.34	0.49	0.60	2.96	0.27	2.16	0.33	2.36	3.98	2.59	0.00	1.83	0.00	1.44	0.49	2.04	1.35	2.03	2.21	0.42
76.00	9.00	2.11	0.74	0.99	4.18	0.37	3.92	0.00	2.91	4.23	1.54	0.02	2.99	0.00	2.16	2.61	1.50	2.71	2.74	1.74	0.32
77.00	9.01	0.99	0.19	2.03	3.99	0.99	0.15	1.20	1.95	3.44	1.44	0.00	0.13	0.00	2.77	0.95	2.93	1.85	3.79	2.05	1.32
78.00	9.00	1.22	0.00	1.21	5.65	0.25	3.09	0.24	0.60	1.02	2.63	0.00	0.00	0.00	0.99	2.46	0.08	0.58	3.86	1.87	0.44
79.00	9.00	3.58	0.34	0.47	5.70	0.00	0.00	0.00	5.10	4.89	2.52	0.00	4.44	0.00	2.83	0.24	2.83	1.91	3.91	0.13	0.00
80.00	9.01	2.96	0.00	0.49	3.84	0.78	0.20	0.00	4.24	4.29	2.45	0.00	4.49	0.00	1.41	0.00	2.98	1.45	2.66	3.36	0.15
